App ID	#f1818	#f1823	#f1831	#fMS	#fThomas
C29_app249	a love for you not to be made 	a love for you not to be made 	a love for you not to be made 	a love for you not to be made 	a love for you not to be made 
C29_app250	miserable 	miserable 	miserable 	<lb n="c57-0137__main__18"/> wretched 	miserable 
C29_app251	by this supposition. Be 	by this supposition. Be 	by this supposition. Be 	by this supposition. Be 	by this supposition. Be 
C29_app252	happy, 	happy, 	happy, 	hap<lb n="c57-0137__main__19"/>py 	happy, 
C29_app253	my 	my 	my 	my 	my 
C29_app254	friend; 	friend; 	friend; 	friend 	friend; 
C29_app255	and if you obey me in 	and if you obey me in 	and if you obey me in 	and if you obey me in 	and if you obey me in 
C29_app256				<lb n="c57-0137__main__20"/> 	
C29_app257	this one 	this one 	this one 	this one 	this one 
C29_app258	request, remain satisfied 	request, remain satisfied 	request, remain satisfied 	request be assured 	request, remain satisfied 
C29_app259	that 	that 	that 	that 	that 
C29_app260				<lb n="c57-0137__main__21"/> 	
C29_app261	nothing on earth will have the power 	nothing on earth will have the power 	nothing on earth will have the power 	nothing on earth will have the power 	nothing on earth will have the power 
C29_app262				<lb n="c57-0137__main__22"/> 	
C29_app263	to 	to 	to 	to 	to 
C29_app264	interrupt 	interrupt 	interrupt 	<del rend="strikethrough" sID="c57-0137__main__d3e25832"/>disturb.<del eID="c57-0137__main__d3e25832"/><metamark>^</metamark>interrupt 	interrupt 
C29_app265	my 	my 	my 	my 	my 
C29_app266	tranquillity.<p eID="novel1_letter4_chapter21_div4_div23_p17"/><p sID="novel1_letter4_chapter21_div4_div23_p18"/>“Do 	tranquillity.<p eID="novel1_letter4_chapter21_div4_div22_p16"/><p sID="novel1_letter4_chapter21_div4_div22_p17"/>“Do 	tranquillity.<p eID="novel1_letter4_chapter22_div4_div22_p15"/><p sID="novel1_letter4_chapter22_div4_div22_p16"/>“Do 	tranquillity.<milestone unit="tei:p"/><lb n="c57-0137__main__23"/> Do 	tranquillity.<p eID="novel1_letter4_chapter21_div4_div23_p17"/><p sID="novel1_letter4_chapter21_div4_div23_p18"/>“Do 
C29_app267	not let this letter disturb 	not let this letter disturb 	not let this letter disturb 	not let this letter disturb 	not let this letter disturb 
C29_app268	you; 	you; 	you; 	you. <lb n="c57-0137__main__24"/> 	you; 
C29_app269	do 	do 	do 	Do 	do 
C29_app270				<del rend="strikethrough" sID="c57-0137__main__d3e25852"/>y<del eID="c57-0137__main__d3e25852"/> 	
C29_app271	not answer 	not answer 	not answer 	not answer 	not answer 
C29_app272	it 	it 	tomorrow, 	it 	it 
C29_app273	to-morrow, 	to-morrow, 		tomorrow 	to-morrow, 
C29_app274	or the 	or the 	or the 	or the 	or the 
C29_app275				<lb n="c57-0137__main__25"/> 	
C29_app276	next 	next 	next 	next 	next 
C29_app277	day, 	day, 	day, 	day 	day, 
C29_app278	or 	or 	or 	or 	or 
C29_app279				not 	
C29_app280	even 	even 	even 	even 	even 
C29_app281	until 	until 	until 	untill 	until 
C29_app282	you 	you 	you 	you 	you 
C29_app283	come, 	come, 	come, 	<lb n="c57-0137__main__26"/> come 	come, 
C29_app284	if it will give you pain. My 	if it will give you pain. My 	if it will give you pain. My 	if it will give you pain. My 	if it will give you pain. My 
C29_app285				<lb n="c57-0137__main__27"/> 	
C29_app286	uncle will send me news of your 	uncle will send me news of your 	uncle will send me news of your 	Uncle will send me news of your 	uncle will send me news of your 
C29_app287	health; 	health; 	health; 	<lb n="c57-0137__main__28"/> health 	health; 
C29_app288	and if I see but one smile 	and if I see but one smile 	and if I see but one smile 	and if I see but one smile 	and if I see but one smile 
C29_app289				<lb n="c57-0137__main__29"/> 	
C29_app290	on your lips when we 	on your lips when we 	on your lips when we 	on your lips when we 	on your lips when we 
C29_app291	meet, 	meet, 	meet, 	meet 	meet, 
C29_app292	occasioned by this 	occasioned by this 	occasioned by this 	occa<lb n="c57-0137__main__30"/>sioned by this 	occasioned by this 
C29_app293				letter 	
C29_app294	or any other 	or any other 	or any other 	or any other 	or any other 
C29_app295				<lb n="c57-0137__main__31"/> 	
C29_app296	exertion of 	exertion of 	exertion of 	exertion of 	exertion of 
C29_app297	mine, 	mine, 	mine, 	mine 	mine, 
C29_app298	I shall need no 	I shall need no 	I shall need no 	I shall need no 	I shall need no 
C29_app299				<lb n="c57-0137__main__32"/> 	
C29_app300	other 	other 	other 	other 	other 
C29_app301	happiness.<p eID="novel1_letter4_chapter21_div4_div23_p18"/><p sID="novel1_letter4_chapter21_div4_div23_p19"/>“E<hi sID="novel1_letter4_chapter21_div4_div23_p19_hi1"/>LIZABETH<hi eID="novel1_letter4_chapter21_div4_div23_p19_hi1"/> L<hi sID="novel1_letter4_chapter21_div4_div23_p19_hi2"/>AVENZA<hi eID="novel1_letter4_chapter21_div4_div23_p19_hi2"/>.<p eID="novel1_letter4_chapter21_div4_div23_p19"/><p sID="novel1_letter4_chapter21_div4_div23_p20"/>“Geneva, May 18th, 17—.”<p eID="novel1_letter4_chapter21_div4_div23_p20"/><p sID="novel1_letter4_chapter21_div4_div23_p21"/>This 	happiness.<p eID="novel1_letter4_chapter21_div4_div22_p17"/><p sID="novel1_letter4_chapter21_div4_div22_p18"/>“E<hi sID="novel1_letter4_chapter21_div4_div22_p18_hi1"/>LIZABETH<hi eID="novel1_letter4_chapter21_div4_div22_p18_hi1"/> L<hi sID="novel1_letter4_chapter21_div4_div22_p18_hi2"/>AVENZA<hi eID="novel1_letter4_chapter21_div4_div22_p18_hi2"/>.<p eID="novel1_letter4_chapter21_div4_div22_p18"/><p sID="novel1_letter4_chapter21_div4_div22_p19"/>“Geneva, May 18th, 17—.”<p eID="novel1_letter4_chapter21_div4_div22_p19"/><p sID="novel1_letter4_chapter21_div4_div22_p20"/>This 	happiness.<p eID="novel1_letter4_chapter22_div4_div22_p16"/><p sID="novel1_letter4_chapter22_div4_div22_p17"/>“E<hi sID="novel1_letter4_chapter22_div4_div22_p17_hi1"/>LIZABETH<hi eID="novel1_letter4_chapter22_div4_div22_p17_hi1"/> L<hi sID="novel1_letter4_chapter22_div4_div22_p17_hi2"/>AVENZA<hi eID="novel1_letter4_chapter22_div4_div22_p17_hi2"/>.<p eID="novel1_letter4_chapter22_div4_div22_p17"/><p sID="novel1_letter4_chapter22_div4_div22_p18"/>“Geneva, May 18th, 17—.”<p eID="novel1_letter4_chapter22_div4_div22_p18"/><p sID="novel1_letter4_chapter22_div4_div22_p19"/>This 	happiness– Your affectionate friend <lb n="c57-0137__main__33"/> Elizabeth Lavenza. <lb n="c57-0137__main__34"/> Geneva<lb n="c57-0138__main__1"/><milestone spanTo="#c57-0138.02" unit="tei:head"/>Chap. 16<lb n="c57-0138__main__2"/> This 	happiness.<p eID="novel1_letter4_chapter21_div4_div23_p18"/><p sID="novel1_letter4_chapter21_div4_div23_p19"/>“E<hi sID="novel1_letter4_chapter21_div4_div23_p19_hi1"/>LIZABETH<hi eID="novel1_letter4_chapter21_div4_div23_p19_hi1"/> L<hi sID="novel1_letter4_chapter21_div4_div23_p19_hi2"/>AVENZA<hi eID="novel1_letter4_chapter21_div4_div23_p19_hi2"/>.<p eID="novel1_letter4_chapter21_div4_div23_p19"/><p sID="novel1_letter4_chapter21_div4_div23_p20"/>“Geneva, May 18th, 17—.”<p eID="novel1_letter4_chapter21_div4_div23_p20"/><p sID="novel1_letter4_chapter21_div4_div23_p21"/>This 
C29_app302	letter revived in my memory what I had before 	letter revived in my memory what I had before 	letter revived in my memory what I had before 	letter revived in my memory what I had before 	letter revived in my memory what I had before 
C29_app303				<lb n="c57-0138__main__3"/> 	
C29_app304	forgotten, the 	forgotten, the 	forgotten, the 	forgotten, the 	forgotten, the 
C29_app305				<del rend="strikethrough" sID="c57-0138__main__d3e25900"/>mi<del eID="c57-0138__main__d3e25900"/> 	
C29_app306	threat 	threat 	threat 	threat 	threat 
C29_app307	<pb n="101" xml:id="F1818_v3_105"/>of 	<pb n="189" xml:id="F1823_v2_462"/>of 	of 	of 	<pb n="101" xml:id="F1818_v3_105"/>of 
C29_app308				fiend when he visited <lb n="c57-0138__main__4"/> me at 	
C29_app309	the 	the 	the 	the 	the 
C29_app310	fiend—“<hi sID="novel1_letter4_chapter21_div4_div23_p21_hi1"/>I 	fiend—“<hi sID="novel1_letter4_chapter21_div4_div22_p20_hi1"/>I 	fiend—“<hi sID="novel1_letter4_chapter22_div4_div22_p19_hi1"/>I 	Orkney Island. <shi rend="underline">I 	fiend—“<hi sID="novel1_letter4_chapter21_div4_div23_p21_hi1"/>I 
C29_app311	will be with 	will be with 	will be with 	will be with 	will be with 
C29_app312	you on 	you on 	you on 	you</shi><lb n="c57-0138__main__5"/><shi rend="underline">on 	you on 
C29_app313	your 	your 	your 	your 	your 
C29_app314	wedding-night!<hi eID="novel1_letter4_chapter21_div4_div23_p21_hi1"/>” 	wedding-night!<hi eID="novel1_letter4_chapter21_div4_div22_p20_hi1"/>” 	wedding night!<hi eID="novel1_letter4_chapter22_div4_div22_p19_hi1"/>” 	marriage night</shi>. 	wedding-night!<hi eID="novel1_letter4_chapter21_div4_div23_p21_hi1"/>” 
C29_app315	Such was my 	Such was my 	Such was my 	Such was my 	Such was my 
C29_app316	sentence, 	sentence, 	sentence, 	sentence <lb n="c57-0138__main__6"/> 	sentence, 
C29_app317	and on that night would the dæmon 	and on that night would the dæmon 	and on that night would the dæmon 	and on that night would the dæmon 	and on that night would the dæmon 
C29_app318	employ 	employ 	employ 	<lb n="c57-0138__main__7"/> e<mdel>n</mdel>mploy 	employ 
C29_app319	every art to destroy 	every art to destroy 	every art to destroy 	every art to destroy 	every art to destroy 
C29_app320	me, 	me, 	me, 	me 	me, 
C29_app321	and tear me 	and tear me 	and tear me 	& tear me 	and tear me 
C29_app322				<lb n="c57-0138__main__8"/> 	
C29_app323	from the 	from the 	from the 	from the 	from the 
C29_app324	glimpse of 	glimpse of 	glimpse of 	<metamark function="insert">^</metamark>glimse 	glimpse of 
C29_app325	happiness 	happiness 	happiness 	happiness 	happiness 
C29_app326				<del rend="strikethrough" sID="c57-0138__main__d3e25946"/>that might<del eID="c57-0138__main__d3e25946"/><mdel>c</mdel>by 	
C29_app327	which 	which 	which 	which 	which 
C29_app328				it 	
C29_app329	promised partly 	promised partly 	promised partly 	promised partly 	promised partly 
C29_app330	to 	to 	to 	<lb n="c57-0138__main__9"/> 	to 
C29_app331	console my sufferings. On that night he 	console my sufferings. On that night he 	console my sufferings. On that night he 	console my sufferings. On that night he 	console my sufferings. On that night he 
C29_app332				<lb n="c57-0138__main__10"/> 	
C29_app333	had determined to consummate his crimes 	had determined to consummate his crimes 	had determined to consummate his crimes 	had determined to consummate his crimes 	had determined to consummate his crimes 
C29_app334				<lb n="c57-0138__main__11"/> 	
C29_app335	by my death. 	by my death. 	by my death. 	by my death. 	by my death. 
C29_app336	Well, 	Well, 	Well, 	Well 	Well, 
C29_app337	be it 	be it 	be it 	be it 	be it 
C29_app338	so; 	so; 	so; 	so. 	so; 
C29_app339	a deadly struggle 	a deadly struggle 	a deadly struggle 	A deadly struggle 	a deadly struggle 
C29_app340				<lb n="c57-0138__main__12"/> 	
C29_app341	would then assuredly take 	would then assuredly take 	would then assuredly take 	would then assuredly take 	would then assuredly take 
C29_app342	place, in which 	place, in which 	place, in which 	place where <lb n="c57-0138__main__13"/> 	place, in which 
C29_app343	if he 	if he 	if he 	if he 	if he 
C29_app344	was 	were 	were 	was 	was 
C29_app345	victorious, 	victorious, 	victorious 	victorious 	victorious, 
C29_app346	I should be at 	I should be at 	I should be at 	I should be at 	I should be at 
C29_app347	peace, 	peace, 	peace, 	peace <lb n="c57-0138__main__14"/> 	peace, 
C29_app348	and his power over me 	and his power over me 	and his power over me 	and his power over me 	and his power over me 
C29_app349	be 	be 	be 	<del rend="strikethrough" sID="c57-0138__main__d3e25975"/>was<del eID="c57-0138__main__d3e25975"/>be 	be 
C29_app350	at an 	at an 	at an 	at an 	at an 
C29_app351	end. 	end. 	end. 	end <lb n="c57-0138__main__15"/> 	end. 
C29_app352	If he were 	If he were 	If he were 	If he were 	If he were 
C29_app353	vanquished, 	vanquished, 	vanquished, 	vanquished he should I <lb n="c57-0138__main__16"/> and 	vanquished, 
C29_app354	I should be a free 	I should be a free 	I should be a free 	I <metamark function="insert">^</metamark>should be a free 	I should be a free 
C29_app355	man. Alas! 	man. Alas! 	man. Alas! 	man — Alas 	man. Alas! 
C29_app356	what 	what 	what 	what 	what 
C29_app357	freedom? 	freedom? 	freedom? 	a <lb n="c57-0138__main__17"/> freedom 	freedom? 
C29_app358	such as 	such as 	such as 	such as 	such as 
C29_app359	the 	the 	the 		the 
C29_app360	peasant 	peasant 	peasant 	peasant 	peasant 
C29_app361	enjoys 	enjoys 	enjoys 	endures <lb n="c57-0138__main__18"/> 	enjoys 
C29_app362	when 	when 	<pb n="169" xml:id="F1831_v_185"/>when 	when 	when 
C29_app363	his family have been massacred 	his family have been massacred 	his family have been massacred 	his family have been massacred 	his family have been massacred 
C29_app364				<lb n="c57-0138__main__19"/> 	
C29_app365	before his 	before his 	before his 	before his 	before his 
C29_app366	eyes, 	eyes, 	eyes, 	eyes 	eyes, 
C29_app367	his cottage 	his cottage 	his cottage 	his cottage 	his cottage 
C29_app368	burnt, 	burnt, 	burnt, 	burnt 	burnt, 
C29_app369	his 	his 	his 	his 	his 
C29_app370				<lb n="c57-0138__main__20"/> 	
C29_app371	lands laid 	lands laid 	lands laid 	lands laid 	lands laid 
C29_app372	waste, 	waste, 	waste, 	waste 	waste, 
C29_app373	and he is turned 	and he is turned 	and he is turned 	& he is turned 	and he is turned 
C29_app374	adrift, 	adrift, 	adrift, 	adrift <lb n="c57-0138__main__21"/> 	adrift, 
C29_app375	homeless, 	homeless, 	homeless, 	homeless, 	homeless, 
C29_app376	pennyless, 	pennyless, 	penniless, 	pennyless 	pennyless, 
C29_app377	and 	and 	and 	& 	and 
C29_app378	alone, 	alone, 	alone, 	alone: 	alone, 
C29_app379	but free. 	but free. 	but free. 	but free. 	but free. 
C29_app380				<lb n="c57-0138__main__22"/> 	
C29_app381	Such would be my 	Such would be my 	Such would be my 	Such would be my 	Such would be my 
C29_app382	liberty, 	liberty, 	liberty, 	liberty 	liberty, 
C29_app383	except that 	except that 	except that 	except that 	except that 
C29_app384				<lb n="c57-0138__main__23"/> 	
C29_app385	in my Elizabeth I possessed a 	in my Elizabeth I possessed a 	in my Elizabeth I possessed a 	in my Elizabeth I possessed a 	in my Elizabeth I possessed a 
C29_app386	treasure; alas! 	treasure; alas! 	treasure; alas! 	treasure <lb n="c57-0138__main__24"/> alas 	treasure; alas! 
C29_app387	balanced<pb n="102" xml:id="F1818_v3_106"/>by 	balanced<pb n="190" xml:id="F1823_v2_463"/>by 	balanced by 	balanced by 	balanced<pb n="102" xml:id="F1818_v3_106"/>by 
C29_app388	those 	those 	those 	the 	those 
C29_app389	horrors of remorse and 	horrors of remorse and 	horrors of remorse and 	horrors of remorse <lb n="c57-0138__main__25"/>& 	horrors of remorse and 
C29_app390	guilt, 	guilt, 	guilt, 	guilt 	guilt, 
C29_app391	which would pursue me 	which would pursue me 	which would pursue me 	which would pursue me 	which would pursue me 
C29_app392	until death.<p eID="novel1_letter4_chapter21_div4_div23_p21"/><p sID="novel1_letter4_chapter21_div4_div23_p22"/>Sweet 	until death.<p eID="novel1_letter4_chapter21_div4_div22_p20"/><p sID="novel1_letter4_chapter21_div4_div22_p21"/>Sweet 	until death.<p eID="novel1_letter4_chapter22_div4_div22_p19"/><p sID="novel1_letter4_chapter22_div4_div22_p20"/>Sweet 	<lb n="c57-0138__main__26"/> untill death.<milestone unit="tei:p"/><lb n="c57-0138__main__27"/> Sweet 	until death.<p eID="novel1_letter4_chapter21_div4_div23_p21"/><p sID="novel1_letter4_chapter21_div4_div23_p22"/>Sweet 
C29_app393	and beloved Elizabeth! I read and 	and beloved Elizabeth! I read and 	and beloved Elizabeth! I read and 	& beloved Elizabeth! I read <lb n="c57-0138__main__28"/>& 	and beloved Elizabeth! I read and 
C29_app394	re-read 	re-read 	re-read 	reread 	re-read 
C29_app395	her 	her 	her 	her 	her 
C29_app396	letter, 	letter, 	letter, 	letter 	letter, 
C29_app397	and some softened 	and some softened 	and some softened 	& some softened 	and some softened 
C29_app398				<lb n="c57-0138__main__29"/> 	
C29_app399	feelings stole 	feelings stole 	feelings stole 	feelings stole 	feelings stole 
C29_app400	into 	into 	into 	in to 	into 
C29_app401	my 	my 	my 	my 	my 
C29_app402	heart, 	heart, 	heart, 	heart 	heart, 
C29_app403	and dared 	and dared 	and dared 	& dared 	and dared 
C29_app404	to 	to 	to 	<lb n="c57-0138__main__30"/> 	to 
C29_app405	whisper 	whisper 	whisper 	whisper 	whisper 
C29_app406	paradisaical 	paradisaical 	paradisiacal 	Paradiscical 	paradisaical 
C29_app407	dreams of love and 	dreams of love and 	dreams of love and 	dreams of love <lb n="c57-0138__main__31"/>& 	dreams of love and 
C29_app408	joy; 	joy; 	joy; 	joy– 	joy; 
C29_app409	but the apple was already 	but the apple was already 	but the apple was already 	But the apple was already 	but the apple was already 
C29_app410	eaten, 	eaten, 	eaten, 	<lb n="c57-0138__main__32"/> eaten 	eaten, 
C29_app411	and the 	and the 	and the 	& the 	and the 
C29_app412	angel’s 	angel’s 	angel’s 	Angels 	angel’s 
C29_app413	arm bared 	arm bared 	arm bared 	arm bared 	arm bared 
C29_app414				ready <lb n="c57-0138__main__33"/> 	
C29_app415	to 	to 	to 	to 	to 
C29_app416	drive 	drive 	drive 	chase 	drive 
C29_app417	me from all hope. Yet I would die to make her 	me from all hope. Yet I would die to make her 	me from all hope. Yet I would die to make her 	me from all hope. Yet I<lb n="c57-0139__main__1"/> would die to make her 	me from all hope. Yet I would die to make her 
C29_app418	happy. 	happy. 	happy. 	happy <del rend="strikethrough" sID="c57-0139__main__d3e26055"/>on whom I<del eID="c57-0139__main__d3e26055"/><lb n="c57-0139__main__2"/> and 	happy. 
C29_app419	If the monster 	If the monster 	If the monster 	if the monster 	If the monster 
C29_app420	executed 	executed 	executed 	ex<del rend="strikethrough" sID="c57-0139__main__d3e26060"/>c<del eID="c57-0139__main__d3e26060"/>ecuted 	executed 
C29_app421	his 	his 	his 	his 	his 
C29_app422	threat, 	threat, 	threat, 	threat die <lb n="c57-0139__main__3"/> I must.<lb n="c57-0139__left_margin__1"/> 	threat, 
C29_app423	death was 	death was 	death was 	death was 	death was 
C29_app424	inevitable; yet, again, 	inevitable; yet, again, 	inevitable; yet, again, 	<lb n="c57-0139__left_margin__2"/> inevitable. Yet again 	inevitable; yet, again, 
C29_app425	I considered 	I considered 	I considered 	I considered 	I considered 
C29_app426	whether 	whether 	whether 	<mdel>if</mdel>whether 	whether 
C29_app427	my marriage 	my marriage 	my marriage 	my marriage 	my marriage 
C29_app428				<lb n="c57-0139__main__4"/> 	
C29_app429	would hasten 	would hasten 	would hasten 	would hasten 	would hasten 
C29_app430				my fate if once the fiend had <lb n="c57-0139__main__5"/> determined on 	
C29_app431	my 	my 	my 	my 	my 
C29_app432	fate. 	fate. 	fate. 	death – It might indeed <metamark function="insert">^</metamark><del rend="strikethrough" sID="c57-0139__main__d3e26111"/>protract<del eID="c57-0139__main__d3e26111"/> hasten a <lb n="c57-0139__main__6"/> few months but if he suspected that I delayed <lb n="c57-0139__main__7"/> it on his account he would certainly revenge <lb n="c57-0139__main__8"/> himself some other way<lb n="c57-0139__left_margin__1"/> 	fate. 
C29_app433	My destruction 	My destruction 	My destruction 	My destruction 	My destruction 
C29_app434				<lb n="c57-0139__left_margin__2"/> 	
C29_app435	might 	might 	might 	might 	might 
C29_app436	indeed 	indeed 	indeed 	inded <lb n="c57-0139__left_margin__3"/> 	indeed 
C29_app437	arrive a few 	arrive a few 	arrive a few 	arrive a few 	arrive a few 
C29_app438				<lb n="c57-0139__left_margin__4"/> 	
C29_app439	months 	months 	months 	months 	months 
C29_app440	sooner; 	sooner; 	sooner; 	sooner <lb n="c57-0139__left_margin__5"/> 	sooner; 
C29_app441	but if my 	but if my 	but if my 	but if my 	but if my 
C29_app442				<lb n="c57-0139__left_margin__6"/> 	
C29_app443	torturer should 	torturer should 	torturer should 	torturer should 	torturer should 
C29_app444				<lb n="c57-0139__left_margin__7"/> 	
C29_app445	suspect that 	suspect that 	suspect that 	suspect that 	suspect that 
C29_app446				<lb n="c57-0139__left_margin__8"/> 	
C29_app447	I postponed 	I postponed 	I postponed 	I postponed 	I postponed 
C29_app448	it, influenced by 	it, influenced by 	it, influenced by 	<lb n="c57-0139__left_margin__9"/> my marriage <lb n="c57-0139__left_margin__10"/> on account of <lb n="c57-0139__left_margin__11"/> 	it, influenced by 
C29_app449	his 	his 	his 	his 	his 
C29_app450	menaces, 	menaces, 	menaces, 	menaces <lb n="c57-0139__left_margin__12"/> 	menaces, 
C29_app451	he would surely 	he would surely 	he would surely 	he would surely 	he would surely 
C29_app452				<lb n="c57-0139__left_margin__13"/> 	
C29_app453	find other, and perhaps more 	find other, and perhaps more 	find other, and perhaps more 	find other, &<lb n="c57-0139__left_margin__14"/> perhaps more 	find other, and perhaps more 
C29_app454				<lb n="c57-0139__left_margin__15"/> 	
C29_app455	dreadful means 	dreadful means 	dreadful means 	dreadful means 	dreadful means 
C29_app456				<lb n="c57-0139__left_margin__16"/> 	
C29_app457	of revenge. He had vowed 	of revenge. He had vowed 	of revenge. He had vowed 	of revenge. He had vowed 	of revenge. He had vowed 
C29_app458	<hi sID="novel1_letter4_chapter21_div4_div23_p22_hi1"/>to be 	<hi sID="novel1_letter4_chapter21_div4_div22_p21_hi1"/>to be 	<hi sID="novel1_letter4_chapter22_div4_div22_p20_hi1"/>to be 	<shi rend="underline">to</shi><lb n="c57-0139__main__9"/><shi rend="underline">be 	<hi sID="novel1_letter4_chapter21_div4_div23_p22_hi1"/>to be 
C29_app459	with me on my 	with me on my 	with me on my 	with me on my 	with me on my 
C29_app460	wedding-night<hi eID="novel1_letter4_chapter21_div4_div23_p22_hi1"/>, 	wedding-night<hi eID="novel1_letter4_chapter21_div4_div22_p21_hi1"/>, 	wedding-night<hi eID="novel1_letter4_chapter22_div4_div22_p20_hi1"/>, 	marriage night</shi> 	wedding-night<hi eID="novel1_letter4_chapter21_div4_div23_p22_hi1"/>, 
C29_app461	yet he 	yet he 	yet he 	Yet he 	yet he 
C29_app462				<lb n="c57-0139__main__10"/> 	
C29_app463	did not consider that threat as binding 	did not consider that threat as binding 	did not consider that threat as binding 	did not consider that threat as binding 	did not consider that threat as binding 
C29_app464				<lb n="c57-0139__main__11"/> 	
C29_app465	him to peace in 	him to peace in 	him to peace in 	him to peace in 	him to peace in 
C29_app466	<pb n="103" xml:id="F1818_v3_107"/>the 	<pb n="191" xml:id="F1823_v2_464"/>the 	the 	the 	<pb n="103" xml:id="F1818_v3_107"/>the 
C29_app467	mean 	meantime; 	mean 	mean 	mean 
C29_app468	time; 		time; 	time – for 	time; 
C29_app469	for, 	for, 	for, 		for, 
C29_app470	as 	as 	as 	as 	as 
C29_app471				<lb n="c57-0139__main__12"/> 	
C29_app472	if to 	if to 	if to 	if to 	if to 
C29_app473	shew 	show 	show 	shew 	shew 
C29_app474	me that he was not yet 	me that he was not yet 	me that he was not yet 	me that he was not yet 	me that he was not yet 
C29_app475				<lb n="c57-0139__main__13"/> 	
C29_app476	satiated with 	satiated with 	satiated with 	satiated with 	satiated with 
C29_app477	blood, 	blood, 	blood, 	blood <del rend="strikethrough" sID="c57-0139__main__d3e26189"/>his ne<del eID="c57-0139__main__d3e26189"/> 	blood, 
C29_app478	he had murdered 	he had murdered 	he had murdered 	he had mur<lb n="c57-0139__main__14"/>dered 	he had murdered 
C29_app479	Clerval 	Clerval 	Clerval 	Cl<mdel>ai</mdel><metamark function="insert">^</metamark>erval 	Clerval 
C29_app480	immediately after the enunciation of his 	immediately after the enunciation of his 	immediately after the enunciation of his 	immediately after the enunciation of his 	immediately after the enunciation of his 
C29_app481	threats. 	threats. 	threats. 	theats – After many hours spent <lb n="c57-0139__main__15"/> in reverie & consideration.. 	threats. 
C29_app482	I 	I 	I 	I 	I 
C29_app483	resolved, therefore, 	resolved, therefore, 	resolved, therefore, 	resolved therefore<lb n="c57-0139__main__16"/> 	resolved, therefore, 
C29_app484	that if 	that if 	that if 	that if 	that if 
C29_app485	my 	my 	my 	<del rend="strikethrough" sID="c57-0139__main__d3e26228"/>th<del eID="c57-0139__main__d3e26228"/><del rend="strikethrough" sID="c57-0139__main__d3e26234"/>the<del eID="c57-0139__main__d3e26234"/>my 	my 
C29_app486	immediate union with 	immediate union with 	immediate union with 	immediate union with 	immediate union with 
C29_app487				<lb n="c57-0139__main__17"/> 	
C29_app488	my cousin 	my cousin 	my cousin 	my cousin 	my cousin 
C29_app489	would 	would 	would 	s<mdel>h</mdel>would 	would 
C29_app490	conduce either to 	conduce either to 	conduce either to 	conduce either to 	conduce either to 
C29_app491	her’s 	hers 	hers 	hers 	her’s 
C29_app492	or 	or 	or 	or 	or 
C29_app493				<lb n="c57-0139__main__18"/> 	
C29_app494	my 	my 	my 	my 	my 
C29_app495	father’s happiness, 	father’s happiness, 	father’s happiness, 	fathers happiness 	father’s happiness, 
C29_app496	my 	my 	my 	my 	my 
C29_app497	adversary’s designs 	adversary’s designs 	adversary’s designs 	<del rend="strikethrough" sID="c57-0139__main__d3e26254"/>threatened<del eID="c57-0139__main__d3e26254"/>adver<lb n="c57-0139__main__19"/>sary's threats 	adversary’s designs 
C29_app498	against my life should 	against my life should 	against my life should 	against my life should 	against my life should 
C29_app499				<lb n="c57-0139__main__20"/> 	
C29_app500	not retard it a single 	not retard it a single 	not retard it a single 	not retard it a single 	not retard it a single 
C29_app501	hour.<p eID="novel1_letter4_chapter21_div4_div23_p22"/><p sID="novel1_letter4_chapter21_div4_div23_p23"/>In 	hour.<p eID="novel1_letter4_chapter21_div4_div22_p21"/><p sID="novel1_letter4_chapter21_div4_div22_p22"/>In 	hour.<p eID="novel1_letter4_chapter22_div4_div22_p20"/><p sID="novel1_letter4_chapter22_div4_div22_p21"/>In 	hour.–<milestone unit="tei:p"/><lb n="c57-0139__main__21"/>We returned to Geneva. Elizabeth <lb n="c57-0139__main__22"/> welcome In 	hour.<p eID="novel1_letter4_chapter21_div4_div23_p22"/><p sID="novel1_letter4_chapter21_div4_div23_p23"/>In 
C29_app502	this state of mind I wrote 	this state of mind I wrote 	this state of mind I wrote 	this state of mind I wrote 	this state of mind I wrote 
C29_app503				<lb n="c57-0139__main__23"/> 	
C29_app504	to Elizabeth. My letter was calm and 	to Elizabeth. My letter was calm and 	to Elizabeth. My letter was calm and 	to Elizabeth. My letter was calm and 	to Elizabeth. My letter was calm and 
C29_app505	affectionate. “I 	affectionate. “I 	affectionate. “I 	affectio<lb n="c57-0139__main__24"/>nate – I 	affectionate. “I 
C29_app506	fear, my beloved 	fear, my beloved 	fear, my beloved 	fear, my beloved 	fear, my beloved 
C29_app507	girl,” 	girl,” 	girl,” 	girl, 	girl,” 
C29_app508	I said, 	I said, 	I said, 	I said, 	I said, 
C29_app509	“little 	“little 	“little 	<lb n="c57-0139__main__25"/> little 	“little 
C29_app510	happiness remains 	happiness remains 	happiness remains 	happiness remains 	happiness remains 
C29_app511				on earth 	
C29_app512	for 	for 	for 	for 	for 
C29_app513	us on earth; 	us on earth; 	us on earth; 	<lb n="c57-0139__main__26"/> us, 	us on earth; 
C29_app514	yet 	yet 	yet 	yet 	yet 
C29_app515	all 	all 	all 	<del rend="strikethrough" sID="c57-0139__main__d3e26292"/>what<del eID="c57-0139__main__d3e26292"/>all 	all 
C29_app516	that I may one day enjoy 	that I may one day enjoy 	that I may one day enjoy 	that I may one day enjoy 	that I may one day enjoy 
C29_app517				<lb n="c57-0139__main__27"/> 	
