App ID	#fMS	#f1818	#fThomas	#f1823	#f1831
C07_app233		were	were	were	were
C07_app234		strong	strong	strong	better off then. They had
C07_app235	not				not
C07_app236	<del rend="strikethrough" sID="c56-0011__main__d2e150"/>n<del eID="c56-0011__main__d2e150"/> so mild				been long married,
C07_app237		and	and	and	and
C07_app238		deep,	deep,	deep,	their eldest child was but just born. The father of their charge was one of those Italians nursed in the memory of the antique glory of Italy,—one among the <hi sID="novel1_letter4_chapter1_div4_div1_p9_hi1"/>schiavi ognor frementi<hi eID="novel1_letter4_chapter1_div4_div1_p9_hi1"/>, who exerted himself to obtain the liberty of his country. He became the victim of its weakness. Whether he had died,
C07_app239	or				or
C07_app240	yielding. <lb n="c56-0011__main__10"/>				still lingered in the dungeons of Austria, was not known. His property was confiscated, his child became an orphan
C07_app241		and	and	and	and
C07_app242					a beggar. She continued with
C07_app243		her	her	her	her
C07_app244		disposition uncommonly affectionate. No one could better enjoy liberty, yet no one could submit	disposition uncommonly affectionate. No one could better enjoy liberty, yet no one could submit	disposition uncommonly affectionate. No one could better enjoy liberty, yet no one could submit	foster parents, and bloomed in their rude abode, fairer than a garden rose among dark-leaved brambles.<p eID="novel1_letter4_chapter1_div4_div1_p9"/><p sID="novel1_letter4_chapter1_div4_div1_p10"/>When my father returned from Milan, he found playing
C07_app245		with	with	with	with
C07_app246		more grace	more grace	more grace	me in the hall of our villa, a child fairer
C07_app247		than	than	than	than
C07_app248		she did	she did	she did	pictured cherub—a creature who seemed
C07_app249		to	to	to	to
C07_app250		constraint	constraint	constraint	shed radiance from her looks, and whose form
C07_app251		and	and	and	and
C07_app252		caprice. Her imagination	caprice. Her imagination	caprice. Her imagination	motions were lighter than the chamois of the hills. The apparition
C07_app253		was	was	was	was
C07_app254		luxuriant, yet	luxuriant, yet	luxuriant, yet	soon explained. With his permission
C07_app255	My				my
C07_app256					mother prevailed on
C07_app257		her	her	her	her
C07_app258		capability	capability	capability	rustic guardians to yield their charge to her. They were fond
C07_app259		of	of	of	of
C07_app260	application	application	application	application	the sweet orphan.
C07_app261		was great.	was great.	was great.	
C07_app262		Her	Her	Her	Her
C07_app263		person	person	person	presence had seemed a blessing to them;
C07_app264	was	was	was	was	
C07_app265	of longer endurance <lb n="c56-0011__main__11"/><del rend="strikethrough" sID="c56-0011__main__d2e158"/>than hers<del eID="c56-0011__main__d2e158"/>	the image of	the image of	the image of	
C07_app266	but it				but it
C07_app267					would be unfair to
C07_app268		her	her	her	her
C07_app269		mind;	mind;	mind;	to keep
C07_app270		her	her	her	her
C07_app271		hazel eyes, although as lively as a bird’s, possessed an attractive softness. Her figure	hazel eyes, although as lively as a bird’s, possessed an attractive softness. Her figure	hazel eyes, although as lively as a bird’s, possessed an attractive softness. Her figure	in poverty and want, when Providence afforded her such powerful protection. They consulted their village priest,
C07_app272	was	was	was	was	
C07_app273	not	light	light	light	
C07_app274		and	and	and	and
C07_app275		airy; and, though capable	airy; and, though capable	airy; and, though capable	the result was, that Elizabeth Lavenza became the inmate of my parents’ house—my more than sister—the beautiful and adored companion
C07_app276		of	of	of	of
C07_app277		enduring great fatigue, she appeared	enduring great fatigue, she appeared	enduring great fatigue, she appeared	all my occupations and my pleasures.<p eID="novel1_letter4_chapter1_div4_div1_p10"/><p sID="novel1_letter4_chapter1_div4_div1_p11"/>Every one loved Elizabeth.
C07_app278		the	the	the	The
C07_app279		most fragile creature in the world.	most fragile creature in the world.	most fragile creature in the world.	passionate and almost reverential attachment with which all regarded her became,
C07_app280		While I	While I	While I	while I
C07_app281		admired	admired	admired	shared it, my pride
C07_app282		<pb n="047" xml:id="F1818_v1_059"/>her understanding	<pb n="047" xml:id="F1818_v1_059"/>her understanding	her under<pb n="47" xml:id="F1823_v1_066"/>standing	
C07_app283		and	and	and	and
C07_app284		fancy, I loved	fancy, I loved	fancy, I loved	my delight. On the evening previous to her being brought
C07_app285		to	to	to	to
C07_app286		tend	tend	tend	my home, my mother had said playfully,—“I have a pretty present for my Victor—to-morrow he shall have it.” And when,
C07_app287		on	on	on	on
C07_app288		her,	her,	her,	the morrow, she presented Elizabeth to me
C07_app289		as	as	as	as
C07_app290		I should on a favourite animal;	I should on a favourite animal;	I should on a favourite animal;	her promised gift, I, with childish seriousness, interpreted her words literally, and looked upon Elizabeth as mine—mine to protect, love,
C07_app291		and	and	and	and
C07_app292					<pb n="23" xml:id="F1831_v_039"/>cherish. All praises bestowed on her,
C07_app293		I	I	I	I
C07_app294		never saw so much grace both	never saw so much grace both	never saw so much grace both	received as made to a possession
C07_app295		of	of	of	of
C07_app296		person and mind united to	person and mind united to	person and mind united to	my own. We called each other familiarly by the name of cousin. No word, no expression could body forth
C07_app297	so	so	so	so	
C07_app298	severe <lb n="c56-0011__main__12"/><del rend="strikethrough" sID="c56-0011__main__d2e163"/>as hers<del eID="c56-0011__main__d2e163"/> whil<mdel>e</mdel>st	little pretension.<p eID="novel1_letter4_chapter1_div4_div1_p9"/><p sID="novel1_letter4_chapter1_div4_div1_p10"/>Every one adored Elizabeth. If	little pretension.<p eID="novel1_letter4_chapter1_div4_div1_p9"/><p sID="novel1_letter4_chapter1_div4_div1_p10"/>Every one adored Elizabeth. If	little pretension.<p eID="novel1_letter4_chapter1_div4_div1_p9"/><p sID="novel1_letter4_chapter1_div4_div1_p10"/>Every one adored Elizabeth. If	
C07_app299		the	the	the	the
C07_app300		servants had any request	servants had any request	servants had any request	kind of relation in which she stood to me—my more than sister, since till death she was
C07_app301		to	to	to	to
C07_app302		make,	make,	make,	be mine only.<p eID="novel1_letter4_chapter1_div4_div1_p11"/><milestone n="1" type="end" unit="chapter"/><milestone n="2" type="start" unit="chapter"/><head sID="novel1_letter4_chapter2_div4_div2_head1"/>CHAPTER II.<head eID="novel1_letter4_chapter2_div4_div2_head1"/><p sID="novel1_letter4_chapter2_div4_div2_p1"/> W<hi sID="novel1_letter4_chapter2_div4_div2_p1_hi1"/>E<hi eID="novel1_letter4_chapter2_div4_div2_p1_hi1"/> were brought up together; there
C07_app303	it	it	it	it	
C07_app304	<del rend="strikethrough" sID="c56-0011__main__d2e176"/>lasted<del eID="c56-0011__main__d2e176"/>enduredmy amusements <lb n="c56-0011__main__13"/>	was	was	was	was
C07_app305		always through her intercession.	always through her intercession.	always through her intercession.	not quite a year difference in our ages. I need not say that
C07_app306		We	We	We	we
C07_app307	were	were	were	were	were
C07_app308	studying old books	strangers to any species	strangers to any species	strangers to any species	strangers to any species
C07_app309	of	of	of	of	of
C07_app310	chemistry <lb n="c56-0011__main__14"/>	disunion	disunion	disunion	disunion
C07_app311	and	and	and	and	or dispute. Harmony was the soul
C07_app312	natural magic those	dispute; for although there was a great dissimilitude	dispute; for although there was a great dissimilitude	dispute; for although there was a great dissimilitude	
C07_app313	of				of
C07_app314					our companionship, and the diversity and contrast that subsisted
C07_app315		in our	in our	in our	in our
C07_app316		characters, there	characters, there	characters, there	characters drew us nearer together.
C07_app317	Elizabeth				Elizabeth
C07_app318	were <lb n="c56-0011__main__15"/> drawing	was	was	was	was
C07_app319		an harmony in that very dissimilitude.	an harmony in that very dissimilitude.	an harmony in that very dissimilitude.	of a calmer and more concentrated disposition; but, with all my ardour,
C07_app320		I was	I was	I was	I was
C07_app321					capable of a
C07_app322		more	more	more	more
C07_app323		calm	calm	calm	intense application,
C07_app324		and	and	and	and
C07_app325		philosophical than my companion; yet my temper was not so yielding. My application was	philosophical than my companion; yet my temper was not so yielding. My application was	philosophical than my companion; yet my temper was not so yielding. My application was	was more deeply smitten with the thirst for knowledge. She busied herself with following the aerial creations
C07_app326		of	of	of	of
C07_app327		longer endurance; but it was not so severe whilst it endured.	longer endurance; but it was not so severe whilst it endured.	longer endurance; but it was not so severe whilst it endured.	the poets; and in the majestic
C07_app328	&				and
C07_app329	music.<metamark function="displacement" xml:id="c56-0011.13">X</metamark><metamark function="displacement">X</metamark>				wondrous scenes which surrounded our Swiss home—the sublime shapes of
C07_app330	I delighted in investigating	I delighted in investigating	I delighted in investigating	I delighted in investigating	
C07_app331	the	the	the	the	the
C07_app332	facts	facts	facts	facts	mountains; the changes of
C07_app333	relating	relative	relative	relative	
C07_app334	to	to	to	to	
C07_app335	the	the	the	the	the
C07_app336	actual	actual	actual	actual	seasons; tempest and calm; the silence of winter, and
C07_app337	world,	world;	world;	world;	
C07_app338	she busied herself in <metamark function="insert">^</metamark>following	she busied herself in following	she busied herself in following	she busied herself in following	
C07_app339	the	the	the	the	the
C07_app340	aerial	aërial	aërial	aërial	life and turbulence
C07_app341	creations	creations	creations	creations	
C07_app342	of	of	of	of	of
C07_app343					our Alpine summers,—she found ample scope for admiration and delight. While my companion contemplated with a serious and satisfied spirit
C07_app344	the	the	the	the	the
C07_app345	poets.–	poets.	poets.	poets.	magnificent appearances of things, I delighted in investigating their causes.
C07_app346	The world was to me a	The world was to me a	The world was to me a	The world was to me a	The world was to me a
C07_app347	secret	secret,	secret,	secret,	secret
C07_app348	which I desired	which I desired	which I desired	which I desired	which I desired
C07_app349					to divine. Curiosity, earnest research to learn the hidden laws of nature, gladness akin
C07_app350	to	to	to	to	to
C07_app351	discover,–to	<pb n="048" xml:id="F1818_v1_060"/>discover;	<pb n="048" xml:id="F1818_v1_060"/>discover;	dis<pb n="48" xml:id="F1823_v1_067"/>cover;	rapture, as they were unfolded
C07_app352		to	to	to	to
C07_app353	her	her	her	her	me, are among the earliest sensations I can remember.<p eID="novel1_letter4_chapter2_div4_div2_p1"/><p sID="novel1_letter4_chapter2_div4_div2_p2"/>On the birth of a second son, my junior by seven years, my parents gave up entirely their wandering life, and fixed themselves in their native country. We possessed a house in Geneva, and a <hi sID="novel1_letter4_chapter2_div4_div2_p2_hi1"/>campagne<hi eID="novel1_letter4_chapter2_div4_div2_p2_hi1"/> on Belrive, the eastern shore of the lake, at the distance of rather more than a league from the city. We resided principally in the latter, and <pb n="24" xml:id="F1831_v_040"/>the lives of my parents were passed in considerable seclusion.
C07_app354	it was	it was	it was	it was	It was
C07_app355					my temper to avoid
C07_app356	a	a	a	a	a
C07_app357	<del instant="true" rend="strikethrough" sID="c56-0011__left_margin__d2e258"/>haven<del eID="c56-0011__left_margin__d2e258"/> vacancy	vacancy,	vacancy,	vacancy,	crowd, and to attach myself fervently
C07_app358	which she sought	which she sought	which she sought	which she sought	
C07_app359	to	to	to	to	to
C07_app360	people with imaginations of her	people with imaginations of her	people with imaginations of her	people with imaginations of her	a few. I was indifferent, therefore, to my schoolfellows in general;
C07_app361	own.<milestone unit="tei:p"/><lb n="c56-0011__main__16"/><del instant="true" rend="strikethrough" sID="c56-0011__main__d2e279"/>When I<del eID="c56-0011__main__d2e279"/><del instant="true" rend="strikethrough" sID="c56-0011__main__d2e283"/>I had<del eID="c56-0011__main__d2e283"/> My	own.<p eID="novel1_letter4_chapter1_div4_div1_p10"/><p sID="novel1_letter4_chapter1_div4_div1_p11"/>My	own.<p eID="novel1_letter4_chapter1_div4_div1_p10"/><p sID="novel1_letter4_chapter1_div4_div1_p11"/>My	own.<p eID="novel1_letter4_chapter1_div4_div1_p10"/><p sID="novel1_letter4_chapter1_div4_div1_p11"/>My	
C07_app362	brothers were consi<lb n="c56-0011__main__17"/>derably younger than	brothers were considerably younger than	brothers were considerably younger than	brothers were considerably younger than	
C07_app363	myself	myself;	myself;	myself;	
C07_app364	but I	but I	but I	but I	but I
C07_app365	had	had	had	had	united myself
C07_app366	<lb n="c56-0011__main__18"/>				
C07_app367	a friend	a friend	a friend	a friend	
C07_app368	<del instant="true" rend="strikethrough" sID="c56-0011__main__d2e294"/>who<del eID="c56-0011__main__d2e294"/><del instant="true" rend="strikethrough" sID="c56-0011__main__d2e298"/>who<del eID="c56-0011__main__d2e298"/>				
C07_app369	in	in	in	in	in
C07_app370	one	one	one	one	the bonds
C07_app371	of	of	of	of	of
C07_app372	my	my	my	my	the closest friendship to one among them.
C07_app373	school <lb n="c56-0011__main__19"/> fellows	schoolfellows,	schoolfellows,	schoolfellows,	
C07_app374	who compensated for	who compensated for	who compensated for	who compensated for	
C07_app375	this.	this	this	this	
C07_app376	deficiency.	deficiency.	deficiency.	deficiency.	
C07_app377	Henry	Henry	Henry	Henry	Henry
C07_app378	<lb n="c56-0011__main__20"/><del rend="strikethrough" sID="c56-0011__main__d2e310"/>Carignan<del eID="c56-0011__main__d2e310"/>Clerval	Clerval	Clerval	Clerval	Clerval
C07_app379	was the	was the	was the	was the	was the
C07_app380	son<del rend="strikethrough" sID="c56-0011__main__d2e317"/>s<del eID="c56-0011__main__d2e317"/>	son	son	son	son
C07_app381	of a merchant	of a merchant	of a merchant	of a merchant	of a merchant
C07_app382	<lb n="c56-0011__main__21"/><del instant="true" rend="strikethrough" sID="c56-0011__main__d2e323"/>an<del eID="c56-0011__main__d2e323"/>				
C07_app383	of	of	of	of	
C07_app384	Geneva <del instant="true" rend="strikethrough" sID="c56-0011__main__d2e326"/>and<del eID="c56-0011__main__d2e326"/>	Geneva,	Geneva,	Geneva,	
C07_app385	an intimate friend	an intimate friend	an intimate friend	an intimate friend	
C07_app386	<lb n="c56-0011__main__22"/>				
C07_app387	of	of	of	of	of
C07_app388	my	my	my	my	Geneva.
C07_app389	father<del rend="strikethrough" sID="c56-0011__main__d2e331"/>'s<del eID="c56-0011__main__d2e331"/> –	father.	father.	father.	
C07_app390	he was a boy of singu<lb n="c56-0011__main__23"/>lar talent	He was a boy of singular talent	He was a boy of singular talent	He was a boy of singular talent	He was a boy of singular talent
C07_app391	&<del instant="true" rend="strikethrough" sID="c56-0011__main__d2e341"/>fancy<del eID="c56-0011__main__d2e341"/> fancy	and fancy.	and fancy.	and fancy.	and fancy.
C07_app392	I	I	<del sID="novel1_letter4_chapter1_div4_div1_p11_del1"/>I	I	He loved enterprise, hardship, and even danger, for its own sake.
C07_app393	remember <lb n="c56-0011__main__24"/>	remember,	remember,	remember,	
C07_app394	when	when	<del eID="novel1_letter4_chapter1_div4_div1_p11_del1"/>when	when	
C07_app395	he was	he was	he was	he was	He was
C07_app396	only				deeply read in books of chivalry and romance.
C07_app397	nine years	nine years	nine years	nine years	
C07_app398	old	old,	old,	old,	
C07_app399	he	he	he	he	He
C07_app400	<lb n="c56-0011__main__25"/>				composed heroic songs, and began to write many a tale
C07_app401	wrote a fairy	wrote a fairy	wrote a fairy	wrote a fairy	
C07_app402	tale	tale,	tale,	tale,	
C07_app403	which was the	which was the	which was the	which was the	
C07_app404	<lb n="c56-0011__main__26"/>				
C07_app405	delight and amazement	delight and amazement	delight and amazement	delight and amazement	
C07_app406	of	of	of	of	of
C07_app407	all his	all his	all his	all his	enchantment and knightly adventure. He tried to make us act plays,
C07_app408	<lb n="c56-0011__main__27"/>				
C07_app409	companions.	companions.	companions.	companions.	
C07_app410	<del rend="strikethrough" sID="c56-0011__main__d2e353"/>Like Don Quixote<del eID="c56-0011__main__d2e353"/>				
C07_app411	his	His	His	His	
C07_app412	<lb n="c56-0011__main__28"/>				
C07_app413	favourite study	favourite study	favourite study	favourite study	
C07_app414	<del rend="strikethrough" sID="c56-0011__main__d2e360"/>was<del eID="c56-0011__main__d2e360"/>consisted	consisted	consisted	consisted	
C07_app415	in books of	in books of	in books of	in books of	
C07_app416	chi<lb n="c56-0011__main__29"/>valry& romance	chivalry	chivalry	chivalry	
C07_app417		and	and	and	and
C07_app418		romance;	romance;	romance;	to enter into masquerades, in which the characters were drawn from the heroes of Roncesvalles, of the Round Table
C07_app419	and <metamark function="insert">^</metamark>when very young, I	and when very young, I	and when very young, I	and when very young, I	
C07_app420	canremember	can remember,	can remember,	can remember,	
C07_app421	that we used to	that we used to	that we used to	that we used to	
C07_app422	<lb n="c56-0011__main__30"/>				
C07_app423	act plays composed by him out	act plays composed by him out	act plays composed by him out	act plays composed by him out	
C07_app424	of	of	of	of	of
C07_app425	<lb n="c56-0011__main__31"/> th<mdel>is</mdel>ese<del rend="strikethrough" sID="c56-0011__main__d2e399"/>favourite<del eID="c56-0011__main__d2e399"/>	these favourite	these favourite	these favourite	King Arthur, and
C07_app426	books,	books,	books,	books,	
C07_app427	the	the	the	the	the
C07_app428	principal	principal	principal	principal	chivalrous train who shed their blood to redeem the holy sepulchre from the hands of the infidels.<p eID="novel1_letter4_chapter2_div4_div2_p2"/><p sID="novel1_letter4_chapter2_div4_div2_p3"/>No human being
C07_app429	<lb n="c56-0011__main__32"/><del instant="true" rend="strikethrough" sID="c56-0011__main__d2e405"/>car<del eID="c56-0011__main__d2e405"/>characters	characters	characters	characters	
C07_app430	of which were	of which were	of which were	of which were	
C07_app431	Orlando <lb n="c56-0011__main__33"/>	Orlando,	Orlando,	Orlando,	
C07_app432	Robin Hood,	Robin Hood,	Robin Hood,	Robin Hood,	
C07_app433	Amadis	Amadis,	Amadis,	Amadis,	
C07_app434	and St.	and St.	and St.	and St.	
C07_app435	George– <lb n="c56-0011__main__34"/> No youth could	George.<p eID="novel1_letter4_chapter1_div4_div1_p11"/><p sID="novel1_letter4_chapter1_div4_div1_p12"/>No	George.<p eID="novel1_letter4_chapter1_div4_div1_p11"/><p sID="novel1_letter4_chapter1_div4_div1_p12"/><del sID="novel1_letter4_chapter1_div4_div1_p12_del1"/>No	George.<p eID="novel1_letter4_chapter1_div4_div1_p11"/><p sID="novel1_letter4_chapter1_div4_div1_p12"/>No	
C07_app436		youth	youth	youth	
C07_app437	could	could	could	could	could
C07_app438	be	have passed	have passed	have passed	have passed
C07_app439	more	more	more	more	a happier childhood
C07_app440	happy<lb n="c56-0012__main__1"/>	<pb n="049" xml:id="F1818_v1_061"/>happily	<pb n="049" xml:id="F1818_v1_061"/>happily	<pb n="49" xml:id="F1823_v1_068"/>happily	
C07_app441	than	than	than	than	than
C07_app442	mine.	mine.	mine.	mine.	myself.
C07_app443	– <del rend="strikethrough" sID="c56-0012__main__d2e424"/>Our<del eID="c56-0012__main__d2e424"/>My	My	My	My	My
C07_app444	parents were	parents were	parents were	parents were	parents were
C07_app445	indul<lb n="c56-0012__main__2"/>gent,	indulgent,	indulgent,	indulgent,	possessed by the very spirit of kindness
C07_app446	and	and	and	and	and
C07_app447	my companions amiable.	my companions amiable.	my companions amiable.	my companions amiable.	indulgence. We felt that they were not the tyrants to rule
C07_app448	<lb n="c56-0012__main__3"/><del rend="strikethrough" sID="c56-0012__main__d2e440"/>and our stud<del eID="c56-0012__main__d2e440"/>				
C07_app449	Our	Our	Our	Our	our
C07_app450	studies were never	studies were never	studies were never	studies were never	lot according to their caprice, but the agents
C07_app451	<lb n="c56-0012__main__4"/> forced,	forced;	forced;	forced;	
C07_app452	and	and	and	and	and
C07_app453	by some means	by some means	by some means	by some means	creators of all the many delights which
C07_app454	we	we	we	we	we
C07_app455	al<lb n="c56-0012__main__5"/>ways had an end placed in	always had an end placed in	always had an end placed in	always had an end placed in	enjoyed. When I mingled with other families, I distinctly discerned how peculiarly fortunate my lot was, and gratitude assisted
C07_app456	view	view,	view,	view,	
C07_app457	which	which	which	which	
C07_app458	<lb n="c56-0012__main__6"/>				
C07_app459	excited us to	excited us to	excited us to	excited us to	
C07_app460	ardour.<metamark function="insert">^</metamark>in	ardour in	ardour in	ardour in	
C07_app461	the	the	the	the	the
C07_app462	prosecution	prosecution	prosecution	prosecution	developement
C07_app463	of	of	of	of	of
C07_app464	them. It	them. It	them. It	them. It	filial love.<p eID="novel1_letter4_chapter2_div4_div2_p3"/><p sID="novel1_letter4_chapter2_div4_div2_p4"/>My temper
C07_app465	was	was	was	was	was
C07_app466	by this	by this	by this	by this	sometimes violent,
C07_app467	<mdel>&</mdel>method<lb n="c56-0012__main__7"/>	method,	method,	method,	
C07_app468		and	and	and	and
C07_app469	not	not	not	not	my passions vehement; but
C07_app470	by	by	by	by	by
C07_app471	emulation	emulation,	emulation,	emulation,	some law in my temperature they
C07_app472	that we	that we	that we	that we	
C07_app473	were	were	were	were	were
C07_app474	<lb n="c56-0012__main__8"/> urged.	urged	urged	urged	turned, not towards childish pursuits, but
C07_app475		to	to	to	to
C07_app476		application.	application.	application.	an eager desire to learn, and
C07_app477	Elizabeth was	Elizabeth was	Elizabeth was	Elizabeth was	
C07_app478	not	not	not	not	not
C07_app479	told	incited	incited	incited	
C07_app480	to	to	to	to	to
C07_app481	apply	apply	apply	apply	learn all things indiscriminately. I confess
C07_app482	<lb n="c56-0012__main__9"/>				
C07_app483	herself to	herself to	herself to	herself to	
C07_app484	drawing <mdel>or</mdel>that	drawing,	drawing,	drawing,	
C07_app485		that	that	that	that
C07_app486	her companions	her companions	her companions	her companions	neither the structure of languages, nor the code of governments, nor
C07_app487	<lb n="c56-0012__main__10"/><del rend="strikethrough" sID="c56-0012__main__d2e495"/>would<del eID="c56-0012__main__d2e495"/>might	might	might	might	
C07_app488	not outstrip	not outstrip	not outstrip	not outstrip	
C07_app489	her,	her;	her;	her;	
C07_app490	but	but	but	but	
C07_app491	<del sID="c56-0012__main__d2e502" type="overwritten"/>she<del eID="c56-0012__main__d2e502"/>by<del next="#c56-0012.02" rend="strikethrough" sID="c56-0012__main__d2e508"/>was<del eID="c56-0012__main__d2e508"/>the<lb n="c56-0012__left_margin__1"/>desire of<lb n="c56-0012__main__11"/><del rend="strikethrough" sID="c56-0012__main__d2e527" xml:id="c56-0012.02"/>knew how<del eID="c56-0012__main__d2e527"/> pleas<mdel>ed</mdel>ing	through	through	through	
C07_app492		the	the	the	the
C07_app493		desire	desire	desire	politics
C07_app494		of	of	of	of
C07_app495		pleasing	pleasing	pleasing	various states, possessed attractions for me. It was
C07_app496	her	her	her	her	
C07_app497	Aunt would <lb n="c56-0012__main__12"/> be by <del rend="strikethrough" sID="c56-0012__main__d2e547"/>a painting<del eID="c56-0012__main__d2e547"/>the	aunt, by	aunt, by	aunt, by	
C07_app498		the	the	the	the
C07_app499	representation	representation	representation	representation	secrets
C07_app500	of	of	of	of	of
C07_app501	some	some	some	some	heaven and earth that I desired to learn; and whether it was the outward substance of things, or
C07_app502	<del rend="strikethrough" sID="c56-0012__main__d2e554"/>of her<del eID="c56-0012__main__d2e554"/><lb n="c56-0012__main__13"/>				
C07_app503	favourite	favourite	favourite	favourite	
C07_app504	scene<del rend="strikethrough" sID="c56-0012__main__d2e560"/>s<del eID="c56-0012__main__d2e560"/>	scene	scene	scene	
C07_app505	done by her own	done by her own	done by her own	done by her own	
C07_app506	<lb n="c56-0012__main__14"/>				
C07_app507	hand.	hand.	hand.	hand.	
C07_app508	<del rend="strikethrough" sID="c56-0012__main__d2e565"/>Latin<del eID="c56-0012__main__d2e565"/>				
C07_app509	We learned Latin &<lb n="c56-0012__main__15"/>	We learned Latin and	We learned Latin and	We learned Latin and	
C07_app510	English <mdel>to</mdel>that	English, that	English, that	English, that	
C07_app511	we might read	we might read	we might read	we might read	
C07_app512	the	the	the	the	the
C07_app513	writ<del sID="c56-0012__main__d2e581" type="overwritten"/>ers<del eID="c56-0012__main__d2e581"/>ings<mdel>of</mdel>in	writings in	writings in	writings in	inner spirit of nature
C07_app514	those	those	those	those	
C07_app515	<lb n="c56-0012__main__16"/> languages	languages;	languages;	languages;	
C07_app516	and	and	and	and	and
C07_app517	so far from study	so far from study	so far from study	so far from study	the mysterious soul of man that occupied me, still my enquiries were directed to the metaphysical, or, in its highest sense,
C07_app518	<lb n="c56-0012__main__17"/> begin rendered	being made	being made	being made	
C07_app519	odious	odious	odious	odious	
C07_app520	<del rend="strikethrough" sID="c56-0012__main__d2e599"/>by<del eID="c56-0012__main__d2e599"/>				
C07_app521	to us th<metamark function="insert">^</metamark>rough<lb n="c56-0012__main__18"/> punishment, we loved	to us through punishment, we loved	to us through punishment, we loved	to us through punishment, we loved	
C07_app522	application <lb n="c56-0012__main__19"/>	application,	application,	application,	
C07_app523	and our amusements	and our amusements	and our amusements	and our amusements	
C07_app524	<del rend="strikethrough" sID="c56-0012__main__d2e625"/>were<del eID="c56-0012__main__d2e625"/>would	would	would	would	
C07_app525	have been	have been	have been	have been	
C07_app526	the	the	the	the	the
C07_app527	<lb n="c56-0012__main__20"/>				physical secrets
C07_app528	labours	labours	labours	labours	
C07_app529	of	of	of	of	of
C07_app530	other children. perhaps	other children. Perhaps	other children. Perhaps	other children. Perhaps	the world.<p eID="novel1_letter4_chapter2_div4_div2_p4"/><p sID="novel1_letter4_chapter2_div4_div2_p5"/>Meanwhile Clerval occupied himself, so to speak, with the moral relations of things. The busy stage of life, the virtues of heroes, and
C07_app531	<lb n="c56-0012__main__21"/>				
C07_app532	we did not read so many	we did not read so many	we did not read so many	we did not read so many	
C07_app533	books <lb n="c56-0012__main__22"/>	books,	books,	books,	
C07_app534	or learn	or learn	or learn	or learn	
C07_app535	<del rend="strikethrough" sID="c56-0012__main__d2e639"/>a<del eID="c56-0012__main__d2e639"/>				
C07_app536	languages so	languages so	languages so	languages so	
C07_app537	quickly <lb n="c56-0012__main__23"/>	<pb n="050" xml:id="F1818_v1_062"/>quickly,	<pb n="050" xml:id="F1818_v1_062"/>quickly,	quickly,	
C07_app538	as	as	as	as	
C07_app539	<del rend="strikethrough" sID="c56-0012__main__d2e646"/>another child<del eID="c56-0012__main__d2e646"/>those	those	those	those	
C07_app540	who	who	who	<pb n="50" xml:id="F1823_v1_069"/>who	
C07_app541	are disciplined according to	are disciplined according to	are disciplined according to	are disciplined according to	
C07_app542	the	the	the	the	the
C07_app543	ordinarymethod,	ordinary	ordinary	ordinary,	actions of men, were his theme; and his hope and his dream
C07_app544		methods;	methods;	methods;	
C07_app545	but what we	but what we	but what we	but what we	
C07_app546	<lb n="c56-0012__main__24"/>				
C07_app547	learned	learned	learned	learned	
C07_app548	was	was	was	was	was
C07_app549	impressed the more deeply on	impressed the more deeply on	impressed the more deeply on	impressed the more deeply on	to become one among those <pb n="25" xml:id="F1831_v_041"/>whose names are recorded
C07_app550	our		our		
C07_app551	<lb n="c56-0012__main__25"/> memory.		memories.<del eID="novel1_letter4_chapter1_div4_div1_p12_del1"/><note sID="novel1_letter4_chapter1_div4_div1_p12_note1"/>bad<note eID="novel1_letter4_chapter1_div4_div1_p12_note1"/>With what delight do I even now remember the details		
C07_app552	<metamark function="displacement" xml:id="c56-0012.05">X</metamark><lb n="c56-0012__left_margin__1"/><metamark function="displacement">X</metamark>In				in
C07_app553	<del rend="strikethrough" sID="c56-0012__left_margin__d2e685"/>this<del eID="c56-0012__left_margin__d2e685"/>thedescrip<lb n="c56-0012__left_margin__2"/>tion				story, as the gallant and adventurous benefactors
C07_app554	of		of		of
C07_app555	our	our	our	our	our
C07_app556	do<lb n="c56-0012__left_margin__3"/>mestic	memories.<p eID="novel1_letter4_chapter1_div4_div1_p12"/><p sID="novel1_letter4_chapter1_div4_div1_p13"/>In	domestic	memories.<p eID="novel1_letter4_chapter1_div4_div1_p12"/><p sID="novel1_letter4_chapter1_div4_div1_p13"/>In	species.
C07_app557	circle <lb n="c56-0012__left_margin__4"/>		circle, and		
C07_app558			the		The
C07_app559			happy years		saintly soul
C07_app560			of		of
C07_app561			my childhood. Joy attended on my steps—and the ardent affection that attached me to my excellent parents, my beloved Elizabeth, and Henry,		Elizabeth shone like a shrine-dedicated lamp in our peaceful home. Her sympathy was ours; her smile, her soft voice,
C07_app562			the		the
C07_app563			brother		sweet glance
C07_app564			of		of
C07_app565			my soul, has given almost a religious		her celestial eyes, were ever there to bless
C07_app566			and		and
C07_app567			sacred feeling to		animate us. She was
C07_app568			the		the
C07_app569			recollections		living spirit
C07_app570			of		of
C07_app571			a period passed beneath their eyes, and in their society.<p eID="novel1_letter4_chapter1_div4_div1_p12"/><p sID="novel1_letter4_chapter1_div4_div1_p13"/>In		love to soften and attract:
C07_app572	I				I
