App ID	#f1818	#f1823	#f1831	#fMS	#fThomas
C08_app261	was dead, 	was dead, 	was dead, 	<del next="#c56-0019.05" rend="strikethrough" sID="c56-0019__main__d2e3668"/>was gone<del eID="c56-0019__main__d2e3668"/>lost<del next="#c56-0019.06" rend="strikethrough" sID="c56-0019__main__d2e3677" xml:id="c56-0019.05"/>had be<del eID="c56-0019__main__d2e3677"/><del rend="unmarked" sID="c56-0019__main__d2e3682"/>en<del eID="c56-0019__main__d2e3682"/><lb n="c56-0019__main__30"/><del next="#c56-0019.07" rend="strikethrough" sID="c56-0019__main__d2e3690" xml:id="c56-0019.06"/>taken<del eID="c56-0019__main__d2e3690"/><metamark function="insert">^</metamark><del rend="strikethrough" sID="c56-0019__main__d2e3699" xml:id="c56-0019.07"/>away<del eID="c56-0019__main__d2e3699"/>was dead 	was dead, 
C08_app262	but we had still duties which we ought to 	but we had still duties which we ought to 	but we had still duties which we ought to 	but we had still<lb n="c56-0020__main__1"/> duties which we ought to 	but we had still duties which we ought to 
C08_app263	perform; 	perform; 	perform; 	perform <lb n="c56-0020__main__2"/> 	perform; 
C08_app264	we must continue our course with 	we must continue our course with 	we must continue our course with 	we must continue our course with 	we must continue our course with 
C08_app265				<lb n="c56-0020__main__3"/> the rest <del rend="strikethrough" sID="c56-0020__main__d2e3721"/>& bless God if nothing<del eID="c56-0020__main__d2e3721"/><del rend="strikethrough" sID="c56-0020__main__d2e3726"/>else<del eID="c56-0020__main__d2e3726"/><metamark function="insert">^</metamark><del rend="strikethrough" sID="c56-0020__main__d2e3735"/>worse<del eID="c56-0020__main__d2e3735"/>hap<lb n="c56-0020__main__4"/>pens<del rend="unmarked" sID="c56-0020__main__d2e3753"/>.<del eID="c56-0020__main__d2e3753"/><del rend="strikethrough" sID="c56-0020__main__d2e3757"/>and 	
C08_app266	the 	the 	the 	the 	the 
C08_app267	rest, 	rest, 	rest, 	idleness generated by grief would<del eID="c56-0020__main__d2e3757"/><del rend="strikethrough" sID="c56-0020__main__d2e3763"/>become a bad habit if further indulged<del eID="c56-0020__main__d2e3763"/><lb n="c56-0020__left_margin__1"/> 	rest, 
C08_app268	and learn 	and learn 	and learn 	and learn 	and learn 
C08_app269				<lb n="c56-0020__left_margin__2"/> 	
C08_app270	to think 	to think 	to think 	to think 	to think 
C08_app271	<pb n="065" xml:id="F1818_v1_077"/>ourselves 	ourselves 	ourselves 	our<lb n="c56-0020__left_margin__3"/>selvesfortu<lb n="c56-0020__left_margin__4"/>nate, if no <lb n="c56-0020__left_margin__5"/> more 	<pb n="065" xml:id="F1818_v1_077"/>ourselves 
C08_app272	fortunate, 	fortunate, 	fortunate, 		fortunate, 
C08_app273	whilst 	whilst 	whilst 	whilst 	whilst 
C08_app274		<pb n="65" xml:id="F1823_v1_084"/>one 		<lb n="c56-0020__left_margin__6"/> 	
C08_app275	one 		one 	one 	one 
C08_app276	remains 	remains 	remains 	remains 	remains 
C08_app277				<lb n="c56-0020__left_margin__7"/> 	
C08_app278	whom the 	whom the 	whom the 	whom the 	whom the 
C08_app279				<lb n="c56-0020__left_margin__8"/> 	
C08_app280	spoiler has 	spoiler has 	spoiler has 	spoiler has 	spoiler has 
C08_app281				<lb n="c56-0020__left_margin__9"/> 	
C08_app282	not 	not 	not 	not 	not 
C08_app283	seized.<p eID="novel1_letter4_chapter2_div4_div2_p2"/><p sID="novel1_letter4_chapter2_div4_div2_p3"/>My 	seized.<p eID="novel1_letter4_chapter2_div4_div2_p3"/><p sID="novel1_letter4_chapter2_div4_div2_p4"/>My 	seized.<p eID="novel1_letter4_chapter3_div4_div3_p3"/><p sID="novel1_letter4_chapter3_div4_div3_p4"/>My 	seized.<milestone unit="tei:p"/><lb n="c56-0020__main__5"/> My 	seized.<p eID="novel1_letter4_chapter2_div4_div2_p2"/><p sID="novel1_letter4_chapter2_div4_div2_p3"/>My 
C08_app284	journey to 	journey to 	departure for 	journey to 	journey to 
C08_app285	Ingolstadt, 	Ingolstadt, 	Ingolstadt, 	Ingolstadt 	Ingolstadt, 
C08_app286	which had 	which had 	which had 	which had 	which had 
C08_app287				<lb n="c56-0020__main__6"/> 	
C08_app288	been deferred by these 	been deferred by these 	been deferred by these 	been deferred by these 	been deferred by these 
C08_app289	events, 	events, 	events, 	events 	events, 
C08_app290	was now 	was now 	was now 	was now 	was now 
C08_app291				<lb n="c56-0020__main__7"/> 	
C08_app292	again determined 	again determined 	again determined 	again determined 	again determined 
C08_app293	upon. 	upon. 	upon. 	upon, <del rend="strikethrough" sID="c56-0020__main__d2e3824"/>and all that<del eID="c56-0020__main__d2e3824"/><lb n="c56-0020__main__8"/> 	upon. 
C08_app294	I 	I 	I 	I 	I 
C08_app295				<del rend="strikethrough" sID="c56-0020__main__d2e3829"/>could<del eID="c56-0020__main__d2e3829"/> 	
C08_app296	obtained from my father 	obtained from my father 	obtained from my father 	obtained from my father 	obtained from my father 
C08_app297	a 	a 	a 	<del rend="strikethrough" sID="c56-0020__main__d2e3838"/>was<del eID="c56-0020__main__d2e3838"/>a<lb n="c56-0020__main__9"/> 	a 
C08_app298	respite of some weeks. 	respite of some weeks. 	respite of some weeks. 	respite of some weeks. 	respite of some weeks. 
C08_app299	This 	This 	It appeared to me sacrilege so soon to leave the repose, akin to 	This 	This 
C08_app300	period 	period 		time <lb n="c56-0020__main__10"/> 	period 
C08_app301	was spent 	was spent 		was spent 	was spent 
C08_app302	sadly; 	sadly ; 		sadly. 	sadly; 
C08_app303	my 	my 		My 	my 
C08_app304	mother’s 	mother’s 		mothers death <lb n="c56-0020__main__11"/> 	mother’s 
C08_app305	death, 	death, 	death, 		death, 
C08_app306			of the house of mourning, 		
C08_app307	and 	and 	and 	and 	and 
C08_app308	my speedy 	my speedy 	to rush into the thick of life. I was new 	my speedy 	my speedy 
C08_app309	departure, 	departure; 		departure 	departure, 
C08_app310	depressed 	depressed 		depressed 	depressed 
C08_app311				<lb n="c56-0020__main__12"/> 	
C08_app312	our 	our 		our 	our 
C08_app313	spirits; 	spirits; 		spirits 	spirits; 
C08_app314	but Elizabeth endeavoured 	but Elizabeth endeavoured 		but Elizabeth endeavour<lb n="c56-0020__main__13"/>ed 	but Elizabeth endeavoured 
C08_app315	to 	to 	to 	to 	to 
C08_app316	renew 	renew 	sorrow, but it did not 	<del rend="strikethrough" sID="c56-0020__main__d2e3862"/>spr<del eID="c56-0020__main__d2e3862"/><del rend="strikethrough" sID="c56-0020__main__d2e3865"/>renew<del eID="c56-0020__main__d2e3865"/><del rend="strikethrough" sID="c56-0020__main__d2e3868"/>the spirit<del eID="c56-0020__main__d2e3868"/><del rend="strikethrough" sID="c56-0020__main__d2e3871"/>cast aa gleam<del eID="c56-0020__main__d2e3871"/>renew 	renew 
C08_app317	the 	the 	the 	the 	the 
C08_app318	spirit of 	spirit of 	less alarm me. I was unwilling to quit 	spirit of 	spirit of 
C08_app319	cheerfulness 	cheerfulness 		cheer <lb n="c56-0020__main__14"/> fullness 	cheerfulness 
C08_app320	in our little society. Since 	in our little society. Since 		in our little society. Since 	in our little society. Since 
C08_app321				<lb n="c56-0020__main__15"/> 	
C08_app322	the 	the 	the 	the 	the 
C08_app323	death 	death 	sight 	death 	death 
C08_app324	of 	of 	of 	of 	of 
C08_app325	her 	her 	those that remained to me; and, above all, I desired to see my sweet Elizabeth in some degree consoled.<p eID="novel1_letter4_chapter3_div4_div3_p4"/><p sID="novel1_letter4_chapter3_div4_div3_p5"/>She indeed veiled 	her 	her 
C08_app326	aunt, 	aunt, 		aunt 	aunt, 
C08_app327	her mind had acquired new 	her mind had acquired new 		her mind <lb n="c56-0020__main__16"/>had acquired new 	her mind had acquired new 
C08_app328				<del rend="strikethrough" sID="c56-0020__main__d2e3896"/>firmess<del eID="c56-0020__main__d2e3896"/> 	
C08_app329	firmness and 	firmness and 		firmness and 	firmness and 
C08_app330				<lb n="c56-0020__main__17"/> 	
C08_app331	vigour. She determined to fulfil 	vigour. She determined to fulfil 		vigour. She determined to fulfil 	vigour. She determined to fulfil 
C08_app332	her 	her 	her 	her 	her 
C08_app333			grief, and strove to act 	<lb n="c56-0020__main__18"/> 	
C08_app334	duties with 	duties with 		duties with 	duties with 
C08_app335	the 	the 	the 	the 	the 
C08_app336	greatest 	greatest 	comforter to us all. 	greatest 	greatest 
C08_app337	exactness; 	exactness; 		exactitude <lb n="c56-0020__main__19"/> 	exactness; 
C08_app338	and 	and 		and 	and 
C08_app339	she 	she 	She 	<del rend="strikethrough" sID="c56-0020__main__d2e3908"/>her<del eID="c56-0020__main__d2e3908"/>she 	she 
C08_app340	felt that 	felt that 	looked steadily on life, and assumed its duties with courage 	felt that 	felt that 
C08_app341	that 	that 		the 	that 
C08_app342	most imperious 	most imperious 		most imperious 	most imperious 
C08_app343	duty, of 	duty, of 		duty <del next="#c56-0020.09" rend="strikethrough" sID="c56-0020__main__d2e3915"/>was<del eID="c56-0020__main__d2e3915"/>of<lb n="c56-0020__main__20"/><del rend="strikethrough" sID="c56-0020__main__d2e3923" xml:id="c56-0020.09"/>to<del eID="c56-0020__main__d2e3923"/> 	duty, of 
C08_app344	rendering her uncle 	rendering her uncle 		rendering her uncle 	rendering her uncle 
C08_app345	and 	and 	and 	and 	and 
C08_app346	cousins 	cousins 	zeal. She devoted herself to those whom 	cousins 	cousins 
C08_app347	happy, 	happy, 		hap<lb n="c56-0020__main__21"/>py.<lb n="c56-0020__left_margin__1"/> 	happy, 
C08_app348	had devolved 	had devolved 		had devolved 	had devolved 
C08_app349	upon 	upon 		<lb n="c56-0020__left_margin__2"/> on 	upon 
C08_app350	her. 	her. 		her. 	her. 
C08_app351	She 	She 	she 	She 	She 
C08_app352	consoled me, amused her uncle, 	consoled me, amused her uncle, 	had been taught to call her uncle 	consoled me, amused her uncle, 	consoled me, amused her uncle, 
C08_app353				<lb n="c56-0020__main__22"/><del rend="strikethrough" sID="c56-0020__main__d2e3954"/>and<del eID="c56-0020__main__d2e3954"/> 	
C08_app354	instructed my 	instructed my 		instructed my 	instructed my 
C08_app355	brothers; 	brothers; 		brothers 	brothers; 
C08_app356	and 	and 	and 	and 	and 
C08_app357	I 	I 	<pb n="31" xml:id="F1831_v_047"/>cousins. 	I 	I 
C08_app358	never 	never 	Never 	never 	never 
C08_app359			was she 	<lb n="c56-0020__main__23"/> 	
C08_app360	beheld her 	beheld her 		beheld her 	beheld her 
C08_app361	so enchanting as at this 	so enchanting as at this 	so enchanting as at this 	so enchanting as at this 	so enchanting as at this 
C08_app362	time, 	time, 	time, 	<lb n="c56-0020__main__24"/> time 	time, 
C08_app363	when she 	when she 	when she 	when she 	when she 
C08_app364	was continually 	was continually 	recalled the sunshine of her smiles and spent them upon us. She forgot even her own regret in her endeavours to make us forget.<p eID="novel1_letter4_chapter3_div4_div3_p5"/><p sID="novel1_letter4_chapter3_div4_div3_p6"/>The 	sar sacrifised every <lb n="c56-0020__main__25"/> minut<del rend="unmarked" sID="c56-0020__main__d2e3968"/>e<del eID="c56-0020__main__d2e3968"/><del rend="strikethrough" sID="c56-0020__main__d2e3971"/>of her time<del eID="c56-0020__main__d2e3971"/><del rend="strikethrough" sID="c56-0020__main__d2e3974"/>to others<del eID="c56-0020__main__d2e3974"/><metamark function="insert">^</metamark>wascontinual<lb n="c56-0020__main__26"/>ly 	was continually 
C08_app365	endeavouring to 	endeavouring to 		endeavouring to 	endeavouring to 
C08_app366	con<pb n="066" xml:id="F1818_v1_078"/>tribute 	contribute 		contribute 	con<pb n="066" xml:id="F1818_v1_078"/>tribute 
C08_app367	to the 	to the 		to the 	to the 
C08_app368		happi<pb n="65" xml:id="F1823_v1_085"/>ness 		<lb n="c56-0020__main__27"/> 	
C08_app369	happiness 			happiness 	happiness 
C08_app370	of 	of 		of 	of 
C08_app371	others, 	others, 		others 	others, 
C08_app372	entirely forgetful of 	entirely forgetful of 		entirely forgetful<lb n="c56-0021__main__1"/> of 	entirely forgetful of 
C08_app373	herself.<p eID="novel1_letter4_chapter2_div4_div2_p3"/><p sID="novel1_letter4_chapter2_div4_div2_p4"/>The 	herself.<p eID="novel1_letter4_chapter2_div4_div2_p4"/><p sID="novel1_letter4_chapter2_div4_div2_p5"/>The 		<del rend="strikethrough" sID="c56-0021__main__d2e4010"/>hels<del eID="c56-0021__main__d2e4010"/> herself.<milestone unit="tei:p"/><lb n="c56-0021__main__2"/> The 	herself.<p eID="novel1_letter4_chapter2_div4_div2_p3"/><p sID="novel1_letter4_chapter2_div4_div2_p4"/>The 
C08_app374	day of my departure at 	day of my departure at 	day of my departure at 	day of my departure at 	day of my departure at 
C08_app375	length arrived. 	length arrived. 	length arrived. 	lenghth <lb n="c56-0021__main__3"/> arrived – 	length arrived. 
C08_app376	I had taken leave of all 	I had taken leave of all 	Clerval 	I had taken leave of all 	I had taken leave of all 
C08_app377				<lb n="c56-0021__main__4"/> 	
C08_app378	my 	my 		my 	my 
C08_app379	friends, 	friends, 		friends 	friends, 
C08_app380	excepting Clerval, who 	excepting Clerval, who 		excepting Clerval, who 	excepting Clerval, who 
C08_app381	spent 	spent 	spent 	spent 	spent 
C08_app382				<lb n="c56-0021__main__5"/> 	
C08_app383	the last evening with us. 	the last evening with us. 	the last evening with us. 	the last evening with us. 	the last evening with us. 
C08_app384	He bitterly lamented that 	He bitterly lamented that 		He bitterly la<lb n="c56-0021__main__6"/>mented that 	He bitterly lamented that 
C08_app385	he 	he 	He 	he 	he 
C08_app386	was 	was 	had endeavoured 	was 	was 
C08_app387	unable 	unable 		<del rend="strikethrough" sID="c56-0021__main__d2e4032"/>not able<del eID="c56-0021__main__d2e4032"/>unable 	unable 
C08_app388	to 	to 	to 	to 	to 
C08_app389			persuade 	<lb n="c56-0021__main__7"/> 	
C08_app390	accompany 	accompany 		accompany 	accompany 
C08_app391	me: 	me: 		me 	me: 
C08_app392	but 	but 		But 	but 
C08_app393	his father 	his father 	his father 	his father 	his father 
C08_app394				<lb n="c56-0021__main__8"/> 	
C08_app395	could not 	could not 		could not 	could not 
C08_app396	be 	be 		<del rend="strikethrough" sID="c56-0021__main__d2e4046"/>bear<del eID="c56-0021__main__d2e4046"/>be 	be 
C08_app397	persuaded 	persuaded 		persuaded 	persuaded 
C08_app398	to 	to 	to 	to 	to 
C08_app399	part with 	part with 	permit 	part with 	part with 
C08_app400	him, 	him, 		him <lb n="c56-0021__main__9"/><del rend="strikethrough" sID="c56-0021__main__d2e4055"/>besides<del eID="c56-0021__main__d2e4055"/><del rend="strikethrough" sID="c56-0021__main__d2e4058"/>as<del eID="c56-0021__main__d2e4058"/><del rend="strikethrough" sID="c56-0021__main__d2e4062"/>he<del eID="c56-0021__main__d2e4062"/> intend<mdel>ed</mdel>ing<del rend="strikethrough" sID="c56-0021__main__d2e4076"/>him to<del eID="c56-0021__main__d2e4076"/>that 	him, 
C08_app401	intending 	intending, 			intending 
C08_app402	that 	that 			that 
C08_app403	he 	he 		he 	he 
C08_app404	should become 	should become 		shouldbe<lb n="c56-0021__main__10"/>come 	should become 
C08_app405	a partner with 	a partner with 		a partner with 	a partner with 
C08_app406	him 	him 	him 	him 	him 
C08_app407	in 	in 		in 	in 
C08_app408				<lb n="c56-0021__main__11"/> his 	
C08_app409	business, 	business, 		business, 	business, 
C08_app410				and <del next="#c56-0021.03" rend="strikethrough" sID="c56-0021__main__d2e4092"/>he said he did not<del eID="c56-0021__main__d2e4092"/><lb n="c56-0021__left_margin__1"/><del rend="strikethrough" sID="c56-0021__left_margin__d2e4103"/>and<del eID="c56-0021__left_margin__d2e4103"/> 	
C08_app411	in 	in 		in 	in 
C08_app412				<lb n="c56-0021__left_margin__2"/> 	
C08_app413	compliance 	compliance 		compliance 	compliance 
C08_app414				<lb n="c56-0021__left_margin__3"/> 	
C08_app415	with his favourite theory, 	with his favourite theory, 		with his favou<lb n="c56-0021__left_margin__4"/>rite theory, 	with his favourite theory, 
C08_app416				<lb n="c56-0021__left_margin__5"/> 	
C08_app417	that 	that 		that 	that 
C08_app418				<del rend="strikethrough" sID="c56-0021__left_margin__d2e4119"/>the<del eID="c56-0021__left_margin__d2e4119"/> 	
C08_app419	learning 	learning 		learning 	learning 
C08_app420				<lb n="c56-0021__left_margin__6"/> 	
C08_app421	was 	was 		was 	was 
C08_app422	superfluous 	superfluous 		superflous <lb n="c56-0021__left_margin__7"/> 	superfluous 
C08_app423	in the commerce of ordinary 	in the commerce of ordinary 		in the com<lb n="c56-0021__left_margin__8"/>merce of ordi<lb n="c56-0021__left_margin__9"/>nary 	in the commerce of ordinary 
C08_app424	life. 	life. 		life.<lb n="c56-0021__main__12"/><del next="#c56-0021.04" rend="strikethrough" sID="c56-0021__main__d2e4145" xml:id="c56-0021.03"/>see<del eID="c56-0021__main__d2e4145"/><del rend="unmarked" sID="c56-0021__main__d2e4151"/><metamark function="insert">^</metamark>of<del eID="c56-0021__main__d2e4151"/><del next="#c56-0021.05" rend="strikethrough" sID="c56-0021__main__d2e4164" xml:id="c56-002201.04"/>what use learning<del eID="c56-0021__main__d2e4164"/><del next="#c56-0021.06" rend="strikethrough" sID="c56-0021__main__d2e4169" xml:id="c56-0021.05"/>was<del eID="c56-0021__main__d2e4169"/><metamark function="insert">^</metamark><del rend="strikethrough" sID="c56-0021__main__d2e4178"/>could be<del eID="c56-0021__main__d2e4178"/><del next="#c56-0021.07" rend="strikethrough" sID="c56-0021__main__d2e4185" xml:id="c56-0021.06"/>to a<del eID="c56-0021__main__d2e4185"/><lb n="c56-0021__main__13"/><del rend="strikethrough" sID="c56-0021__main__d2e4190" xml:id="c56-0021.07"/>merchant.<del eID="c56-0021__main__d2e4190"/> 	life. 
C08_app425	Henry had 	Henry had 		Henry had 	Henry<del sID="novel1_letter4_chapter2_div4_div2_p4_del1"/>had 
C08_app426	a refined 	a refined 		a refined 	a refined 
C08_app427	mind; 	mind; 		mind <lb n="c56-0021__main__14"/><del rend="strikethrough" sID="c56-0021__main__d2e4198"/>and a<del eID="c56-0021__main__d2e4198"/> 	mind; 
C08_app428	he 	he 		he 	he 
C08_app429	had 	had 		<del rend="strikethrough" sID="c56-0021__main__d2e4203"/>did not wish<del eID="c56-0021__main__d2e4203"/>had 	had 
C08_app430	no desire 	no desire 		no desire 	no desire 
C08_app431	to 	to 	to 	to 	to 
C08_app432	be 	be 	accompany me, 	be 	be 
C08_app433	idle, 	idle, 		idle <lb n="c56-0021__main__15"/> 	idle, 
C08_app434	and 	and 	and 	and 	and 
C08_app435	was well pleased 	was well pleased 		was well pleased 	was well pleased 
C08_app436	to become 	to become 	to become 	to become 	to become 
C08_app437			my fellow student; 	the <lb n="c56-0021__main__16"/> partner<del rend="strikethrough" sID="c56-0021__main__d2e4219"/>of<del eID="c56-0021__main__d2e4219"/> 	
C08_app438	his 	his 		his 	his 
C08_app439	father’s partner, 	father’s partner, 		father's <metamark function="insert">^</metamark>partnerbut 	father’s partner, 
C08_app440	but 	but 	but 		but 
C08_app441	he believed 	he believed 	in vain. His father was 	he believed 	he believed 
C08_app442				<lb n="c56-0021__main__17"/> 	
C08_app443	that a man might be 	that a man might be 		that a man might be 	that a man might be 
C08_app444	a 	a 	a 	a 	a 
C08_app445	very good 	very good 	narrow-minded 	very good 	very good 
C08_app446	trader, 	trader, 	trader, 	<lb n="c56-0021__main__18"/> trader 	trader, 
C08_app447	and 	and 	and 	and 	and 
C08_app448	yet 	yet 	saw idleness 	yet 	yet 
C08_app449	possess 	possess 		<del rend="strikethrough" sID="c56-0021__main__d2e4241"/>have<del eID="c56-0021__main__d2e4241"/>posess 	possess 
C08_app450	a cultivated 	a cultivated 		a cultivated 	a cultivated 
C08_app451	understanding.<p eID="novel1_letter4_chapter2_div4_div2_p4"/><p sID="novel1_letter4_chapter2_div4_div2_p5"/>We 	understanding.<p eID="novel1_letter4_chapter2_div4_div2_p5"/><p sID="novel1_letter4_chapter2_div4_div2_p6"/>We 		<lb n="c56-0021__main__19"/><del rend="strikethrough" sID="c56-0021__main__d2e4252"/>mind.<del eID="c56-0021__main__d2e4252"/>understanding.<milestone unit="tei:p"/><lb n="c56-0021__main__20"/> 	understanding.<del eID="novel1_letter4_chapter2_div4_div2_p4_del1"/>loved poetry 
C08_app452			and 		and 
C08_app453			ruin in 		his mind was filled with 
C08_app454			the 		the 
C08_app455			aspirations 		imagery 
C08_app456			and 		and 
C08_app457			ambition 		sublime sentiments 
C08_app458			of 		of 
C08_app459			his son. Henry deeply felt 		
C08_app460			the 		the 
C08_app461			misfortune 		masters 
C08_app462			of 		of 
C08_app463			being debarred from 		that art. 
C08_app464			a 		A 
C08_app465			liberal education. 		poet himself, 
C08_app466			He 		he 
C08_app467			said little; but when he spoke, I read in 		turned with <del sID="novel1_letter4_chapter2_div4_div2_p4_add1_del1"/>y<del eID="novel1_letter4_chapter2_div4_div2_p4_add1_del1"/> disgust from the details of ordinary life. 
C08_app468			his 		His 
C08_app469			kindling eye and in his animated glance a restrained but firm resolve, not to be chained to 		own <del sID="novel1_letter4_chapter2_div4_div2_p4_add1_del2"/>soul<del eID="novel1_letter4_chapter2_div4_div2_p4_add1_del2"/> mind was all the possession that he prized, beautiful & majestic thoughts the only wealth he coveted—daring as 
C08_app470			the 		the 
C08_app471			miserable details of commerce.<p eID="novel1_letter4_chapter3_div4_div3_p6"/><p sID="novel1_letter4_chapter3_div4_div3_p7"/>We sat late. We 		eagle and as free, common laws 
C08_app472			could not 		could not 
C08_app473			tear ourselves away from each other, nor persuade ourselves to say the word “Farewell!” It 		be applied to him; and while you gazed on him you felt his soul’s spark 
C08_app474			was 		was 
C08_app475			said; and 		more divine—more truly stolen from Apollo’s sacred fire, than the glimmering ember 
C08_app476			we 	We 	
C08_app477			retired under the pretence of seeking repose, each fancying 	sate late 	
C08_app478			that 		that 
C08_app479			the 		animates 
C08_app480			other 		other 
C08_app481			was deceived: but when at morning’s dawn I descended to the carriage which was to convey me away, they were all there—my father again to bless me, Clerval to press my hand once more, 		men.<p eID="novel1_letter4_chapter2_div4_div2_p4"/><p sID="novel1_letter4_chapter2_div4_div2_p5"/>We 
C08_app482	sat late, 	sat late, 			sat late, 
C08_app483	listening to his complaints, and 	listening to his complaints, and 		listening to his com<lb n="c56-0021__main__21"/>plaints, and 	listening to his complaints, and 
C08_app484				<del rend="strikethrough" sID="c56-0021__main__d2e4270"/>I<del eID="c56-0021__main__d2e4270"/> 	
C08_app485	making many little 	making many little 		making many little 	making many little 
C08_app486				<lb n="c56-0021__main__22"/> 	
C08_app487	arrangements for the future. 	arrangements for the future. 		arrangements for the future. 	arrangements for the future. 
C08_app488	The 	The 		<del rend="strikethrough" sID="c56-0021__main__d2e4275"/>and<del eID="c56-0021__main__d2e4275"/><mdel>t</mdel>The <lb n="c56-0021__main__23"/> 	The 
C08_app489	next 	next 		next 	next 
C08_app490	<pb n="067" xml:id="F1818_v1_079"/>morning 	<pb n="67" xml:id="F1823_v1_086"/>morning 		morning 	<pb n="067" xml:id="F1818_v1_079"/>morning 
C08_app491	early I departed. Tears 	early I departed. Tears 		early I departed. Tears 	early I departed. Tears 
C08_app492				<lb n="c56-0021__main__24"/> 	
C08_app493	gushed from the eyes of 	gushed from the eyes of 		gushed from the eyes of 	gushed from the eyes of 
C08_app494	Elizabeth; 	Elizabeth; 		Elizabeth <lb n="c56-0021__main__25"/> 	Elizabeth; 
C08_app495	they proceeded partly from sorrow 	they proceeded partly from sorrow 		they proceeded partly from sorrow 	they proceeded partly from sorrow 
C08_app496				<lb n="c56-0021__main__26"/> 	
C08_app497	at 	at 		at 	at 
C08_app498	my 	my 	my 	my 	my 
C08_app499	departure, and partly because 	departure, and partly because 	Elizabeth to renew her entreaties 	departure, and partly because 	departure, and partly because 
C08_app500				<lb n="c56-0021__main__27"/> 	
C08_app501	she reflected 	she reflected 		she reflected 	she reflected 
C08_app502	that 	that 	that 	that 	that 
C08_app503	the same journey 	the same journey 	I would write often, and 	the same journey 	the same journey 
C08_app504				<lb n="c56-0021__main__28"/> 	
C08_app505	was 	was 		was 	was 
C08_app506	to 	to 	to 	to 	to 
C08_app507	have taken place three 	have taken place three 	bestow the last feminine attentions on her playmate and friend.<p eID="novel1_letter4_chapter3_div4_div3_p7"/><p sID="novel1_letter4_chapter3_div4_div3_p8"/>I 	have taken place three 	have taken place three 
C08_app508				<lb n="c56-0021__main__29"/> 	
C08_app509	months 	months 		months 	months 
C08_app510	before, 	before, 		before 	before, 
C08_app511	when a 	when a 		when a 	when a 
C08_app512	mother’s 	mother’s 		mothers <lb n="c56-0021__main__30"/> 	mother’s 
C08_app513	blessing would have accompanied 	blessing would have accompanied 		blessing would have accompanied 	blessing would have accompanied 
C08_app514	me.<p eID="novel1_letter4_chapter2_div4_div2_p5"/><p sID="novel1_letter4_chapter2_div4_div2_p6"/>I 	me.<p eID="novel1_letter4_chapter2_div4_div2_p6"/><p sID="novel1_letter4_chapter2_div4_div2_p7"/>I 		me<milestone unit="tei:p"/><lb n="c56-0022__main__1"/> I 	me.<p eID="novel1_letter4_chapter2_div4_div2_p5"/><p sID="novel1_letter4_chapter2_div4_div2_p6"/>I 
C08_app515	threw myself into the chaise 	threw myself into the chaise 	threw myself into the chaise 	threw myself into the chaise 	threw myself into the chaise 
C08_app516				<lb n="c56-0022__main__2"/> 	
C08_app517	that was to convey me 	that was to convey me 	that was to convey me 	that was to convey me 	that was to convey me 
C08_app518	away, 	away, 	away, 	away 	away, 
C08_app519	and indulged in the most melancholy reflections. 	and indulged in the most melancholy reflections. 	and indulged in the most melancholy reflections. 	and in<lb n="c56-0022__main__3"/>dulged in the most melancholy reflec<lb n="c56-0022__main__4"/>tions. 	and indulged in the most melancholy reflections. 
C08_app520	I, 	I, 	I, 	I 	I, 
C08_app521	who had ever been surrounded 	who had ever been surrounded 	who had ever been surrounded 	who had ever been surrounded 	who had ever been surrounded 
C08_app522				<lb n="c56-0022__main__5"/> 	
C08_app523	by amiable companions, continually 	by amiable companions, continually 	by amiable companions, continually 	by amiable companions, continually 	by amiable companions, continually 
C08_app524				<lb n="c56-0022__main__6"/> 	
C08_app525	engaged in 	engaged in 	engaged in 	engaged in 	engaged in 
C08_app526				<del rend="strikethrough" sID="c56-0022__main__d2e4337"/>ed<del eID="c56-0022__main__d2e4337"/> 	
C08_app527	endeavouring to 	endeavouring to 	endeavouring to 	endeavouring to 	endeavouring to 
C08_app528	bestow 	bestow 	bestow 	give <lb n="c56-0022__main__7"/> 	bestow 
C08_app529	mutual 	mutual 	mutual 	mutual 	mutual 
C08_app530	pleasure, 	pleasure, 	pleasure, 	pleasure; 	pleasure, 
C08_app531	I was now alone. 	I was now alone. 	I was now alone. 	I was now alone. 	I was now alone. 
C08_app532				<lb n="c56-0022__main__8"/> 	
C08_app533	In 	In 	In 	In 	In 
C08_app534	the 	th e niversity, 	the 	the 	the 
C08_app535	university, 		university, 	university <del rend="strikethrough" sID="c56-0022__main__d2e4344"/>wi<del eID="c56-0022__main__d2e4344"/> 	university, 
C08_app536	whither I was 	whither I was 	whither I was 	whither I was 	whither I was 
C08_app537	going, 	going, 	going, 	<lb n="c56-0022__main__9"/> going 	going, 
C08_app538	I must form my own 	I must form my own 	I must form my own 	I must form my own 	I must form my own 
C08_app539	friends, 	friends, 	friends, 	friends <lb n="c56-0022__main__10"/> 	friends, 
C08_app540	and be my own 	and be my own 	and be my own 	and be my own 	and be my own 
C08_app541	protector. 	protector. 	protector. 	<del rend="strikethrough" sID="c56-0022__main__d2e4354"/>introduction<del eID="c56-0022__main__d2e4354"/><mdel>.</mdel>protector. 	protector. 
C08_app542	My 	My 	My 	My 	My 
C08_app543				<lb n="c56-0022__main__11"/> 	
C08_app544	life had hitherto been remarkably 	life had hitherto been remarkably 	life had hitherto been remarkably 	life had hitherto been remarkably 	life had hitherto been remarkably 
