App ID	#f1818	#f1823	#f1831	#fMS	#fThomas
C23_app264	request!”<p eID="novel1_letter4_chapter16_div4_div17_p7"/><p sID="novel1_letter4_chapter16_div4_div17_p8"/>I 	request!”<p eID="novel1_letter4_chapter16_div4_div17_p7"/><p sID="novel1_letter4_chapter16_div4_div17_p8"/>I 	request!”<p eID="novel1_letter4_chapter17_div4_div17_p7"/><p sID="novel1_letter4_chapter17_div4_div17_p8"/>I 	<lb n="c57-0068__main__4"/> request.<milestone unit="tei:p"/><lb n="c57-0068__main__5"/> I 	request!”<p eID="novel1_letter4_chapter16_div4_div17_p7"/><p sID="novel1_letter4_chapter16_div4_div17_p8"/>I 
C23_app265	was moved. I shuddered when I thought 	was moved. I shuddered when I thought 	was moved. I shuddered when I thought 	was moved. I shuddered when I thought 	was moved. I shuddered when I thought 
C23_app266				<lb n="c57-0068__main__6"/> 	
C23_app267	of the possible consequences of my 	of the possible consequences of my 	of the possible consequences of my 	of the possible consequences of my 	of the possible consequences of my 
C23_app268	consent; 	consent; 	consent; 	consent <lb n="c57-0068__main__7"/> 	consent; 
C23_app269	but I felt that there was some justice 	but I felt that there was some justice 	but I felt that there was some justice 	but I felt that there was some justice 	but I felt that there was some justice 
C23_app270				<lb n="c57-0068__main__8"/> 	
C23_app271	in his argument. His 	in his argument. His 	in his argument. His 	in his argument. His 	in his argument. His 
C23_app272	tale, 	tale, 	tale, 	tale 	tale, 
C23_app273	and the feelings he now 	and the feelings he now 	and the feelings he now 	and the fee<lb n="c57-0068__main__9"/>lings he now 	and the feelings he now 
C23_app274	expressed, proved 	expressed, proved 	expressed, proved 	expressed <del rend="strikethrough" sID="c57-0068__main__d3e13651"/>ap<del eID="c57-0068__main__d3e13651"/>proved 	expressed, proved 
C23_app275	him to 	him to 	him to 	him to 	him to 
C23_app276				<lb n="c57-0068__main__10"/> 	
C23_app277	be a creature of fine 	be a creature of fine 	be a creature of fine 	be a creature of fine 	be a creature of fine 
C23_app278	sensations; 	sensations; 	sensations; 	sensations 	sensations; 
C23_app279	and 	and 	and 	and 	and 
C23_app280				<lb n="c57-0068__main__11"/> 	
C23_app281	did 	did 	did 	did 	did 
C23_app282				not 	
C23_app283	I 	I 	I 	I 	I 
C23_app284	not, 	not 	not 		not, 
C23_app285	as his 	as his 	as his 	<metamark function="insert">^</metamark>as his 	as his 
C23_app286	maker, 	maker, 	maker, 	<del rend="strikethrough" sID="c57-0068__main__d3e13671"/>creator<del eID="c57-0068__main__d3e13671"/> maker 	maker, 
C23_app287	owe him 	owe him 	owe him 	owe him 	owe him 
C23_app288				<lb n="c57-0068__main__12"/> 	
C23_app289	all the portion 	all the portion 	all the portion 	all the portion 	all the portion 
C23_app290	of 	of 	<pb n="128" xml:id="F1831_v_144"/>of 	of 	of 
C23_app291	happiness that it 	happiness that it 	happiness that it 	happiness that it 	happiness that it 
C23_app292				<lb n="c57-0068__main__13"/> 	
C23_app293	was in 	was in 	was in 	was in 	was in 
C23_app294	my 	my 	my 	<mdel>pw</mdel><metamark function="insert">^</metamark>my 	my 
C23_app295	power to bestow? He saw my 	power to bestow? He saw my 	power to bestow? He saw my 	power to bestow? He saw my 	power to bestow? He saw my 
C23_app296				<lb n="c57-0068__main__14"/> 	
C23_app297	change of 	change of 	change of 	change of 	change of 
C23_app298	feeling, 	feeling, 	feeling, 	feeling 	feeling, 
C23_app299	and 	and 	and 	& 	and 
C23_app300	continued—<p eID="novel1_letter4_chapter16_div4_div17_p8"/><p sID="novel1_letter4_chapter16_div4_div17_p9"/>“If 	continued—<p eID="novel1_letter4_chapter16_div4_div17_p8"/><p sID="novel1_letter4_chapter16_div4_div17_p9"/>“If 	continued—<p eID="novel1_letter4_chapter17_div4_div17_p8"/><p sID="novel1_letter4_chapter17_div4_div17_p9"/>“If 	continued.<milestone unit="tei:p"/><lb n="c57-0068__main__15"/> If 	continued—<p eID="novel1_letter4_chapter16_div4_div17_p8"/><p sID="novel1_letter4_chapter16_div4_div17_p9"/>“If 
C23_app301	you 	you 	you 	you 	you 
C23_app302	consent, 	consent, 	consent, 	consent 	consent, 
C23_app303	neither you 	neither you 	neither you 	neither you 	neither you 
C23_app304	nor 	nor 	nor 	or <lb n="c57-0068__main__16"/> 	nor 
C23_app305	any 	any 	any 	any 	any 
C23_app306	other 	other 	other 		other 
C23_app307	human 	human 	human 	human 	human 
C23_app308	being 	being 	being 	<del instant="true" rend="strikethrough" sID="c57-0068__main__d3e13702"/>being<del eID="c57-0068__main__d3e13702"/> creature 	being 
C23_app309	shall ever see 	shall ever see 	shall ever see 	shall ever see 	shall ever see 
C23_app310				<lb n="c57-0068__main__17"/> 	
C23_app311	us 	us 	us 	us 	us 
C23_app312	<pb n="147" xml:id="F1818_v2_151"/>again: 	<pb n="79" xml:id="F1823_v2_352"/>again: 	again: 	again. 	<pb n="147" xml:id="F1818_v2_151"/>again: 
C23_app313	I will go to the vast wilds of 	I will go to the vast wilds of 	I will go to the vast wilds of 	I will go to the vast wilds of 	I will go to the vast wilds of 
C23_app314	South 	South 	South 	<lb n="c57-0068__main__18"/> 	South 
C23_app315	America. My food is not that of man; I 	America. My food is not that of man; I 	America. My food is not that of man; I 	America. My food is not that of man; I 	America. My food is not that of man; I 
C23_app316				<lb n="c57-0068__main__19"/> 	
C23_app317	do not destroy the lamb 	do not destroy the lamb 	do not destroy the lamb 	do not destroy the lamb 	do not destroy the lamb 
C23_app318	and 	and 	and 	or 	and 
C23_app319	the 	the 	the 	the 	the 
C23_app320	kid, 	kid 	kid 	kid 	kid, 
C23_app321	to 	to 	to 	to 	to 
C23_app322				<lb n="c57-0068__main__20"/> 	
C23_app323	glut my 	glut my 	glut my 	glut my 	glut my 
C23_app324	appetite; 	appetite; 	appetite; 	appetite. 	appetite; 
C23_app325	acorns and berries afford 	acorns and berries afford 	acorns and berries afford 	Acorns & berries afford 	acorns and berries afford 
C23_app326				<lb n="c57-0068__main__21"/> 	
C23_app327	me sufficient nourishment. My companion will be of the same nature 	me sufficient nourishment. My companion will be of the same nature 	me sufficient nourishment. My companion will be of the same nature 	me sufficient nourishment. My com<lb n="c57-0068__main__22"/>panion will be of the same nature 	me sufficient nourishment. My companion will be of the same nature 
C23_app328				<lb n="c57-0068__main__23"/> 	
C23_app329	as 	as 	as 	as 	as 
C23_app330	myself, 	myself, 	myself, 	myself 	myself, 
C23_app331	and will be content with 	and will be content with 	and will be content with 	and will be content with 	and will be content with 
C23_app332				<lb n="c57-0068__main__24"/> 	
C23_app333	the same fare. We shall make our bed 	the same fare. We shall make our bed 	the same fare. We shall make our bed 	the same fare. We shall make our bed 	the same fare. We shall make our bed 
C23_app334				<lb n="c57-0068__main__25"/> 	
C23_app335	of dried leaves; the sun will shine on 	of dried leaves; the sun will shine on 	of dried leaves; the sun will shine on 	of dried leaves; the sun will shine on 	of dried leaves; the sun will shine on 
C23_app336				<lb n="c57-0068__main__26"/> 	
C23_app337	us as on 	us as on 	us as on 	us as on 	us as on 
C23_app338	man, 	man, 	man, 	man 	man, 
C23_app339	and will ripen our food. 	and will ripen our food. 	and will ripen our food. 	& will ripen our food. 	and will ripen our food. 
C23_app340				You <lb n="c57-0068__main__27"/> are moved. 	
C23_app341	The picture I present to you 	The picture I present to you 	The picture I present to you 	The picture I present to you 	The picture I present to you 
C23_app342				<lb n="c57-0068__main__28"/> 	
C23_app343	is peaceful and 	is peaceful and 	is peaceful and 	is peaceful & 	is peaceful and 
C23_app344	human, 	human, 	human, 	human 	human, 
C23_app345	and you must 	and you must 	and you must 	and you must 	and you must 
C23_app346				<lb n="c57-0068__main__29"/> 	
C23_app347	feel that you could deny it only in 	feel that you could deny it only in 	feel that you could deny it only in 	feel that you could deny it only in 	feel that you could deny it only in 
C23_app348				<lb n="c57-0068__main__30"/> 	
C23_app349	the 	the 	the 	the 	the 
C23_app350	wantonness 	wantonness 	wantonness 	wantoness 	wantonness 
C23_app351	of power and cruelty. Pitiless 	of power and cruelty. Pitiless 	of power and cruelty. Pitiless 	of power & cruelty. Pitiless 	of power and cruelty. Pitiless 
C23_app352				<lb n="c57-0068__main__31"/> 	
C23_app353	as you 	as you 	as you 	as you 	as you 
C23_app354	have been 	have been 	have been 	are 	have been 
C23_app355	towards 	towards 	towards 	towards 	towards 
C23_app356	me, 	me, 	me, 	me 	me, 
C23_app357	I 	I 	I 	I 	I 
C23_app358	now 	now 	now 		now 
C23_app359	see compassion in your 	see compassion in your 	see compassion in your 	see compassi<lb n="c57-0068__main__32"/>on in your 	see compassion in your 
C23_app360	eyes; 	eyes; 	eyes; 	eyes. 	eyes; 
C23_app361	let me seize the 	let me seize the 	let me seize the 	Let me seize the 	let me seize the 
C23_app362				<lb n="c57-0068__main__33"/> 	
C23_app363	favourable 	favourable 	favourable 	favourable 	favourable 
C23_app364	moment, and 	moment, and 	moment, and 	moment &<del rend="strikethrough" sID="c57-0068__main__d3e13751"/>pro<del eID="c57-0068__main__d3e13751"/> 	moment, and 
C23_app365	persuade 	persuade 	persuade 	persuade 	persuade 
C23_app366				<lb n="c57-0068__main__34"/> 	
C23_app367	you to promise what I so ardently 	you to promise what I so ardently 	you to promise what I so ardently 	you to promise what I so ardently 	you to promise what I so ardently 
C23_app368	desire.”<p eID="novel1_letter4_chapter16_div4_div17_p9"/><p sID="novel1_letter4_chapter16_div4_div17_p10"/>“You propose,” 	desire.”<p eID="novel1_letter4_chapter16_div4_div17_p9"/><p sID="novel1_letter4_chapter16_div4_div17_p10"/>“You propose,” 	desire.”<p eID="novel1_letter4_chapter17_div4_div17_p9"/><p sID="novel1_letter4_chapter17_div4_div17_p10"/>“You propose,” 	<lb n="c57-0068__main__35"/> desire.<milestone unit="tei:p"/><lb n="c57-0068__main__36"/> You promise, 	desire.”<p eID="novel1_letter4_chapter16_div4_div17_p9"/><p sID="novel1_letter4_chapter16_div4_div17_p10"/>“You propose,” 
C23_app369	replied I, 	replied I, 	replied I, 	replied I, 	replied I, 
C23_app370	“to fly from 	“to fly from 	“to fly from 	to quit 	“to fly from 
C23_app371	the habitations of 	the habitations of 	the habitations of 	the habitations<lb n="c57-0069__main__1"/> of 	the habitations of 
C23_app372	man, 	man, 	man, 	man and 	man, 
C23_app373	to 	to 	to 	to 	to 
C23_app374	dwell 	dwell 	dwell 	inhabit 	dwell 
C23_app375	in 	<pb n="80" xml:id="F1823_v2_353"/>in 	in 		in 
C23_app376	those wilds where 	those wilds where 	those wilds where 	those wilds where 	those wilds where 
C23_app377				<lb n="c57-0069__main__2"/> 	
C23_app378	the beasts of the 	the beasts of the 	the beasts of the 	the beasts of the 	the beasts of the 
C23_app379	<pb n="148" xml:id="F1818_v2_152"/>field 	field 	field 	field 	<pb n="148" xml:id="F1818_v2_152"/>field 
C23_app380	will be your only 	will be your only 	will be your only 	will be your only 	will be your only 
C23_app381	companions. 	companions. 	companions. 	co<mdel>n</mdel>m<lb n="c57-0069__main__3"/>panions. 	companions. 
C23_app382	How can 	How can 	How can 	How can 	How can 
C23_app383	you, 	you, 	you, 	you 	you, 
C23_app384	who long for the love and sympathy of 	who long for the love and sympathy of 	who long for the love and sympathy of 	who long for the love <lb n="c57-0069__main__4"/>& sympathy of 	who long for the love and sympathy of 
C23_app385	man, 	man, 	man, 	<del rend="strikethrough" sID="c57-0069__main__d3e13796"/>human being<del eID="c57-0069__main__d3e13796"/><mdel>s</mdel><metamark function="insert">^</metamark>man 	man, 
C23_app386	persevere in 	persevere in 	persevere in 	persevere in 	persevere in 
C23_app387				<lb n="c57-0069__main__5"/> 	
C23_app388	this exile? You will 	this exile? You will 	this exile? You will 	this exile? You will 	this exile? You will 
C23_app389	return, 	return, 	return, 	return 	return, 
C23_app390	and 	and 	and 	and 	and 
C23_app391	again 	again 	again 		again 
C23_app392	seek 	seek 	seek 	seek 	seek 
C23_app393				<lb n="c57-0069__main__6"/><del rend="strikethrough" sID="c57-0069__main__d3e13816"/>for<del eID="c57-0069__main__d3e13816"/> 	
C23_app394	their 	their 	their 	their 	their 
C23_app395	kindness, 	kindness, 	kindness, 	kindness 	kindness, 
C23_app396	and you will meet 	and you will meet 	and you will meet 	& you will meet 	and you will meet 
C23_app397	with 	with 	with 		with 
C23_app398	their 	their 	their 	their 	their 
C23_app399				<lb n="c57-0069__main__7"/> 	
C23_app400	detestation; your evil 	detestation; your evil 	detestation; your evil 	detestation; your evil 	detestation; your evil 
C23_app401				<del rend="strikethrough" sID="c57-0069__main__d3e13822"/>w<del eID="c57-0069__main__d3e13822"/> 	
C23_app402	passions will 	passions will 	passions will 	passions will 	passions will 
C23_app403				<lb n="c57-0069__main__8"/> 	
C23_app404	be renewed, and you will then have 	be renewed, and you will then have 	be renewed, and you will then have 	be renewed, & you will then have 	be renewed, and you will then have 
C23_app405				<lb n="c57-0069__main__9"/> 	
C23_app406	a companion to aid you in 	a companion to aid you in 	a companion to aid you in 	a companion to aid you in 	a companion to aid you in 
C23_app407	the 	the 	the 	your <lb n="c57-0069__main__10"/> 	the 
C23_app408	task of destruction. 	task of destruction. 	task of destruction. 	task of destruction. 	task of destruction. 
C23_app409	This may not 	This may not 	This may not 	Begone; I cannot <lb n="c57-0069__main__11"/> consent.<milestone unit="tei:p"/><lb n="c57-0069__main__12"/> 	This may not 
C23_app410	be; 	be: 	be: 		be; 
C23_app411	cease to argue 	cease to argue 	cease to argue 		cease to argue 
C23_app412	the 	the 	the 	The 	the 
C23_app413	point, for I cannot consent.”<p eID="novel1_letter4_chapter16_div4_div17_p10"/><p sID="novel1_letter4_chapter16_div4_div17_p11"/>“How 	point, for I cannot consent.”<p eID="novel1_letter4_chapter16_div4_div17_p10"/><p sID="novel1_letter4_chapter16_div4_div17_p11"/>“How 	point, for I cannot consent.”<p eID="novel1_letter4_chapter17_div4_div17_p10"/><p sID="novel1_letter4_chapter17_div4_div17_p11"/>“How 	Monster replied with fervour, <lb n="c57-0069__main__13"/> How 	point, for I cannot consent.”<p eID="novel1_letter4_chapter16_div4_div17_p10"/><p sID="novel1_letter4_chapter16_div4_div17_p11"/>“How 
C23_app414	inconstant are your 	inconstant are your 	inconstant are your 	inconstant are your 	inconstant are your 
C23_app415	feelings! 	feelings! 	feelings! 	feelings; 	feelings! 
C23_app416	but 	but 	but 	but 	but 
C23_app417				<lb n="c57-0069__main__14"/> 	
C23_app418	a moment ago you were moved by 	a moment ago you were moved by 	a moment ago you were moved by 	a moment ago you were moved by 	a moment ago you were moved by 
C23_app419				<lb n="c57-0069__main__15"/> 	
C23_app420	my representations, and why do you again 	my representations, and why do you again 	my representations, and why do you again 	my representations, & why do you again 	my representations, and why do you again 
C23_app421				<lb n="c57-0069__main__16"/> 	
C23_app422	harden yourself to my complaints? I 	harden yourself to my complaints? I 	harden yourself to my complaints? I 	harden yourself to my complaints? I 	harden yourself to my complaints? I 
C23_app423				<lb n="c57-0069__main__17"/> 	
C23_app424	swear 	swear 	swear 	swear 	swear 
C23_app425	to you, 	to you, 	to you, 		to you, 
C23_app426	by the earth which I 	by the earth which I 	by the earth which I 	by the earth which I 	by the earth which I 
C23_app427	inhabit, 	inhabit, 	inhabit, 	inhabit 	inhabit, 
C23_app428	and by you that made 	and by you that made 	and by you that made 	<lb n="c57-0069__main__18"/>& by you that made 	and by you that made 
C23_app429	me, that, 	me, that, 	me, that, 	me that 	me, that, 
C23_app430	with 	with 	with 	with 	with 
C23_app431				<lb n="c57-0069__main__19"/> 	
C23_app432	the companion you 	the companion you 	the companion you 	the companion you 	the companion you 
C23_app433	bestow, 	bestow, 	bestow, 	bestow 	bestow, 
C23_app434	I will 	I will 	I will 	I will 	I will 
C23_app435				<lb n="c57-0069__main__20"/> 	
C23_app436	quit the neighbourhood of 	quit the neighbourhood of 	quit the neighbourhood of 	quit the neighbourhood of 	quit the neighbourhood of 
C23_app437	man, 	man, 	man, 	man 	man, 
C23_app438	and 	and 	and 	&<lb n="c57-0069__main__21"/> 	and 
C23_app439	dwell, 	dwell, 	dwell 	dwell, 	dwell, 
C23_app440	as it may 	as it may 	as it may 	as it may 	as it may 
C23_app441	chance, 	<pb n="81" xml:id="F1823_v2_354"/>chance, 	chance, 	chance, 	chance, 
C23_app442	in the 	in the 	in the 	in the 	in the 
C23_app443				<lb n="c57-0069__main__22"/> 	
C23_app444	most savage 	most savage 	most savage 	most savage 	most savage 
C23_app445	of 	of 	of 	<del rend="strikethrough" sID="c57-0069__main__d3e13860"/>of<del eID="c57-0069__main__d3e13860"/> 	of 
C23_app446	places. My evil 	places. My evil 	places. My evil 	places. My evil 	places. My evil 
C23_app447				<lb n="c57-0069__main__23"/> 	
C23_app448	passions will have fled, for 	passions will have fled, for 	passions will have fled, for 	passions will have fled, for 	passions will have fled, for 
C23_app449	<pb n="149" xml:id="F1818_v2_153"/>I 	I 	I 	I 	<pb n="149" xml:id="F1818_v2_153"/>I 
C23_app450	shall 	shall 	shall 	shall 	shall 
C23_app451				<lb n="c57-0069__main__24"/> 	
C23_app452	meet with 	meet with 	meet with 	meet with 	meet with 
C23_app453	sympathy; 	sympathy! 	sympathy! 	sympathy. 	sympathy; 
C23_app454	my life will 	my life will 	my life will 	My life will 	my life will 
C23_app455				<lb n="c57-0069__main__25"/> 	
C23_app456	flow quietly 	flow quietly 	flow quietly 	flow quietly 	flow quietly 
C23_app457	away, and, 	away, and, 	away, and, 	away & 	away, and, 
C23_app458	in my dying 	in my dying 	in my dying 	in my dying 	in my dying 
C23_app459	moments, 	moments, 	moments, 	<del rend="strikethrough" sID="c57-0069__main__d3e13869"/>momen<del eID="c57-0069__main__d3e13869"/><lb n="c57-0069__main__26"/> moments 	moments, 
C23_app460	I shall not curse my 	I shall not curse my 	I shall not curse my 	I shall not curse my 	I shall not curse my 
C23_app461	maker.”<p eID="novel1_letter4_chapter16_div4_div17_p11"/><p sID="novel1_letter4_chapter16_div4_div17_p12"/>His 	maker.”<p eID="novel1_letter4_chapter16_div4_div17_p11"/><p sID="novel1_letter4_chapter16_div4_div17_p12"/>His 	maker.”<p eID="novel1_letter4_chapter17_div4_div17_p11"/><p sID="novel1_letter4_chapter17_div4_div17_p12"/>His 	<lb n="c57-0069__main__27"/> maker.<milestone unit="tei:p"/><lb n="c57-0069__main__28"/> His 	maker.”<p eID="novel1_letter4_chapter16_div4_div17_p11"/><p sID="novel1_letter4_chapter16_div4_div17_p12"/>His 
C23_app462	words had a strange effect 	words had a strange effect 	words had a strange effect 	words had a strange effect 	words had a strange effect 
C23_app463				<lb n="c57-0069__main__29"/> 	
C23_app464	upon me. I compassionated 	upon me. I compassionated 	upon me. I compassionated 	upon me. I compassionated 	upon me. I compassionated 
C23_app465	him, 	him, 	him, 	him 	him, 
C23_app466	and sometimes felt a wish to console 	and sometimes felt a wish to console 	and sometimes felt a wish to console 	&<lb n="c57-0069__main__30"/> sometimes felt a wish to console 	and sometimes felt a wish to console 
C23_app467	him; 	him; 	him; 	him <lb n="c57-0069__main__31"/> 	him; 
C23_app468	but when I looked 	but when I looked 	but when I looked 	but when I looked 	but when I looked 
C23_app469	upon him, 	upon him, 	upon him, 	on him 	upon him, 
C23_app470	when I saw 	when I saw 	when I saw 	when I saw 	when I saw 
C23_app471				<lb n="c57-0069__main__32"/> 	
C23_app472	the filthy mass that moved and 	the filthy mass that moved and 	the filthy mass that moved and 	the filthy mass that moved & 	the filthy mass that moved and 
C23_app473	talked, 	talked, 	talked, 	talked <lb n="c57-0069__main__33"/> 	talked, 
C23_app474	my heart 	my heart 	my heart 	my heart 	my heart 
C23_app475	sickened, 	sickened, 	sickened, 	sickend 	sickened, 
C23_app476	and my feelings were 	and my feelings were 	and my feelings were 	& my feelings were 	and my feelings were 
C23_app477				<lb n="c57-0069__main__34"/> 	
C23_app478	altered to those 	altered to those 	altered to those 	altered to <metamark function="insert">^</metamark>those 	altered to those 
C23_app479	of 	of 	of 		of 
C23_app480	horror and hatred. I tried to 	horror and hatred. I tried to 	horror and hatred. I tried to 	horror & hatred. I tried to 	horror and hatred. I tried to 
C23_app481			<pb n="129" xml:id="F1831_v_145"/>stifle 	<lb n="c57-0069__main__35"/> 	
C23_app482	stifle 	stifle 		stifle 	stifle 
C23_app483	these sensations; 	these sensations; 	these sensations; 	them 	these sensations; 
C23_app484	I 	I 	I 	I 	I 
C23_app485	thought, 	thought, 	thought, 	thought 	thought, 
C23_app486	that as I could 	that as I could 	that as I could 	that as I could 	that as I could 
C23_app487				<lb n="c57-0069__main__36"/> 	
C23_app488	not 	not 	not 	not 	not 
C23_app489	sympathize 	sympathize 	sympathise 	<del rend="strikethrough" sID="c57-0069__main__d3e13913"/>comfort<del eID="c57-0069__main__d3e13913"/><metamark function="insert">^</metamark><del rend="strikethrough" sID="c57-0069__main__d3e13922"/>sympathize<del eID="c57-0069__main__d3e13922"/><del rend="strikethrough" sID="c57-0069__main__d3e13929"/>him I h<del eID="c57-0069__main__d3e13929"/><del rend="strikethrough" sID="c57-0069__main__d3e13932"/>sympo<del eID="c57-0069__main__d3e13932"/>sympa<lb n="c57-0070__main__1"/>thize 	sympathize 
C23_app490	with 	with 	with 	with 	with 
C23_app491	him, 	him, 	him, 	him 	him, 
C23_app492	I had no right to 	I had no right to 	I had no right to 	I had no right to 	I had no right to 
C23_app493	withhold from 	withhold from 	withhold from 	refuse 	withhold from 
C23_app494	him 	him 	him 	him 	him 
C23_app495				<lb n="c57-0070__main__2"/> 	
C23_app496	the small portion of happiness 	the small portion of happiness 	the small portion of happiness 	the small portion of happiness 	the small portion of happiness 
C23_app497	which was yet 	which was yet 	which was yet 	that I had it <lb n="c57-0070__main__3"/> 	which was yet 
C23_app498	in my power to 	in my power to 	in my power to 	in my power to 	in my power to 
C23_app499	bestow.<p eID="novel1_letter4_chapter16_div4_div17_p12"/><p sID="novel1_letter4_chapter16_div4_div17_p13"/>“You swear,” 	bestow.<p eID="novel1_letter4_chapter16_div4_div17_p12"/><p sID="novel1_letter4_chapter16_div4_div17_p13"/>“You swear,” 	bestow.<p eID="novel1_letter4_chapter17_div4_div17_p12"/><p sID="novel1_letter4_chapter17_div4_div17_p13"/>“You swear,” 	bestow. <mdel>I</mdel>You swear, 	bestow.<p eID="novel1_letter4_chapter16_div4_div17_p12"/><p sID="novel1_letter4_chapter16_div4_div17_p13"/>“You swear,” 
C23_app500	I said, 	I said, 	I said, 	I said, 	I said, 
C23_app501	“to 	“to 	“to 	to <lb n="c57-0070__main__4"/> 	“to 
C23_app502	be 	be 	be 	be 	be 
C23_app503	harmless; 	harmless; 	harmless; 	harmless 	harmless; 
C23_app504	but have you not already 	but have you not already 	but have you not already 	but have you not already 	but have you not already 
C23_app505	shewn 	shown 	shown 	shown 	shewn 
C23_app506				<lb n="c57-0070__main__5"/> 	
C23_app507	a degree of 	a degree of 	a degree of 	a degree of 	a degree of 
C23_app508	malice 	malice 	malice 	malise 	malice 
C23_app509	that 	that 	that 	that 	that 
C23_app510	should 	should 	should 	would 	should 
C23_app511	reasonably 	reason<pb n="82" xml:id="F1823_v2_355"/>ably 	reasonably 	reasonably 	reasonably 
C23_app512				<lb n="c57-0070__main__6"/> 	
C23_app513	make me distrust you? May not even this 	make me distrust you? May not even this 	make me distrust you? May not even this 	make me distrust you? May not even this 	make me distrust you? May not even this 
C23_app514				<lb n="c57-0070__main__7"/> 	
C23_app515	be a feint that will 	be a feint that will 	be a feint that will 	be a feint that will 	be a feint that will 
C23_app516	increase 	increase 	increase 	encrease 	increase 
C23_app517	<pb n="150" xml:id="F1818_v2_154"/>your 	your 	your 	your 	<pb n="150" xml:id="F1818_v2_154"/>your 
C23_app518	triumph 	triumph 	triumph 	triumph 	triumph 
C23_app519	by 	by 	by 	<lb n="c57-0070__main__8"/><del rend="strikethrough" sID="c57-0070__main__d3e13979"/>& desire of revenge<del eID="c57-0070__main__d3e13979"/>by 	by 
C23_app520	affording a wider scope 	affording a wider scope 	affording a wider scope 	affording a wider scope 	affording a wider scope 
C23_app521	for 	for 	for 	to 	for 
C23_app522	your 	your 	your 	your 	your 
C23_app523	revenge?”<p eID="novel1_letter4_chapter16_div4_div17_p13"/><p sID="novel1_letter4_chapter16_div4_div17_p14"/>“How 	revenge.”<p eID="novel1_letter4_chapter16_div4_div17_p13"/><p sID="novel1_letter4_chapter16_div4_div17_p14"/>“How 	revenge.”<p eID="novel1_letter4_chapter17_div4_div17_p13"/><p sID="novel1_letter4_chapter17_div4_div17_p14"/>“How 	revenge.<milestone unit="tei:p"/><lb n="c57-0070__main__9"/> How 	revenge?”<p eID="novel1_letter4_chapter16_div4_div17_p13"/><p sID="novel1_letter4_chapter16_div4_div17_p14"/>“How 
C23_app524	is 	is 	is 	is 	is 
C23_app525	this? 	this? 	this? 	this, cried he; 	this? 
C23_app526	I 	I 	I 	I 	I 
C23_app527	thought I had moved 	must not be trifled 	must not be trifled 	thought I had moved 	thought I had moved 
C23_app528		with; 	with: 	<lb n="c57-0070__main__10"/> 	
C23_app529	your compassion, 			your compassion, 	your compassion, 
C23_app530	and 	and 	and 	and 	and 
C23_app531	yet you still refuse to 	I demand an answer. 	I demand an answer. 	yet you still refuse to 	yet you still refuse to 
C23_app532	bestow 			<lb n="c57-0070__main__11"/><del rend="strikethrough" sID="c57-0070__main__d3e13996"/>give<del eID="c57-0070__main__d3e13996"/><lb n="c57-0070__left_margin__1"/>bestow 	bestow 
C23_app533	on me the only benefit that can soften my 			on me the only benefit that can soften my 	on me the only benefit that can soften my 
C23_app534	heart, 			<lb n="c57-0070__main__12"/> heart 	heart, 
C23_app535	and render me harmless. 			and render me harmless. 	and render me harmless. 
C23_app536	If I 	If I 	If I 	If I 	If I 
C23_app537				<lb n="c57-0070__main__13"/> 	
C23_app538	have no ties and no 	have no ties and no 	have no ties and no 	have no ties & no 	have no ties and no 
C23_app539	affections, 	affections, 	affections, 	affections 	affections, 
C23_app540	hatred and vice 	hatred and vice 	hatred and vice 	hatred & vice 	hatred and vice 
C23_app541				<lb n="c57-0070__main__14"/> 	
C23_app542	must be my 	must be my 	must be my 	must be my 	must be my 
C23_app543	portion; 	portion; 	portion; 	portion. 	portion; 
C23_app544	the love of another 	the love of another 	the love of another 	The love of another 	the love of another 
C23_app545				<lb n="c57-0070__main__15"/> 	
C23_app546	will destroy the cause of my 	will destroy the cause of my 	will destroy the cause of my 	will destroy the cause of my 	will destroy the cause of my 
C23_app547	crimes, 	crimes, 	crimes, 	crimes 	crimes, 
C23_app548	and I shall 	and I shall 	and I shall 	& I shall 	and I shall 
C23_app549				<lb n="c57-0070__main__16"/> 	
C23_app550	become a 	become a 	become a 	become a 	become a 
C23_app551	thing, 	thing, 	thing, 	thing 	thing, 
C23_app552	of whose existence every 	of whose existence every 	of whose existence every 	of whose existence every 	of whose existence every 
C23_app553				<lb n="c57-0070__main__17"/> 	
C23_app554	one will be ignorant. My vices are 	one will be ignorant. My vices are 	one will be ignorant. My vices are 	one will be ignorant. My vices are 	one will be ignorant. My vices are 
C23_app555				<lb n="c57-0070__main__18"/><del rend="strikethrough" sID="c57-0070__main__d3e14029"/>ch<del eID="c57-0070__main__d3e14029"/> 	
C23_app556	the children of a forced solitude that I 	the children of a forced solitude that I 	the children of a forced solitude that I 	the children of <metamark function="insert">^</metamark>a forced solitude that I 	the children of a forced solitude that I 
C23_app557	abhor; 	abhor; 	abhor; 	<lb n="c57-0070__main__19"/> abhor 	abhor; 
C23_app558	and my virtues will necessarily arise 	and my virtues will necessarily arise 	and my virtues will necessarily arise 	and my virtues will necessarily arise 	and my virtues will necessarily arise 
C23_app559				<lb n="c57-0070__main__20"/> 	
C23_app560	when 	when 	when 	when 	when 
C23_app561				<del rend="strikethrough" sID="c57-0070__main__d3e14049"/>sh<del eID="c57-0070__main__d3e14049"/> 	
C23_app562	I 	I 	I 	I 	I 
