App ID	#f1818	#f1823	#f1831	#fMS	#fThomas
C19_app52	I should not have understood the purport of this book, had not Felix, in reading it, given very minute explanations. He had chosen this work, he said, because the declamatory style was framed in imitation of the eastern authors. Through this work I obtained a cursory knowledge of history, and a view of the several empires at present existing in the world; it gave me an insight into the manners, governments, and religions of the different nations of the earth. I heard of the slothful Asiatics; of the stupendous genius and mental activity of the Grecians; of the wars and wonderful virtue of the early 	I should not have understood the purport of this book, had not Felix, in reading it, given very minute explanations. He had chosen this work, he said, because the declamatory style was framed in imitation of the eastern authors. Through this work I obtained a cursory knowledge of history, and a view of the several empires at present existing in the world; it gave me an insight into the manners, governments, and religions of the different nations of the earth. I heard of the slothful Asiatics; of the stupendous genius and mental activity of the Grecians; of the wars and wonderful virtue of the early 	I should not have understood the purport of this book, had not Felix, in reading it, given very minute explanations. He had chosen this work, he said, because the declamatory style was framed in imitation of the eastern authors. Through this work I obtained a cursory knowledge of history, and a view of the several empires at present existing in the world; it gave me an insight into the manners, governments, and religions of the different nations of the earth. I heard of the slothful Asiatics; of the stupendous genius and mental activity of the Grecians; of the wars and wonderful virtue of the early 		I should not have understood the purport of this book, had not Felix, in reading it, given very minute explanations. He had chosen this work, he said, because the declamatory style was framed in imitation of the eastern authors. Through this work I obtained a cursory knowledge of history, and a view of the several empires at present existing in the world; it gave me an insight into the manners, governments, and religions of the different nations of the earth. I heard of the slothful Asiatics; of the stupendous genius and mental activity of the Grecians; of the wars and wonderful virtue of the early 
C19_app53	Romans—<pb n="078" xml:id="F1818_v2_082"/>of 	Romans—of 	Romans—of 		Romans—<pb n="078" xml:id="F1818_v2_082"/>of 
C19_app54	their 	<pb n="10" xml:id="F1823_v2_283"/>their 	their 		their 
C19_app55	subsequent 	subsequent 	subsequent 		subsequent 
C19_app56	degeneration—of 	degenerating—of 	degenerating—of 		degeneration—of 
C19_app57	the decline of that mighty empire; of chivalry, Christianity, and kings. I heard of the discovery of the American hemisphere, and wept with Safie over the hapless fate of its original inhabitants.<p eID="novel1_letter4_chapter12_div4_div13_p14"/><p sID="novel1_letter4_chapter12_div4_div13_p15"/>“These wonderful narrations inspired me with strange feelings. Was man, indeed, at once so powerful, so virtuous, and magnificent, yet so vicious and base? He appeared at one time a mere scion of the evil principle, and at 	the decline of that mighty empire; of chivalry, Christianity, and kings. I heard of the discovery of the American hemisphere, and wept with Safie over the hapless fate of its original inhabitants.<p eID="novel1_letter4_chapter12_div4_div13_p14"/><p sID="novel1_letter4_chapter12_div4_div13_p15"/>“These wonderful narrations inspired me with strange feelings. Was man, indeed, at once so powerful, so virtuous, and magnificent, yet so vicious and base? He appeared at one time a mere scion of the evil principle, and at 	the decline of that mighty empire; of chivalry, Christianity, and kings. I heard of the discovery of the American hemisphere, and wept with Safie over the hapless fate of its original inhabitants.<p eID="novel1_letter4_chapter13_div4_div13_p14"/><p sID="novel1_letter4_chapter13_div4_div13_p15"/>“These wonderful narrations inspired me with strange feelings. Was man, indeed, at once so powerful, so virtuous, and magnificent, yet so vicious and base? He appeared at one time a mere scion of the evil principle, and at 		the decline of that mighty empire; of chivalry, Christianity, and kings. I heard of the discovery of the American hemisphere, and wept with Safie over the hapless fate of its original inhabitants.<p eID="novel1_letter4_chapter12_div4_div13_p14"/><p sID="novel1_letter4_chapter12_div4_div13_p15"/>“These wonderful narrations inspired me with strange feelings. Was man, indeed, at once so powerful, so virtuous, and magnificent, yet so vicious and base? He appeared at one time a mere scion of the evil principle, and at 
C19_app58	another 	another 	another, 		another 
C19_app59	as all that can be conceived of noble and godlike. To be a great and virtuous man appeared the highest honour that can befall a sensitive being; to be base and vicious, as many on record have been, appeared the lowest degradation, a condition more abject than that of the blind mole or harmless worm. For a long time I could not conceive how one man could go 	as all that can be conceived of noble and godlike. To be a great and virtuous man appeared the highest honour that can befall a sensitive being; to be base and vicious, as many on record have been, appeared the lowest degradation, a condition more abject than that of the blind mole or harmless worm. For a long time I could not conceive how one man could go 	as all that can be conceived of noble and godlike. To be a great and virtuous man appeared the highest honour that can befall a sensitive being; to be base and vicious, as many on record have been, appeared the lowest degradation, a condition more abject than that of the blind mole or harmless worm. For a long time I could not conceive how one man could go 		as all that can be conceived of noble and godlike. To be a great and virtuous man appeared the highest honour that can befall a sensitive being; to be base and vicious, as many on record have been, appeared the lowest degradation, a condition more abject than that of the blind mole or harmless worm. For a long time I could not conceive how one man could go 
C19_app60	<pb n="079" xml:id="F1818_v2_083"/>forth 	forth 	forth 		<pb n="079" xml:id="F1818_v2_083"/>forth 
C19_app61	to murder his fellow, 	to murder his fellow, 	to murder his fellow, 		to murder his fellow, 
C19_app62	or 	<pb n="11" xml:id="F1823_v2_284"/>or 	or 		or 
C19_app63	even why there were laws and governments; but when I heard details of vice and bloodshed, my wonder ceased, and I turned away with disgust and loathing.<p eID="novel1_letter4_chapter12_div4_div13_p15"/><p sID="novel1_letter4_chapter12_div4_div13_p16"/>“Every conversation of the cottagers now opened new 	even why there were laws and governments; but when I heard details of vice and bloodshed, my wonder ceased, and I turned away with disgust and loathing.<p eID="novel1_letter4_chapter12_div4_div13_p15"/><p sID="novel1_letter4_chapter12_div4_div13_p16"/>“Every conversation of the cottagers now opened new 	even why there were laws and governments; but when I heard details of vice and bloodshed, my wonder ceased, and I turned away with disgust and loathing.<p eID="novel1_letter4_chapter13_div4_div13_p15"/><p sID="novel1_letter4_chapter13_div4_div13_p16"/>“Every conversation of the cottagers now opened new 		even why there were laws and governments; but when I heard details of vice and bloodshed, my wonder ceased, and I turned away with disgust and loathing.<p eID="novel1_letter4_chapter12_div4_div13_p15"/><p sID="novel1_letter4_chapter12_div4_div13_p16"/>“Every conversation of the cottagers now opened new 
C19_app64	wonders 	wonders 	<pb n="103" xml:id="F1831_v_119"/>wonders 		wonders 
C19_app65	to me. While I listened to the instructions which Felix bestowed upon the Arabian, the strange system of human society was explained to me. I heard of the division of property, of immense wealth and squalid poverty; of rank, descent, and noble blood.<p eID="novel1_letter4_chapter12_div4_div13_p16"/><p sID="novel1_letter4_chapter12_div4_div13_p17"/>“The words induced me to turn towards myself. I learned that the possessions most esteemed by your fellow-creatures were, high and unsullied descent united with riches. A man might be respected with only one of these 	to me. While I listened to the instructions which Felix bestowed upon the Arabian, the strange system of human society was explained to me. I heard of the division of property, of immense wealth and squalid poverty; of rank, descent, and noble blood.<p eID="novel1_letter4_chapter12_div4_div13_p16"/><p sID="novel1_letter4_chapter12_div4_div13_p17"/>“The words induced me to turn towards myself. I learned that the possessions most esteemed by your fellow-creatures were, high and unsullied descent united with riches. A man might be respected with only one of these 	to me. While I listened to the instructions which Felix bestowed upon the Arabian, the strange system of human society was explained to me. I heard of the division of property, of immense wealth and squalid poverty; of rank, descent, and noble blood.<p eID="novel1_letter4_chapter13_div4_div13_p16"/><p sID="novel1_letter4_chapter13_div4_div13_p17"/>“The words induced me to turn towards myself. I learned that the possessions most esteemed by your fellow-creatures were, high and unsullied descent united with riches. A man might be respected with only one of these 		to me. While I listened to the instructions which Felix bestowed upon the Arabian, the strange system of human society was explained to me. I heard of the division of property, of immense wealth and squalid poverty; of rank, descent, and noble blood.<p eID="novel1_letter4_chapter12_div4_div13_p16"/><p sID="novel1_letter4_chapter12_div4_div13_p17"/>“The words induced me to turn towards myself. I learned that the possessions most esteemed by your fellow-creatures were, high and unsullied descent united with riches. A man might be respected with only one of these 
C19_app66	acquisitions; 	advantages; 	advantages; 		acquisitions; 
C19_app67	but 	but 	but, 		but 
C19_app68	without 	without 	without 		without 
C19_app69	either 	either 	either, 		either 
C19_app70	he was considered, except in very rare instances, 	he was considered, except in very rare instances, 	he was considered, except in very rare instances, 		he was considered, except in very rare instances, 
C19_app71	<pb n="080" xml:id="F1818_v2_084"/>as 	<pb n="12" xml:id="F1823_v2_285"/>as 	as 		<pb n="080" xml:id="F1818_v2_084"/>as 
C19_app72	a vagabond and a slave, doomed to waste his powers for the 	a vagabond and a slave, doomed to waste his powers for the 	a vagabond and a slave, doomed to waste his powers for the 		a vagabond and a slave, doomed to waste his powers for the 
C19_app73	profit 	profit 	profits 		profit 
C19_app74	of the chosen 	of the chosen 	of the chosen 		of the chosen 
C19_app75	few. 	few? 	few! 		few. 
C19_app76	And what was I? Of my creation and creator I was absolutely ignorant; but I knew that I possessed no money, no friends, no kind of property. I was, besides, 	And what was I? Of my creation and creator I was absolutely ignorant; but I knew that I possessed no money, no friends, no kind of property. I was, besides, 	And what was I? Of my creation and creator I was absolutely ignorant; but I knew that I possessed no money, no friends, no kind of property. I was, besides, 		And what was I? Of my creation and creator I was absolutely ignorant; but I knew that I possessed no money, no friends, no kind of property. I was, besides, 
C19_app77	endowed 	endued 	endued 		endowed 
C19_app78	with a figure hideously deformed and loathsome; I was not even of the same nature as man. I was more agile than they, and could subsist upon coarser diet; I bore the extremes of heat and cold with less injury to my frame; my stature far exceeded 	with a figure hideously deformed and loathsome; I was not even of the same nature as man. I was more agile than they, and could subsist upon coarser diet; I bore the extremes of heat and cold with less injury to my frame; my stature far exceeded 	with a figure hideously deformed and loathsome; I was not even of the same nature as man. I was more agile than they, and could subsist upon coarser diet; I bore the extremes of heat and cold with less injury to my frame; my stature far exceeded 		with a figure hideously deformed and loathsome; I was not even of the same nature as man. I was more agile than they, and could subsist upon coarser diet; I bore the extremes of heat and cold with less injury to my frame; my stature far exceeded 
C19_app79	their’s. 	theirs. 	theirs. 		their’s. 
C19_app80	When I looked around, I saw and heard of none like me. Was I then a monster, a blot upon the earth, from which all men fled, and whom all men 	When I looked around, I saw and heard of none like me. Was I then a monster, a blot upon the earth, from which all men fled, and whom all men 	When I looked around, I saw and heard of none like me. Was I then a monster, a blot upon the earth, from which all men fled, and whom all men 		When I looked around, I saw and heard of none like me. Was I then a monster, a blot upon the earth, from which all men fled, and whom all men 
C19_app81	disowned?<p eID="novel1_letter4_chapter12_div4_div13_p17"/><p sID="novel1_letter4_chapter12_div4_div13_p18"/>“I 	disowned?<p eID="novel1_letter4_chapter12_div4_div13_p17"/><p sID="novel1_letter4_chapter12_div4_div13_p18"/>“I 	disowned?<p eID="novel1_letter4_chapter13_div4_div13_p17"/><p sID="novel1_letter4_chapter13_div4_div13_p18"/>“I 		disowned?<note sID="novel1_letter4_chapter12_div4_div13_p17_note1"/>Thomas copy: pencil mark joins paragraphs.<note eID="novel1_letter4_chapter12_div4_div13_p17_note1"/> “I 
C19_app82	cannot describe to you the agony that these reflections inflicted upon 	cannot describe to you the agony that these reflections inflicted upon 	cannot describe to you the agony that these reflections inflicted upon 		cannot describe to you the agony that these reflections inflicted upon 
C19_app83	me; 	me; 	me: 		me; 
C19_app84	I tried to dispel them, but sorrow only increased with knowledge. Oh, that 	I tried to dispel them, but sorrow only increased with knowledge. Oh, that 	I tried to dispel them, but sorrow only increased with knowledge. Oh, that 		I tried to dispel them, but sorrow only increased with knowledge. Oh, that 
C19_app85	<pb n="081" xml:id="F1818_v2_085"/>I 	<pb n="13" xml:id="F1823_v2_286"/>I 	I 		<pb n="081" xml:id="F1818_v2_085"/>I 
C19_app86	had for ever remained in my native wood, nor known 	had for ever remained in my native wood, nor known 	had for ever remained in my native wood, nor known 		had for ever remained in my native wood, nor known 
C19_app87	or 	nor 	nor 		or 
C19_app88	felt beyond the sensations of hunger, thirst, and heat!<p eID="novel1_letter4_chapter12_div4_div13_p18"/><p sID="novel1_letter4_chapter12_div4_div13_p19"/>“Of what a strange nature is knowledge! It clings to the mind, when it has once seized on it, like a lichen on the rock. I wished sometimes to shake off all thought and feeling; but I learned that there was but one means to overcome the sensation of pain, and that was death—a state which I feared yet did not understand. I admired virtue and good feelings, and loved the gentle manners and amiable qualities of my cottagers; but I was shut out from intercourse with them, except through means which I obtained by stealth, when I was unseen and unknown, and which rather increased than satisfied the desire I had of becoming one among my fellows. The gentle words of 	felt beyond the sensations of hunger, thirst, and heat!<p eID="novel1_letter4_chapter12_div4_div13_p18"/><p sID="novel1_letter4_chapter12_div4_div13_p19"/>“Of what a strange nature is knowledge! It clings to the mind, when it has once seized on it, like a lichen on the rock. I wished sometimes to shake off all thought and feeling; but I learned that there was but one means to overcome the sensation of pain, and that was death—a state which I feared yet did not understand. I admired virtue and good feelings, and loved the gentle manners and amiable qualities of my cottagers; but I was shut out from intercourse with them, except through means which I obtained by stealth, when I was unseen and unknown, and which rather increased than satisfied the desire I had of becoming one among my fellows. The gentle words of 	felt beyond the sensations of hunger, thirst, and heat!<p eID="novel1_letter4_chapter13_div4_div13_p18"/><p sID="novel1_letter4_chapter13_div4_div13_p19"/>“Of what a strange nature is knowledge! It clings to the mind, when it has once seized on it, like a lichen on the rock. I wished sometimes to shake off all thought and feeling; but I learned that there was but one means to overcome the sensation of pain, and that was death—a state which I feared yet did not understand. I admired virtue and good feelings, and loved the gentle manners and amiable qualities of my cottagers; but I was shut out from intercourse with them, except through means which I obtained by stealth, when I was unseen and unknown, and which rather increased than satisfied the desire I had of becoming one among my fellows. The gentle words of 		felt beyond the sensations of hunger, thirst, and heat!<p eID="novel1_letter4_chapter12_div4_div13_p17"/><p sID="novel1_letter4_chapter12_div4_div13_p18"/>“Of what a strange nature is knowledge! It clings to the mind, when it has once seized on it, like a lichen on the rock. I wished sometimes to shake off all thought and feeling; but I learned that there was but one means to overcome the sensation of pain, and that was death—a state which I feared yet did not understand. I admired virtue and good feelings, and loved the gentle manners and amiable qualities of my cottagers; but I was shut out from intercourse with them, except through means which I obtained by stealth, when I was unseen and unknown, and which rather increased than satisfied the desire I had of becoming one among my fellows. The gentle words of 
C19_app89	Agatha, 	Agatha, 	<pb n="104" xml:id="F1831_v_120"/>Agatha, 		Agatha, 
C19_app90	<pb n="082" xml:id="F1818_v2_086"/>and 	and 	and 		<pb n="082" xml:id="F1818_v2_086"/>and 
C19_app91	the 	<pb n="14" xml:id="F1823_v2_287"/>the 	the 		the 
C19_app92	animated smiles of the charming Arabian, were not for me. The mild exhortations of the old man, and the lively conversation of the loved Felix, were not for me. Miserable, unhappy wretch!<p eID="novel1_letter4_chapter12_div4_div13_p19"/><p sID="novel1_letter4_chapter12_div4_div13_p20"/>“Other lessons were impressed upon me even more deeply. I heard of the difference of sexes; 	animated smiles of the charming Arabian, were not for me. The mild exhortations of the old man, and the lively conversation of the loved Felix, were not for me. Miserable, unhappy wretch!<p eID="novel1_letter4_chapter12_div4_div13_p19"/><p sID="novel1_letter4_chapter12_div4_div13_p20"/>“Other lessons were impressed upon me even more deeply. I heard of the difference of sexes; 	animated smiles of the charming Arabian, were not for me. The mild exhortations of the old man, and the lively conversation of the loved Felix, were not for me. Miserable, unhappy wretch!<p eID="novel1_letter4_chapter13_div4_div13_p19"/><p sID="novel1_letter4_chapter13_div4_div13_p20"/>“Other lessons were impressed upon me even more deeply. I heard of the difference of sexes; 		animated smiles of the charming Arabian, were not for me. The mild exhortations of the old man, and the lively conversation of the loved Felix, were not for me. Miserable, unhappy wretch!<p eID="novel1_letter4_chapter12_div4_div13_p18"/><p sID="novel1_letter4_chapter12_div4_div13_p19"/>“Other lessons were impressed upon me even more deeply. I heard of the difference of sexes; 
C19_app93	of 	of 	and 		of 
C19_app94	the birth and growth of children; how the father doated on the smiles of the infant, and the lively sallies of the older child; how all the life and cares of the mother were 	the birth and growth of children; how the father doated on the smiles of the infant, and the lively sallies of the older child; how all the life and cares of the mother were 	the birth and growth of children; how the father doated on the smiles of the infant, and the lively sallies of the older child; how all the life and cares of the mother were 		the birth and growth of children; how the father doated on the smiles of the infant, and the lively sallies of the older child; how all the life and cares of the mother were 
C19_app95	wrapt 	wrapped 	wrapped 		wrapt 
C19_app96	up in the precious charge; how the mind of youth expanded and gained knowledge; of brother, sister, and all the various relationships which bind one human being to another in mutual bonds.<p eID="novel1_letter4_chapter12_div4_div13_p20"/><p sID="novel1_letter4_chapter12_div4_div13_p21"/>“But where were my friends and relations? No father had watched my infant days, no mother had blessed me 	up in the precious charge; how the mind of youth expanded and gained knowledge; of brother, sister, and all the various relationships which bind one human being to another in mutual bonds.<p eID="novel1_letter4_chapter12_div4_div13_p20"/><p sID="novel1_letter4_chapter12_div4_div13_p21"/>“But where were my friends and relations? No father had watched my infant days, no mother had blessed me 	up in the precious charge; how the mind of youth expanded and gained knowledge; of brother, sister, and all the various relationships which bind one human being to another in mutual bonds.<p eID="novel1_letter4_chapter13_div4_div13_p20"/><p sID="novel1_letter4_chapter13_div4_div13_p21"/>“But where were my friends and relations? No father had watched my infant days, no mother had blessed me 		up in the precious charge; how the mind of youth expanded and gained knowledge; of brother, sister, and all the various relationships which bind one human being to another in mutual bonds.<p eID="novel1_letter4_chapter12_div4_div13_p19"/><p sID="novel1_letter4_chapter12_div4_div13_p20"/>“But where were my friends and relations? No father had watched my infant days, no mother had blessed me 
C19_app97	<pb n="083" xml:id="F1818_v2_087"/>with 	<pb n="15" xml:id="F1823_v2_288"/>with 	with 		<pb n="083" xml:id="F1818_v2_087"/>with 
C19_app98	smiles and caresses; or if they had, all my past life was now a blot, a blind vacancy in which I distinguished nothing. From my earliest remembrance I had been as I then was in height and proportion. I had never yet seen a being resembling me, or who claimed any intercourse with me. What was I? The question again recurred, to be answered only with groans.<p eID="novel1_letter4_chapter12_div4_div13_p21"/><p sID="novel1_letter4_chapter12_div4_div13_p22"/>“I will soon explain to what these feelings tended; but allow me now to return to the cottagers, whose story excited in me such various feelings of indignation, delight, and wonder, but which all terminated in additional love and reverence for my protectors (for so I loved, in an innocent, half painful self-deceit, to call 	smiles and caresses; or if they had, all my past life was now a blot, a blind vacancy in which I distinguished nothing. From my earliest remembrance I had been as I then was in height and proportion. I had never yet seen a being resembling me, or who claimed any intercourse with me. What was I? The question again recurred, to be answered only with groans.<p eID="novel1_letter4_chapter12_div4_div13_p21"/><p sID="novel1_letter4_chapter12_div4_div13_p22"/>“I will soon explain to what these feelings tended; but allow me now to return to the cottagers, whose story excited in me such various feelings of indignation, delight, and wonder, but which all terminated in additional love and reverence for my protectors (for so I loved, in an innocent, half painful self-deceit, to call 	smiles and caresses; or if they had, all my past life was now a blot, a blind vacancy in which I distinguished nothing. From my earliest remembrance I had been as I then was in height and proportion. I had never yet seen a being resembling me, or who claimed any intercourse with me. What was I? The question again recurred, to be answered only with groans.<p eID="novel1_letter4_chapter13_div4_div13_p21"/><p sID="novel1_letter4_chapter13_div4_div13_p22"/>“I will soon explain to what these feelings tended; but allow me now to return to the cottagers, whose story excited in me such various feelings of indignation, delight, and wonder, but which all terminated in additional love and reverence for my protectors (for so I loved, in an innocent, half painful self-deceit, to call 		smiles and caresses; or if they had, all my past life was now a blot, a blind vacancy in which I distinguished nothing. From my earliest remembrance I had been as I then was in height and proportion. I had never yet seen a being resembling me, or who claimed any intercourse with me. What was I? The question again recurred, to be answered only with groans.<p eID="novel1_letter4_chapter12_div4_div13_p20"/><p sID="novel1_letter4_chapter12_div4_div13_p21"/>“I will soon explain to what these feelings tended; but allow me now to return to the cottagers, whose story excited in me such various feelings of indignation, delight, and wonder, but which all terminated in additional love and reverence for my protectors (for so I loved, in an innocent, half painful self-deceit, to call 
C19_app99	them).<p eID="novel1_letter4_chapter12_div4_div13_p22"/><milestone n="12" type="end" unit="chapter"/> 	them).<p eID="novel1_letter4_chapter12_div4_div13_p22"/><pb n="16" xml:id="F1823_v2_289"/><milestone n="12" type="end" unit="chapter"/> 	them).<p eID="novel1_letter4_chapter13_div4_div13_p22"/><milestone n="13" type="end" unit="chapter"/> 		them).<p eID="novel1_letter4_chapter12_div4_div13_p21"/><milestone n="12" type="end" unit="chapter"/> 
