App ID	#fMS	#f1818	#fThomas	#f1823	#f1831
C10_app289	<del rend="strikethrough" sID="c56-0048__main__d2e10353"/>and I thought<del eID="c56-0048__main__d2e10353"/>				
C10_app290	he	he	he	he	he
C10_app291	<lb n="c56-0048__main__3"/>				
C10_app292	was ugly	was ugly	was ugly	was ugly	was ugly
C10_app293	then.	then;	then;	then;	then;
C10_app294	But when those muscles	but when those muscles	but when those muscles	but when those muscles	but when those muscles
C10_app295	<lb n="c56-0048__main__4"/>				
C10_app296	and joints were	and joints were	and joints were	and joints were	and joints were
C10_app297	endued with motion <lb n="c56-0048__main__5"/>	rendered capable of motion,	rendered capable of motion,	rendered capable of motion,	rendered capable of motion,
C10_app298	it became a thing	it became a thing	it became a thing	it became a thing	it became a thing
C10_app299	<del rend="strikethrough" sID="c56-0048__main__d2e10363"/>to<del eID="c56-0048__main__d2e10363"/>				
C10_app300	such as even Dante	such as even Dante	such as even Dante	such as even Dante	such as even Dante
C10_app301	<lb n="c56-0048__main__6"/>				
C10_app302	could	could	could	could	could
C10_app303	never	not	not	not	not
C10_app304	have	have	have	have	have
C10_app305	conceived.<milestone unit="tei:p"/><lb n="c56-0048__main__7"/> I	conceived.<p eID="novel1_letter4_chapter4_div4_div4_p4"/><p sID="novel1_letter4_chapter4_div4_div4_p5"/>I	conceived.<p eID="novel1_letter4_chapter4_div4_div4_p4"/><p sID="novel1_letter4_chapter4_div4_div4_p5"/>I	conceived.<p eID="novel1_letter4_chapter4_div4_div4_p4"/><p sID="novel1_letter4_chapter4_div4_div4_p5"/>I	conceived.<p eID="novel1_letter4_chapter5_div4_div5_p4"/><p sID="novel1_letter4_chapter5_div4_div5_p5"/>I
C10_app306	passed the night	passed the night	passed the night	passed the night	passed the night
C10_app307	wretchedly– <lb n="c56-0048__main__8"/>	wretchedly.	wretchedly.	wretchedly.	wretchedly.
C10_app308	sometimes my	Sometimes my	Sometimes my	Sometimes my	Sometimes my
C10_app309	pulses	pulse	pulse	pulse	pulse
C10_app310	beat so quickly	beat so quickly	beat so quickly	beat so quickly	beat so quickly
C10_app311	<mdel>t</mdel>and <lb n="c56-0048__main__9"/> ha<metamark function="insert">^</metamark>rdly	and	and	and	and
C10_app312		<pb n="102" xml:id="F1818_v1_114"/>hardly,	<pb n="102" xml:id="F1818_v1_114"/>hardly,	<pb n="102" xml:id="F1823_v1_121"/>hardly,	hardly,
C10_app313	that I felt the palpitation of	that I felt the palpitation of	that I felt the palpitation of	that I felt the palpitation of	that I felt the palpitation of
C10_app314	<lb n="c56-0048__main__10"/>				
C10_app315	every	every	every	every	every
C10_app316	artery:	artery;	artery;	artery;	artery;
C10_app317	At	at	at	at	at
C10_app318	others	others,	others,	others,	others,
C10_app319	I nearly	I nearly	I nearly	I nearly	I nearly
C10_app320	sunk <lb n="c56-0048__main__11"/>	sank	sank	sank	sank
C10_app321	to the ground	to the ground	to the ground	to the ground	to the ground
C10_app322	<del rend="strikethrough" sID="c56-0048__main__d2e10408"/>with<del eID="c56-0048__main__d2e10408"/>thro	through	through	through	through
C10_app323	languor and ex<lb n="c56-0048__main__12"/>treme weakness.	languor and extreme weakness.	languor and extreme weakness.	languor and extreme weakness.	languor and extreme weakness.
C10_app324	<del next="#c56-0048.05" rend="strikethrough" sID="c56-0048__main__d2e10421"/>Surely so wretched a<del eID="c56-0048__main__d2e10421"/><lb n="c56-0048__main__13"/><metamark function="displacement" xml:id="c56-0048.01">X</metamark><lb n="c56-0048__left_margin__1"/><metamark function="displacement">X</metamark><lb n="c56-0048__left_margin__2"/> and				
C10_app325	mingled	Mingled	Mingled	Mingled	Mingled
C10_app326	<lb n="c56-0048__left_margin__3"/>				
C10_app327	with this	with this	with this	with this	with this
C10_app328	hor<lb n="c56-0048__left_margin__4"/>ror	horror,	horror,	horror,	horror,
C10_app329	I felt the	I felt the	I felt the	I felt the	I felt the
C10_app330	<lb n="c56-0048__left_margin__5"/>				
C10_app331	bitterness of	bitterness of	bitterness of	bitterness of	bitterness of
C10_app332	<lb n="c56-0048__left_margin__6"/><del rend="strikethrough" sID="c56-0048__left_margin__d2e10456"/>disapp<del eID="c56-0048__left_margin__d2e10456"/><lb n="c56-0048__left_margin__7"/> disappointment:<del rend="strikethrough" sID="c56-0048__main__d2e10466" xml:id="c56-0048.05"/>creature as I never before existed.<del eID="c56-0048__main__d2e10466"/><lb n="c56-0048__main__14"/>	disappointment:	disappointment:	disappointment;	disappointment;
C10_app333	Dreams that had been my food and	dreams that had been my food and	dreams that had been my food and	dreams that had been my food and	dreams that had been my food and
C10_app334	<lb n="c56-0048__main__15"/>	pleasant	pleasant	pleasant	pleasant
C10_app335	rest for so long a	rest for so long a	rest for so long a	rest for so long a	rest for so long a
C10_app336	space	space,	space,	space,	space
C10_app337	were now	were now	were now	were now	were now
C10_app338	<lb n="c56-0048__main__16"/>				
C10_app339	become a hell to	become a hell to	become a hell to	become a hell to	become a hell to
C10_app340	me– <del rend="strikethrough" sID="c56-0048__main__d2e10478"/>I<del eID="c56-0048__main__d2e10478"/>	me;	me;	me;	me;
C10_app341	and the	and the	and the	and the	and the
C10_app342	<lb n="c56-0048__main__17"/>				
C10_app343	change was so rapid, the overthrow	change was so rapid, the overthrow	change was so rapid, the overthrow	change was so rapid, the overthrow	change was so rapid, the overthrow
C10_app344	<lb n="c56-0048__main__18"/>				
C10_app345	so	so	so	so	so
C10_app346	complete.<milestone unit="tei:p"/><lb n="c56-0048__main__19"/> Morning —	complete!<p eID="novel1_letter4_chapter4_div4_div4_p5"/><p sID="novel1_letter4_chapter4_div4_div4_p6"/>Morning,	complete!<p eID="novel1_letter4_chapter4_div4_div4_p5"/><p sID="novel1_letter4_chapter4_div4_div4_p6"/>Morning,	complete!<p eID="novel1_letter4_chapter4_div4_div4_p5"/><p sID="novel1_letter4_chapter4_div4_div4_p6"/>Morning,	complete!<p eID="novel1_letter4_chapter5_div4_div5_p5"/><p sID="novel1_letter4_chapter5_div4_div5_p6"/>Morning,
C10_app347	dismal and	dismal and	dismal and	dismal and	dismal and
C10_app348	wet —	wet,	wet,	wet,	wet,
C10_app349	at	at	at	at	at
C10_app350	leng<mdel>ht</mdel>th<lb n="c56-0048__main__20"/>	length	length	length	length
C10_app351	dawned, and	dawned, and	dawned, and	dawned, and	dawned, and
C10_app352	<del rend="strikethrough" sID="c56-0048__main__d2e10501"/>to<del eID="c56-0048__main__d2e10501"/>				
C10_app353	discovered to my sleepless	discovered to my sleepless	discovered to my sleepless	discovered to my sleepless	discovered to my sleepless
C10_app354	<lb n="c56-0048__main__21"/>				
C10_app355	and aching eyes the church of	and aching eyes the church of	and aching eyes the church of	and aching eyes the church of	and aching eyes the church of
C10_app356	Ingols<lb n="c56-0048__main__22"/>stadt	Ingolstadt,	Ingolstadt,	Ingolstadt,	Ingolstadt,
C10_app357	its white steeple	its white steeple	its white steeple	its white steeple	its white steeple
C10_app358	&<del rend="strikethrough" sID="c56-0048__main__d2e10515"/>the<del eID="c56-0048__main__d2e10515"/> its clock	and clock,	and clock,	and clock,	and clock,
C10_app359	which	which	which	which	which
C10_app360	<lb n="c56-0048__main__23"/> pointed to	indicated	indicated	indicated	indicated
C10_app361	the	the	the	the	the<pb n="45" xml:id="F1831_v_061"/>
C10_app362	sixth<del rend="strikethrough" sID="c56-0048__main__d2e10521"/>e<del eID="c56-0048__main__d2e10521"/>	sixth	sixth	sixth	sixth
C10_app363	hour. The porter	hour. The porter	hour. The porter	hour. The porter	hour. The porter
C10_app364	<lb n="c56-0048__main__24"/>				
C10_app365	opened the gates of the	opened the gates of the	opened the gates of the	opened the gates of the	opened the gates of the
C10_app366	court	court,	court,	court,	court,
C10_app367	which had	which had	which had	which had	which had
C10_app368	<lb n="c56-0048__main__25"/>				
C10_app369	that night been my	that night been my	that night been my	that night been my	that night been my
C10_app370	assylum	asylum,	asylum,	asylum,	asylum,
C10_app371	and I	and I	and I	and I	and I
C10_app372	<lb n="c56-0048__main__26"/>				
C10_app373	issued into the streets, pacing them with	issued into the streets, pacing them with	issued into the streets, pacing them with	issued into the streets, pacing them with	issued into the streets, pacing them with
C10_app374	<lb n="c56-0048__main__27"/>				
C10_app375	quick	quick	quick	quick	quick
C10_app376	steps	steps,	steps,	steps,	steps,
C10_app377	as if I	as if I	as if I	as if I	as if I
C10_app378	<del rend="strikethrough" sID="c56-0048__main__d2e10536"/>ough<del eID="c56-0048__main__d2e10536"/>				
C10_app379	sought to <lb n="c56-0048__main__28"/><lb n="c56-0048__left_margin__1"/>avoid the wretch whom I feared every turn<lb n="c56-0048__main__29"/>ing	sought to avoid the wretch whom I feared every turning	sought to avoid the wretch whom I feared every turning	sought to avoid the wretch whom I feared every turning	sought to avoid the wretch whom I feared every turning
C10_app380	in	of	of	of	of
C10_app381	the street would present to<lb n="c56-0049__main__1"/> my view. I did not dare	the street would present to my view. I did not dare	the street would present to my view. I did not dare	the street would present to my view. I did not dare	the street would present to my view. I did not dare
C10_app382	<del rend="strikethrough" sID="c56-0049__main__d2e10568"/>to<del eID="c56-0049__main__d2e10568"/>				
C10_app383	return	return	return	return	return
C10_app384	<lb n="c56-0049__main__2"/>				
C10_app385	to the	to the	to the	to the	to the
C10_app386	appartment	apartment	apartment	apartment	apartment
C10_app387	<metamark function="insert">^</metamark>which	which	which	which	which
C10_app388	I	I	I	<pb n="103" xml:id="F1823_v1_122"/>I	I
C10_app389	inhabited	inhabited,	inhabited,	inhabited,	inhabited,
C10_app390	but	but	but	but	but
C10_app391	<lb n="c56-0049__main__3"/>				
C10_app392	felt	felt	felt	felt	felt
C10_app393	impelled	<pb n="103" xml:id="F1818_v1_115"/>impelled	<pb n="103" xml:id="F1818_v1_115"/>impelled	impelled	impelled
C10_app394	to hurry	to hurry	to hurry	to hurry	to hurry
C10_app395	on	on,	on,	on,	on,
C10_app396	although	although	although	although	although
C10_app397	<lb n="c56-0049__main__4"/>				drenched
C10_app398	wetted	wetted	wetted	wetted	
C10_app399	by the	by the	by the	by the	by the
C10_app400	<del rend="strikethrough" sID="c56-0049__main__d2e10590"/>drizzling<del eID="c56-0049__main__d2e10590"/>	rain,	rain,		
C10_app401	rain			rain	rain
C10_app402	which poured	which poured	which poured	which poured	which poured
C10_app403	<lb n="c56-0049__main__5"/>				
C10_app404	from a black and comfortless	from a black and comfortless	from a black and comfortless	from a black and comfortless	from a black and comfortless
C10_app405	sky.<milestone unit="tei:p"/><lb n="c56-0049__main__6"/> I	sky.<p eID="novel1_letter4_chapter4_div4_div4_p6"/><p sID="novel1_letter4_chapter4_div4_div4_p7"/>I	sky.<p eID="novel1_letter4_chapter4_div4_div4_p6"/><p sID="novel1_letter4_chapter4_div4_div4_p7"/>I	sky.<p eID="novel1_letter4_chapter4_div4_div4_p6"/><p sID="novel1_letter4_chapter4_div4_div4_p7"/>I	sky.<p eID="novel1_letter4_chapter5_div4_div5_p6"/><p sID="novel1_letter4_chapter5_div4_div5_p7"/>I
C10_app406	continued walking in this manner	continued walking in this manner	continued walking in this manner	continued walking in this manner	continued walking in this manner
C10_app407	<lb n="c56-0049__main__7"/>				
C10_app408	for some	for some	for some	for some	for some
C10_app409	time endeavouring	time, endeavouring,	time, endeavouring,	time, endeavouring,	time, endeavouring,
C10_app410	by bodily	by bodily	by bodily	by bodily	by bodily
C10_app411	<lb n="c56-0049__main__8"/> exercise	exercise,	exercise,	exercise,	exercise,
C10_app412	to ease the load that weighed	to ease the load that weighed	to ease the load that weighed	to ease the load that weighed	to ease the load that weighed
C10_app413	<lb n="c56-0049__main__9"/>				
C10_app414	upon my mind. I traversed the	upon my mind. I traversed the	upon my mind. I traversed the	upon my mind. I traversed the	upon my mind. I traversed the
C10_app415	streets <lb n="c56-0049__main__10"/>	streets,	streets,	streets,	streets,
C10_app416	without any clear conception of where	without any clear conception of where	without any clear conception of where	without any clear conception of where	without any clear conception of where
C10_app417	<lb n="c56-0049__main__11"/>				
C10_app418	I	I	I	I	I
C10_app419	was	was,	was,	was,	was,
C10_app420	or what I was	or what I was	or what I was	or what I was	or what I was
C10_app421	doing:	doing.	doing.	doing.	doing.
C10_app422	my heart	My heart	My heart	My heart	My heart
C10_app423	<lb n="c56-0049__main__12"/>				
C10_app424	palpitated	palpitated	palpitated	palpitated	palpitated
C10_app425	<del rend="strikethrough" sID="c56-0049__main__d2e10614"/>with<del eID="c56-0049__main__d2e10614"/><metamark function="insert">^</metamark>in	in	in	in	in
C10_app426	the sickness of	the sickness of	the sickness of	the sickness of	the sickness of
C10_app427	fear	fear;	fear;	fear;	fear;
C10_app428	and I hurried	and I hurried	and I hurried	and I hurried	and I hurried
C10_app429	<lb n="c56-0049__main__13"/>				
C10_app430	on with irregular	on with irregular	on with irregular	on with irregular	on with irregular
C10_app431	steps	steps,	steps,	steps,	steps,
C10_app432	not daring	not daring	not daring	not daring	not daring
C10_app433	<lb n="c56-0049__main__14"/>				
C10_app434	to look about	to look about	to look about	to look about	to look about
C10_app435	me,<milestone spanTo="#c56-0049.01" unit="tei:lg"/><lb n="c56-0049__main__15"/> "Like	me:<p eID="novel1_letter4_chapter4_div4_div4_p7"/><p sID="novel1_letter4_chapter4_div4_div4_p8"/><cit sID="novel1_letter4_chapter4_div4_div4_p8_cit1"/><quote sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1"/><lg sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1"/><l sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l1"/>Like	me:<p eID="novel1_letter4_chapter4_div4_div4_p7"/><p sID="novel1_letter4_chapter4_div4_div4_p8"/><cit sID="novel1_letter4_chapter4_div4_div4_p8_cit1"/><quote sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1"/><lg sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1"/><l sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l1"/>Like	me:<p eID="novel1_letter4_chapter4_div4_div4_p7"/><p sID="novel1_letter4_chapter4_div4_div4_p8"/><cit sID="novel1_letter4_chapter4_div4_div4_p8_cit1"/><quote sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1"/><lg sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1"/><l sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l1"/>Like	me:—<p eID="novel1_letter4_chapter5_div4_div5_p7"/><p sID="novel1_letter4_chapter5_div4_div5_p8"/><cit sID="novel1_letter4_chapter5_div4_div5_p8_cit1"/><quote sID="novel1_letter4_chapter5_div4_div5_p8_cit1_quote1"/><lg sID="novel1_letter4_chapter5_div4_div5_p8_cit1_quote1_lg1"/><l sID="novel1_letter4_chapter5_div4_div5_p8_cit1_quote1_lg1_l1"/>Like
C10_app436	one	one	one	one	one
C10_app437	who	who,	who,	who,	who,
C10_app438	on a	on a	on a	on a	on a
C10_app439	lon<mdel>s</mdel>esome road<milestone spanTo="#a" unit="tei:l"/><lb n="c56-0049__main__16"/> "doth	lonely road,<l eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l1"/><l sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l2"/>Doth	lonely road,<l eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l1"/><l sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l2"/>Doth	lonely road,<l eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l1"/><l sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l2"/>Doth	lonely road,<l eID="novel1_letter4_chapter5_div4_div5_p8_cit1_quote1_lg1_l1"/><l sID="novel1_letter4_chapter5_div4_div5_p8_cit1_quote1_lg1_l2"/>Doth
C10_app440	walk in fear and	walk in fear and	walk in fear and	walk in fear and	walk in fear and
C10_app441	dread<lb n="c56-0049__main__17"/> "and	dread,<l eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l2"/><l sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l3"/>And,	dread,<l eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l2"/><l sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l3"/>And,	dread,<l eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l2"/><l sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l3"/>And,	dread,<l eID="novel1_letter4_chapter5_div4_div5_p8_cit1_quote1_lg1_l2"/><l sID="novel1_letter4_chapter5_div4_div5_p8_cit1_quote1_lg1_l3"/>And,
C10_app442	having once	having once	having once	having once	having once
C10_app443	turned	turn’d	turn’d	turned	turned
C10_app444	round <lb n="c56-0049__main__18"/><metamark>L</metamark>walks on <lb n="c56-0049__main__19"/> "<del rend="smear" sID="c56-0049__main__d2e10662"/>wal<del eID="c56-0049__main__d2e10662"/>And	round, walks on,<l eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l3"/><l sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l4"/>And	round, walks on,<l eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l3"/><l sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l4"/>And	round, walks on,<l eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l3"/><l sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l4"/>And	round, walks on,<l eID="novel1_letter4_chapter5_div4_div5_p8_cit1_quote1_lg1_l3"/><l sID="novel1_letter4_chapter5_div4_div5_p8_cit1_quote1_lg1_l4"/>And
C10_app445	turns no more his	turns no more his	turns no more his	turns no more his	turns no more his
C10_app446	head <lb n="c56-0049__main__20"/> "Because	head;<l eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l4"/><l sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l5"/>Because	head;<l eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l4"/><l sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l5"/>Because	head;<l eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l4"/><l sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l5"/>Because	head;<l eID="novel1_letter4_chapter5_div4_div5_p8_cit1_quote1_lg1_l4"/><l sID="novel1_letter4_chapter5_div4_div5_p8_cit1_quote1_lg1_l5"/>Because
C10_app447	he knows a frightful	he knows a frightful	he knows a frightful	he knows a frightful	he knows a frightful
C10_app448	<lb n="c56-0049__main__21"/><metamark>L</metamark>fiend <lb n="c56-0049__main__22"/> "doth	fiend<l eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l5"/><l sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l6"/>Doth	fiend<l eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l5"/><l sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l6"/>Doth	fiend<l eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l5"/><l sID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l6"/>Doth	fiend<l eID="novel1_letter4_chapter5_div4_div5_p8_cit1_quote1_lg1_l5"/><l sID="novel1_letter4_chapter5_div4_div5_p8_cit1_quote1_lg1_l6"/>Doth
C10_app449	close behind him	close behind him	close behind him	close behind him	close behind him
C10_app450	tread."<metamark>*</metamark><lb n="c56-0049__main__23"/> Continueing	tread*.<l eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l6"/><lg eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1"/><quote eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1"/><note sID="novel1_letter4_chapter4_div4_div4_p8_cit1_note1"/>* <bibl sID="novel1_letter4_chapter4_div4_div4_p8_cit1_note1_bibl1"/>Coleridge’s	tread*.<l eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l6"/><lg eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1"/><quote eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1"/><note sID="novel1_letter4_chapter4_div4_div4_p8_cit1_note1"/>* <bibl sID="novel1_letter4_chapter4_div4_div4_p8_cit1_note1_bibl1"/>Coleridge’s	tread*.<l eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1_l6"/><lg eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1_lg1"/><quote eID="novel1_letter4_chapter4_div4_div4_p8_cit1_quote1"/><note sID="novel1_letter4_chapter4_div4_div4_p8_cit1_note1"/>* <bibl sID="novel1_letter4_chapter4_div4_div4_p8_cit1_note1_bibl1"/>Coleridge’s	tread*.<l eID="novel1_letter4_chapter5_div4_div5_p8_cit1_quote1_lg1_l6"/><lg eID="novel1_letter4_chapter5_div4_div5_p8_cit1_quote1_lg1"/><quote eID="novel1_letter4_chapter5_div4_div5_p8_cit1_quote1"/><note sID="novel1_letter4_chapter5_div4_div5_p8_cit1_note1"/>*<bibl sID="novel1_letter4_chapter5_div4_div5_p8_cit1_note1_bibl1"/>Coleridge’s
C10_app451		“Ancient	“Ancient	“Ancient	“Ancient
C10_app452		Mariner.”<bibl eID="novel1_letter4_chapter4_div4_div4_p8_cit1_note1_bibl1"/><note eID="novel1_letter4_chapter4_div4_div4_p8_cit1_note1"/><cit eID="novel1_letter4_chapter4_div4_div4_p8_cit1"/><p eID="novel1_letter4_chapter4_div4_div4_p8"/><p sID="novel1_letter4_chapter4_div4_div4_p9"/>Continuing	Mariner.”<bibl eID="novel1_letter4_chapter4_div4_div4_p8_cit1_note1_bibl1"/><note eID="novel1_letter4_chapter4_div4_div4_p8_cit1_note1"/><cit eID="novel1_letter4_chapter4_div4_div4_p8_cit1"/><p eID="novel1_letter4_chapter4_div4_div4_p8"/><p sID="novel1_letter4_chapter4_div4_div4_p9"/>Continuing	Mariner.”<bibl eID="novel1_letter4_chapter4_div4_div4_p8_cit1_note1_bibl1"/><note eID="novel1_letter4_chapter4_div4_div4_p8_cit1_note1"/><cit eID="novel1_letter4_chapter4_div4_div4_p8_cit1"/><p eID="novel1_letter4_chapter4_div4_div4_p8"/><p sID="novel1_letter4_chapter4_div4_div4_p9"/>Continuing	Mariner.”<bibl eID="novel1_letter4_chapter5_div4_div5_p8_cit1_note1_bibl1"/><note eID="novel1_letter4_chapter5_div4_div5_p8_cit1_note1"/><cit eID="novel1_letter4_chapter5_div4_div5_p8_cit1"/><p eID="novel1_letter4_chapter5_div4_div5_p8"/><p sID="novel1_letter4_chapter5_div4_div5_p9"/>Continuing
C10_app453	thus, I came at	thus, I came at	thus, I came at	thus, I came at	thus, I came at
C10_app454	lenght <lb n="c56-0049__main__24"/><del rend="strikethrough" sID="c56-0049__main__d2e10686"/>opposite<del eID="c56-0049__main__d2e10686"/>opposite	length opposite	length opposite	length opposite	length opposite
C10_app455	to the Inn at which the	to the inn at which the	to the inn at which the	to the inn at which the	to the inn at which the
C10_app456		various	various	various	various
C10_app457	dili<lb n="c56-0049__main__25"/>gences	diligences	diligences	<pb n="104" xml:id="F1823_v1_123"/>diligences	diligences
C10_app458	and carriages usually stopped.	and carriages usually stopped.	and carriages usually stopped.	and carriages usually stopped.	and carriages usually stopped.
C10_app459	Here	<pb n="104" xml:id="F1818_v1_116"/>Here	<pb n="104" xml:id="F1818_v1_116"/>Here	Here	Here
C10_app460	<lb n="c56-0049__main__26"/>				
C10_app461	I	I	I	I	I
C10_app462	paused	paused,	paused,	paused,	paused,
C10_app463	I knew not	I knew not	I knew not	I knew not	I knew not
C10_app464	why	why;	why;	why;	why;
C10_app465	but	but	but	but	but
C10_app466		I	I	I	I
C10_app467	remained	remained	remained	remained	remained
C10_app468	<lb n="c56-0049__main__27"/>				
C10_app469	some minutes with my eyes fixed on	some minutes with my eyes fixed on	some minutes with my eyes fixed on	some minutes with my eyes fixed on	some minutes with my eyes fixed on
C10_app470	<lb n="c56-0049__main__28"/>				
C10_app471	a coach that was coming towards me	a coach that was coming towards me	a coach that was coming towards me	a coach that was coming towards me	a coach that was coming towards me
C10_app472	<lb n="c56-0049__main__29"/>				
C10_app473	from the other end of the street.	from the other end of the street.	from the other end of the street.	from the other end of the street.	from the other end of the street.
C10_app474	<lb n="c56-0049__main__30"/>				
C10_app475	As	As	As	As	As
C10_app476	<mdel>I</mdel><metamark function="insert">^</metamark>it	it	it	it	it
C10_app477	drew	drew	drew	drew	drew
C10_app478	nearer	nearer,	nearer,	nearer,	nearer,
C10_app479	I observed that it	I observed that it	I observed that it	I observed that it	I observed that it
C10_app480	<lb n="c56-0049__main__31"/>				
C10_app481	was the Swiss	was the Swiss	was the Swiss	was the Swiss	was the Swiss
C10_app482	diligence;	diligence:	diligence:	diligence:	diligence:
C10_app483	it stopped	it stopped	it stopped	it stopped	it stopped
C10_app484	<lb n="c56-0049__main__32"/>				
C10_app485	just where I was	just where I was	just where I was	just where I was	just where I was
C10_app486	standing, and on<metamark>_______________</metamark><milestone spanTo="#c56-0049.03" unit="tei:note"/><metamark>*</metamark>Coleridge's "Ancient Mariner."<lb n="c56-0050__main__1"/>	standing; and, on	standing; and, on	standing; and, on	standing; and, on
C10_app487	the	the	the	the	the
C10_app488	doors	door	door	door	door
C10_app489	being	being	being	being	being
C10_app490	opened	opened,	opened,	opened,	opened,
C10_app491	I perceived Henry	I perceived Henry	I perceived Henry	I perceived Henry	I perceived Henry
C10_app492	<lb n="c56-0050__main__2"/>				
C10_app493	Clerval,	Clerval,	Clerval,	Clerval,	Clerval,
C10_app494	who	who,	who,	who,	who,
C10_app495	on	on	on	on	on
C10_app496	<del sID="c56-0050__main__d2e10762"/>seee<del eID="c56-0050__main__d2e10762"/>				
C10_app497	seeing	seeing	seeing	seeing	seeing
C10_app498	me	me,	me,	me,	me,
C10_app499	instantly	instantly	instantly	instantly	instantly
C10_app500	<lb n="c56-0050__main__3"/>				
C10_app501	sprung	sprung	sprung	sprung	sprung
C10_app502	out.<milestone unit="tei:p"/><lb n="c56-0050__main__4"/> "My	out. “My	out. “My	out. “My	out. “My
C10_app503	dear	dear	dear	dear	dear
C10_app504	Frankenstien,"	Frankenstein,”	Frankenstein,”	Frankenstein,”	Frankenstein,”
C10_app505	exclaimed	exclaimed	exclaimed	exclaimed	exclaimed
C10_app506	he <lb n="c56-0050__main__5"/> "How	he, “how	he, “how	he, “how	he, “how
C10_app507	glad I am to see	glad I am to see	glad I am to see	glad I am to see	glad I am to see
C10_app508	you;	you!	you!	you!	you!
C10_app509	how	how	how	how	how
C10_app510	<lb n="c56-0050__main__6"/> "fortunate	fortunate	fortunate	fortunate	fortunate
C10_app511	that you should be here at	that you should be here at	that you should be here at	that you should be here at	that you should be here at
C10_app512	<lb n="c56-0050__main__7"/>				
C10_app513	the <metamark function="insert">^</metamark>very moment of my	the very moment of my	the very moment of my	the very moment of my	the very moment of my
C10_app514	alighting."<milestone unit="tei:p"/><lb n="c56-0050__main__8"/> Nothing	alighting!”<p eID="novel1_letter4_chapter4_div4_div4_p9"/><p sID="novel1_letter4_chapter4_div4_div4_p10"/>Nothing	alighting!”<p eID="novel1_letter4_chapter4_div4_div4_p9"/><p sID="novel1_letter4_chapter4_div4_div4_p10"/>Nothing	alighting!”<p eID="novel1_letter4_chapter4_div4_div4_p9"/><p sID="novel1_letter4_chapter4_div4_div4_p10"/>Nothing	alighting!”<p eID="novel1_letter4_chapter5_div4_div5_p9"/><p sID="novel1_letter4_chapter5_div4_div5_p10"/>Nothing
