App ID	#f1818	#f1823	#f1831	#fMS	#fThomas
C28_app271	alluded to 	alluded to 	alluded to 	alluded to 	alluded to 
C28_app272	them, 	them, 	them, 	them 	them, 
C28_app273	or suffered me to speak 	or suffered me to speak 	or suffered me to speak 	or suffered me to speak 	or suffered me to speak 
C28_app274				<lb n="c57-0134__main__9"/> 	
C28_app275	of my 	of my 	of my 	of my 	of my 
C28_app276	misfortunes.<p eID="novel1_letter4_chapter21_div4_div23_p8"/><p sID="novel1_letter4_chapter21_div4_div23_p9"/>As 	misfortunes.<p eID="novel1_letter4_chapter21_div4_div22_p7"/><p sID="novel1_letter4_chapter21_div4_div22_p8"/>As 	misfortunes.<p eID="novel1_letter4_chapter22_div4_div22_p7"/><p sID="novel1_letter4_chapter22_div4_div22_p8"/>As 	misfortunes. As 	misfortunes.<p eID="novel1_letter4_chapter21_div4_div23_p8"/><p sID="novel1_letter4_chapter21_div4_div23_p9"/>As 
C28_app277	time passed away I became 	time passed away I became 	time passed away I became 	time passed away I became 	time passed away I became 
C28_app278				<lb n="c57-0134__main__10"/> 	
C28_app279	more 	more 	more 	more 	more 
C28_app280	calm: 	calm: 	calm: 	calm; 	calm: 
C28_app281	misery had her dwelling in my 	misery had her dwelling in my 	misery had her dwelling in my 	misery had her dwelling in my 	misery had her dwelling in my 
C28_app282	heart, 	heart, 	heart, 	<lb n="c57-0134__main__11"/> heart 	heart, 
C28_app283	but I no longer talked in the same incoherent 	but I no longer talked in the same incoherent 	but I no longer talked in the same incoherent 	but I no longer talked in the same incoherent 	but I no longer talked in the same incoherent 
C28_app284				<lb n="c57-0134__main__12"/> 	
C28_app285	manner 	manner 	manner 	manner 	manner 
C28_app286				<del rend="strikethrough" sID="c57-0134__main__d3e25259"/>I before did<del eID="c57-0134__main__d3e25259"/> 	
C28_app287	of my own crimes; sufficient for me was the consciousness of them. 	of my own crimes; sufficient for me was the consciousness of them. 	of my own crimes; sufficient for me was the consciousness of them. 	of my own crimes; suffi<lb n="c57-0134__main__13"/>cient for me was the consciousness of them. 	of my own crimes; sufficient for me was the consciousness of them. 
C28_app288				<lb n="c57-0134__main__14"/> 	
C28_app289	By the utmost 	By the utmost 	By the utmost 	By the utmost 	By the utmost 
C28_app290	self-violence, 	self-violence, 	self-violence, 	self violence 	self-violence, 
C28_app291	I curbed the 	I curbed the 	I curbed the 	I curbed the 	I curbed the 
C28_app292				<lb n="c57-0134__main__15"/> 	
C28_app293	imperious voice of 	imperious voice of 	imperious voice of 	imperious voice of 	imperious voice of 
C28_app294	wretchedness, 	wretchedness, 	wretchedness, 	wretchedness 	wretchedness, 
C28_app295	which 	which 	which 	which 	which 
C28_app296	sometimes 	sometimes 	sometimes 	<lb n="c57-0134__main__16"/> 	sometimes 
C28_app297	desired 	desired 	desired 	desired 	desired 
C28_app298				sometimes 	
C28_app299	to declare itself to the 	to declare itself to the 	to declare itself to the 	to declare itself to the 	to declare itself to the 
C28_app300				<lb n="c57-0134__main__17"/> 	
C28_app301	whole 	whole 	whole 	whole 	whole 
C28_app302	world; 	world; 	world; 	world, 	world; 
C28_app303	and my manners were calmer and more composed than they had ever been 	and my manners were calmer and more composed than they had ever been 	and my manners were calmer and more composed than they had ever been 	& my manners were calmer <lb n="c57-0134__main__18"/>& more composed than they had ever been 	and my manners were calmer and more composed than they had ever been 
C28_app304				<lb n="c57-0134__main__19"/> 	
C28_app305	since my journey to 	since my journey to 	since my journey to 	since my journey to 	since <hi sID="novel1_letter4_chapter21_div4_div23_p9_hi1"/>my journey to 
C28_app306				the Sea of Ice. Even <lb n="c57-0134__main__20"/> my father who watched me as the bird <lb n="c57-0134__main__21"/> does its <del rend="strikethrough" sID="c57-0134__main__d3e25286"/>n<del eID="c57-0134__main__d3e25286"/> nestling was deceived and thought <lb n="c57-0134__main__22"/> that the black melancholy which had <lb n="c57-0134__main__23"/> oppressed me was quitting me for ever <lb n="c57-0134__main__24"/> and that my native country 	Montavert 
C28_app307				& 	and 
C28_app308	the 	the 	the 	the 	the 
C28_app309	sea 	sea 	sea 	society <lb n="c57-0134__main__25"/> 	sea 
C28_app310	of 	of 	of 	of 	of 
C28_app311	ice.<p eID="novel1_letter4_chapter21_div4_div23_p9"/><p sID="novel1_letter4_chapter21_div4_div23_p10"/>We 	ice.<p eID="novel1_letter4_chapter21_div4_div22_p8"/><p sID="novel1_letter4_chapter21_div4_div22_p9"/>We 	ice.<p eID="novel1_letter4_chapter22_div4_div22_p8"/><p sID="novel1_letter4_chapter22_div4_div22_p9"/>A few days before we left Paris on our way 	my friends would entirely restore me to <lb n="c57-0134__main__26"/> my former health & vivacity.<milestone unit="tei:p"/><lb n="c57-0134__main__27"/> We 	ice.<hi eID="novel1_letter4_chapter21_div4_div23_p9_hi1"/><p eID="novel1_letter4_chapter21_div4_div23_p9"/><p sID="novel1_letter4_chapter21_div4_div23_p10"/>We 
C28_app312	arrived at Havre on the 	arrived at Havre on the 		arrived at Havre on the 	arrived at Havre on the 
C28_app313	8th 	8th 		8<shi rend="underline"></shi><lb n="c57-0134__main__28"/> 	8th 
C28_app314	of 	of 		of 	of 
C28_app315	May, and 	May, and 		<del rend="strikethrough" sID="c57-0134__main__d3e25315"/>February<del eID="c57-0134__main__d3e25315"/>May& 	May, and 
C28_app316	instantly proceeded 	instantly proceeded 		instantly proceeded 	instantly proceeded 
C28_app317	to 	to 	to 	to 	to 
C28_app318	Paris, 	Paris, 	Switzerland, 	Paris <lb n="c57-0134__main__29"/> 	Paris, 
C28_app319	where my father had some 	where my father had some 		where my father had some 	where my father had some 
C28_app320	business 	business, 		business 	business 
C28_app321				<lb n="c57-0134__main__30"/> 	
C28_app322	which detained us a few weeks. 	which detained us a few weeks. 		which detained <metamark function="insert">^</metamark>us a few weeks. 	which detained us a few weeks. 
C28_app323				<del rend="strikethrough" sID="c57-0134__main__d3e25338"/>I I rermain<del eID="c57-0134__main__d3e25338"/><lb n="c57-0134__main__31"/><del rend="unmarked" sID="c57-0134__main__d3e25344"/>ed<del eID="c57-0134__main__d3e25344"/><del rend="strikethrough" sID="c57-0134__main__d3e25347"/>with<del eID="c57-0134__main__d3e25347"/><del rend="strikethrough" sID="c57-0134__main__d3e25350"/>him.<del eID="c57-0134__main__d3e25350"/> 	
C28_app324	In this 	In this 		In this 	In this 
C28_app325	city, 	city 		city 	city, 
C28_app326	I received the 	I received the 	I received the 	I received the 	I received the 
C28_app327				<lb n="c57-0134__main__32"/> 	
C28_app328	following letter from 	following letter from 	following letter from 	following letter from 	following letter from 
C28_app329	Elizabeth:—<p eID="novel1_letter4_chapter21_div4_div23_p10"/> 	Elizabeth:—<p eID="novel1_letter4_chapter21_div4_div22_p9"/> 	Elizabeth:—<p eID="novel1_letter4_chapter22_div4_div22_p9"/> 	Elizabeth: 	Elizabeth:—<p eID="novel1_letter4_chapter21_div4_div23_p10"/> 
