App ID	#f1818	#f1823	#f1831	#fMS	#fThomas
C26_app275	with trembling 	with trembling 	with trembling 	with trem<lb n="c57-0104__main__29"/>bling 	with trembling 
C26_app276	steps, 	steps, 	steps, 	steps 	steps, 
C26_app277	I sought my own 	I sought my own 	I sought my own 	I sought my own 	I sought my own 
C26_app278	apartment. 	apartment. 	apartment. 	appartment <lb n="c57-0104__main__30"/> 	apartment. 
C26_app279	I 	I 	I 	I 	I 
C26_app280				<del rend="strikethrough" sID="c57-0104__main__d3e19615"/>a<del eID="c57-0104__main__d3e19615"/> 	
C26_app281	was 	was 	was 	was 	was 
C26_app282	alone; 	alone; 	alone; 	alone. <del rend="strikethrough" sID="c57-0104__main__d3e19618"/>n<del eID="c57-0104__main__d3e19618"/> 	alone; 
C26_app283	none were near me to 	none were near me to 	none were near me to 	None were near me to 	none were near me to 
C26_app284				<lb n="c57-0104__main__31"/> 	
C26_app285	dissipate the 	dissipate the 	dissipate the 	dissipate the 	dissipate the 
C26_app286	gloom, 	gloom, 	gloom, 	gloom 	gloom, 
C26_app287	and relieve me 	and relieve me 	and relieve me 	and relieve me 	and relieve me 
C26_app288				<lb n="c57-0104__main__32"/> 	
C26_app289	from 	from 	from 	from 	from 
C26_app290	the sickening oppression of 	the sickening oppression of 	the sickening oppression of 		the sickening oppression of 
C26_app291	the most terrible 	the most terrible 	the most terrible 	the most terrible 	the most terrible 
C26_app292	reveries.<p eID="novel1_letter4_chapter19_div4_div21_p5"/><p sID="novel1_letter4_chapter19_div4_div21_p6"/>Several 	reveries.<p eID="novel1_letter4_chapter19_div4_div20_p5"/><p sID="novel1_letter4_chapter19_div4_div20_p6"/>Several 	reveries.<p eID="novel1_letter4_chapter20_div4_div20_p5"/><p sID="novel1_letter4_chapter20_div4_div20_p6"/>Several 	reveries. Several <lb n="c57-0104__main__33"/> 	reveries.<p eID="novel1_letter4_chapter19_div4_div21_p5"/><p sID="novel1_letter4_chapter19_div4_div21_p6"/>Several 
C26_app293	hours 	hours 	hours 	hours 	hours 
C26_app294	past, 	past, 	passed, 	passed 	past, 
C26_app295	and I remained near my 	and I remained near my 	and I remained near my 	and I remained near my 	and I remained near my 
C26_app296				<lb n="c57-0104__main__34"/> 	
C26_app297	window gazing on the 	window gazing on the 	window gazing on the 	window gazing on the 	window gazing on the 
C26_app298	sea; 	sea; 	sea; 	sea. 	sea; 
C26_app299	it was almost 	it was almost 	it was almost 	It was almost 	it was almost 
C26_app300	motionless, 	motionless, 	motionless, 	<lb n="c57-0104__main__35"/> motionless 	motionless, 
C26_app301	for the winds were 	for the winds were 	for the winds were 	for the winds were 	for the winds were 
C26_app302	hushed, 	hushed, 	hushed, 	hushed 	hushed, 
C26_app303	and all nature reposed under the eye of the 	and all nature reposed under the eye of the 	and all nature reposed under the eye of the 	&<lb n="c57-0105__main__1"/> all nature reposed under the eye of the 	and all nature reposed under the eye of the 
C26_app304				<lb n="c57-0105__main__2"/> 	
C26_app305	quiet 	quiet 	quiet 	quiet 	quiet 
C26_app306	moon. 	moon. 	moon. 	moon 	moon. 
C26_app307	A few 	A few 	A few 	A few 	A few 
C26_app308	fishing 	fishing 	fishing 	fishing<del rend="strikethrough" sID="c57-0105__main__d3e19647"/>s<del eID="c57-0105__main__d3e19647"/> 	fishing 
C26_app309	vessels alone 	vessels alone 	vessels alone 	vessels alone 	vessels alone 
C26_app310				<lb n="c57-0105__main__3"/> 	
C26_app311	specked the 	specked the 	specked the 	specked the 	specked the 
C26_app312	water, 	water, 	water, 	water 	water, 
C26_app313	and now and then the 	and now and then the 	and now and then the 	and now & then the 	and now and then the 
C26_app314				<lb n="c57-0105__main__4"/> 	
C26_app315	gentle 	gentle 	gentle 	gentle 	gentle 
C26_app316	breeze wafted 	breeze wafted 	breeze wafted 	breeze<del rend="strikethrough" sID="c57-0105__main__d3e19655"/>d<del eID="c57-0105__main__d3e19655"/> wa<mdel>s</mdel>fted 	breeze wafted 
C26_app317	the sound of 	the sound of 	the sound of 	the sound of 	the sound of 
C26_app318	voices, 	voices, 	voices, 	the <lb n="c57-0105__main__5"/> voices 	voices, 
C26_app319	as the fishermen called to one another. 	as the fishermen called to one another. 	as the fishermen called to one another. 	as the <metamark function="insert">^</metamark>fishermen called to one another. 	as the fishermen called to one another. 
C26_app320				<lb n="c57-0105__main__6"/> 	
C26_app321	I felt the 	I felt the 	I felt the 	I felt the 	I felt the 
C26_app322	silence, 	silence, 	silence, 	silence 	silence, 
C26_app323	although I was hardly 	although I was hardly 	although I was hardly 	although I was hardly 	although I was hardly 
C26_app324				<lb n="c57-0105__main__7"/> 	
C26_app325	conscious of its extreme 	conscious of its extreme 	conscious of its extreme 	conscious of <metamark function="insert">^</metamark>its extreme 	conscious of its extreme 
C26_app326	profundity, 	profundity, 	profundity, 	profundity untill <lb n="c57-0105__main__8"/> 	profundity, 
C26_app327	<pb n="045" xml:id="F1818_v3_049"/>until 	<pb n="133" xml:id="F1823_v2_406"/>until 	until 		<pb n="045" xml:id="F1818_v3_049"/>until 
C26_app328	my ear was suddenly arrested by 	my ear was suddenly arrested by 	my ear was suddenly arrested by 	my ear was suddenly arrested by 	my ear was suddenly arrested by 
C26_app329				<lb n="c57-0105__main__9"/> 	
C26_app330	the paddling of oars near the 	the paddling of oars near the 	the paddling of oars near the 	the paddling of oars near the 	the paddling of oars near the 
C26_app331	shore, 	shore, 	shore, 	shore <lb n="c57-0105__main__10"/> 	shore, 
C26_app332	and a person landed close to my 	and a person landed close to my 	and a person landed close to my 	and a person landed close to my 	and a person landed close to my 
C26_app333	house.<p eID="novel1_letter4_chapter19_div4_div21_p6"/><p sID="novel1_letter4_chapter19_div4_div21_p7"/>In 	house.<p eID="novel1_letter4_chapter19_div4_div20_p6"/><p sID="novel1_letter4_chapter19_div4_div20_p7"/>In 	house.<p eID="novel1_letter4_chapter20_div4_div20_p6"/><p sID="novel1_letter4_chapter20_div4_div20_p7"/>In 	house. <lb n="c57-0105__main__11"/> In 	house.<p eID="novel1_letter4_chapter19_div4_div21_p6"/><p sID="novel1_letter4_chapter19_div4_div21_p7"/>In 
C26_app334	a few minutes 	a few minutes 	a few minutes 	a few minutes 	a few minutes 
C26_app335	after, 	after, 	after, 	after 	after, 
C26_app336	I heard the 	I heard the 	I heard the 	I heard the 	I heard the 
C26_app337				<lb n="c57-0105__main__12"/> 	
C26_app338	creaking of my 	creaking of my 	creaking of my 	creaking of my 	creaking of my 
C26_app339	door, 	door, 	door, 	door 	door, 
C26_app340	as if some one 	as if some one 	as if some one 	as if some one 	as if some one 
C26_app341				<lb n="c57-0105__main__13"/> 	
C26_app342	endeavoured to open it softly. I 	endeavoured to open it softly. I 	endeavoured to open it softly. I 	endeavoured to open it softly. I 	endeavoured to open it softly. I 
C26_app343				<lb n="c57-0105__main__14"/> 	
C26_app344	trembled from head to foot; I felt a 	trembled from head to foot; I felt a 	trembled from head to foot; I felt a 	trembled from head to foot; I felt a 	trembled from head to foot; I felt a 
C26_app345				<lb n="c57-0105__main__15"/> 	
C26_app346	presentiment of who it 	presentiment of who it 	presentiment of who it 	presentiment of who it 	presentiment of who it 
C26_app347	was, 	was, 	was, 	was 	was, 
C26_app348	and 	and 	and 	and 	and 
C26_app349	wished 	wished 	<pb n="148" xml:id="F1831_v_164"/>wished 	wished 	wished 
C26_app350				<lb n="c57-0105__main__16"/> 	
C26_app351	to rouse one of the peasants who dwelt 	to rouse one of the peasants who dwelt 	to rouse one of the peasants who dwelt 	to rouse one of the peasants who dwelt 	to rouse one of the peasants who dwelt 
C26_app352				<lb n="c57-0105__main__17"/> 	
C26_app353	in a cottage not far from 	in a cottage not far from 	in a cottage not far from 	in a cottage not far from 	in a cottage not far from 
C26_app354	mine; 	mine; 	mine; 	mine. 	mine; 
C26_app355	but 	but 	but 	But 	but 
C26_app356				<lb n="c57-0105__main__18"/> 	
C26_app357	I was overcome by the 	I was overcome by the 	I was overcome by the 	I was overcome by the 	I was overcome by the 
C26_app358				<del instant="true" rend="strikethrough" sID="c57-0105__main__d3e19722"/>fright<del eID="c57-0105__main__d3e19722"/> 	
C26_app359	sensation of 	sensation of 	sensation of 	sensation <lb n="c57-0105__main__19"/><lb n="c57-0105__left_margin__1"/>of 	sensation of 
C26_app360	helplessness, 	helplessness, 	helplessness, 	helplessness 	helplessness, 
C26_app361	so often felt in 	so often felt in 	so often felt in 	so often felt in 	so often felt in 
C26_app362				a 	
C26_app363	frightful 	frightful 	frightful 	fright<lb n="c57-0105__main__20"/>ful 	frightful 
C26_app364	dreams, 	dreams, 	dreams, 	dream 	dreams, 
C26_app365	when you in vain endeavour to fly 	when you in vain endeavour to fly 	when you in vain endeavour to fly 	when you in vain endea<lb n="c57-0105__main__21"/>vour to fly 	when you in vain endeavour to fly 
C26_app366	from an 	from an 	from an 	the 	from an 
C26_app367	impending 	impending 	impending 	impending 	impending 
C26_app368	danger, 	danger, 	danger, 	danger 	danger, 
C26_app369	and was rooted to the 	and was rooted to the 	and was rooted to the 	&<lb n="c57-0105__main__22"/> was rooted to the 	and was rooted to the 
C26_app370	spot.<p eID="novel1_letter4_chapter19_div4_div21_p7"/><p sID="novel1_letter4_chapter19_div4_div21_p8"/>Presently 	spot.<p eID="novel1_letter4_chapter19_div4_div20_p7"/><p sID="novel1_letter4_chapter19_div4_div20_p8"/>Presently 	spot.<p eID="novel1_letter4_chapter20_div4_div20_p7"/><p sID="novel1_letter4_chapter20_div4_div20_p8"/>Presently 	spot. Presently 	spot.<p eID="novel1_letter4_chapter19_div4_div21_p7"/><p sID="novel1_letter4_chapter19_div4_div21_p8"/>Presently 
C26_app371	I heard 	I heard 	I heard 	I heard 	I heard 
C26_app372				<lb n="c57-0105__main__23"/> 	
C26_app373	the sound of footsteps along the 	the sound of footsteps along the 	the sound of footsteps along the 	the sound of footsteps along the 	the sound of footsteps along the 
C26_app374	passage; the 	passage; the 	passage; the 	passage, <lb n="c57-0105__main__24"/><mdel>my</mdel><lb n="c57-0105__left_margin__1"/>the 	passage; the 
C26_app375	door 	door 	door 	door 	door 
C26_app376	opened, 	opened, 	opened, 	opened 	opened, 
C26_app377	and the wretch whom I 	and the wretch whom I 	and the wretch whom I 	& the wretch whom I 	and the wretch whom I 
C26_app378				<lb n="c57-0105__main__25"/> 	
C26_app379	dreaded appeared. Shutting the 	dreaded appeared. Shutting the 	dreaded appeared. Shutting the 	dreaded appeared. Shutting the 	dreaded appeared. Shutting the 
C26_app380	door, 	door, 	door, 	door 	door, 
C26_app381	he 	he 	he 	he 	he 
C26_app382	approached me, 	approached me, 	approached me, 	<lb n="c57-0105__main__26"/><del rend="strikethrough" sID="c57-0105__main__d3e19779"/>advanced towards<del eID="c57-0105__main__d3e19779"/><lb n="c57-0105__left_margin__1"/>approached me 	approached me, 
C26_app383	and 	and 	and 	& 	and 
C26_app384	said, 	said, 	said, 	said 	said, 
C26_app385	in a 	in a 	in a 	in a 	in a 
C26_app386				<lb n="c57-0105__main__27"/> 	
C26_app387	smothered 	smothered 	smothered 	smothered 	smothered 
C26_app388	voice—<p eID="novel1_letter4_chapter19_div4_div21_p8"/><p sID="novel1_letter4_chapter19_div4_div21_p9"/>“You 	voice—<p eID="novel1_letter4_chapter19_div4_div20_p8"/><p sID="novel1_letter4_chapter19_div4_div20_p9"/>“You 	voice—<p eID="novel1_letter4_chapter20_div4_div20_p8"/><p sID="novel1_letter4_chapter20_div4_div20_p9"/>“You 	<del rend="strikethrough" sID="c57-0105__main__d3e19796"/>v<del eID="c57-0105__main__d3e19796"/> voice:— You 	voice—<p eID="novel1_letter4_chapter19_div4_div21_p8"/><p sID="novel1_letter4_chapter19_div4_div21_p9"/>“You 
C26_app389	have 	have 	have 	have 	have 
C26_app390	destroyed 	destroyed 	destroyed 	des<lb n="c57-0105__main__28"/>-troyed 	destroyed 
C26_app391	the work 	the work 	the work 	the work 	the work 
C26_app392	<pb n="046" xml:id="F1818_v3_050"/>which 	which 	which 	that 	<pb n="046" xml:id="F1818_v3_050"/>which 
C26_app393	you 	you 	you 	you 	you 
C26_app394	began; 	began; 	began; 	began<mdel>.</mdel>; 	began; 
C26_app395	what 	what 	what 	What 	what 
C26_app396				<lb n="c57-0105__main__29"/> 	
C26_app397	is it that you intend? 	is it that you intend? 	is it that you intend? 	is it that you intend? 	is it that you intend? 
C26_app398	Do 	<pb n="134" xml:id="F1823_v2_407"/>Do 	Do 	Do 	Do 
C26_app399	you dare 	you dare 	you dare 	you dare 	you dare 
C26_app400	to 	to 	to 		to 
C26_app401	break 	break 	break 	break 	break 
C26_app402				<lb n="c57-0105__main__30"/> 	
C26_app403	your promise? I 	your promise? I 	your promise? I 	your promise? I 	your promise? I 
C26_app404				<del rend="strikethrough" sID="c57-0105__main__d3e19819"/>h<del eID="c57-0105__main__d3e19819"/> 	
C26_app405	have endured toil and misery: I left Switzerland with you; 	have endured toil and misery: I left Switzerland with you; 	have endured toil and misery: I left Switzerland with you; 	have endured toil <lb n="c57-0105__main__31"/>& misery: I left Switzerland with you; 	have endured toil and misery: I left Switzerland with you; 
C26_app406				<lb n="c57-0105__main__32"/> 	
C26_app407	I crept along the shores of the 	I crept along the shores of the 	I crept along the shores of the 	I crept along the shores of the 	I crept along the shores of the 
C26_app408	Rhine, 	Rhine, 	Rhine, 	Rhine <lb n="c57-0105__main__33"/><del rend="strikethrough" sID="c57-0105__main__d3e19828"/>with you<del eID="c57-0105__main__d3e19828"/>, 	Rhine, 
C26_app409	among its willow 	among its willow 	among its willow 	among its willow 	among its willow 
C26_app410	islands, 	islands, 	islands, 	<del instant="true" rend="strikethrough" sID="c57-0105__main__d3e19832"/>ils<del eID="c57-0105__main__d3e19832"/> islands <lb n="c57-0105__main__34"/> 	islands, 
C26_app411	and 	and 	and 	and 	and 
C26_app412	over 	over 	over 	<del rend="strikethrough" sID="c57-0105__main__d3e19839"/>upon<del eID="c57-0105__main__d3e19839"/>over 	over 
C26_app413	the summits of its hills. I have dwelt many months in the heaths of 	the summits of its hills. I have dwelt many months in the heaths of 	the summits of its hills. I have dwelt many months in the heaths of 	the summits of its hills. I have<lb n="c57-0106__main__1"/> dwelt many months in the heaths of 	the summits of its hills. I have dwelt many months in the heaths of 
C26_app414	England, 	England, 	England, 	England 	England, 
C26_app415	and among the 	and among the 	and among the 	<lb n="c57-0106__main__2"/>& among the 	and among the 
C26_app416	deserts 	deserts 	deserts 	desarts 	desert<del sID="novel1_letter4_chapter19_div4_div21_p9_del1"/>s<del eID="novel1_letter4_chapter19_div4_div21_p9_del1"/> hills 
C26_app417	of 	of 	of 	of 	of 
C26_app418	Scotland. 	Scotland. 	Scotland. 	Scot<del rend="strikethrough" sID="c57-0106__main__d3e19858"/>c<del eID="c57-0106__main__d3e19858"/>land. 	Scotland. 
C26_app419	I have endured incalculable 	I have endured incalculable 	I have endured incalculable 	I have en<lb n="c57-0106__main__3"/>dured incalculable 	I have endured incalculable 
C26_app420	fatigue, and cold, 	fatigue, and cold, 	fatigue, and cold, 	fatigue <mdel>,</mdel>& cold 	fatigue, and cold, 
C26_app421	and 	and 	and 	& 	and 
C26_app422	hunger; 	hunger; 	hunger; 	hunger <del rend="strikethrough" sID="c57-0106__main__d3e19877"/>&<del eID="c57-0106__main__d3e19877"/><lb n="c57-0106__main__4"/> 	hunger; 
C26_app423	do you dare destroy 	do you dare destroy 	do you dare destroy 	do you dare destroy 	do you dare destroy 
C26_app424	my hopes?”<p eID="novel1_letter4_chapter19_div4_div21_p9"/><p sID="novel1_letter4_chapter19_div4_div21_p10"/>“Begone! 	my hopes?”<p eID="novel1_letter4_chapter19_div4_div20_p9"/><p sID="novel1_letter4_chapter19_div4_div20_p10"/>“Begone! 	my hopes?”<p eID="novel1_letter4_chapter20_div4_div20_p9"/><p sID="novel1_letter4_chapter20_div4_div20_p10"/>“Begone! 	m<mdel>e</mdel>y hopes?<milestone unit="tei:p"/><lb n="c57-0106__main__5"/> Begone, I replied; 	my hopes?”<p eID="novel1_letter4_chapter19_div4_div21_p9"/><p sID="novel1_letter4_chapter19_div4_div21_p10"/>“Begone! 
C26_app425	I do break my 	I do break my 	I do break my 	I do break my 	I do break my 
C26_app426				<del rend="strikethrough" sID="c57-0106__main__d3e19896"/>p<del eID="c57-0106__main__d3e19896"/><lb n="c57-0106__main__6"/> 	
C26_app427	promise; never will 	promise; never will 	promise; never will 	promise; never will 	promise; never will 
C26_app428	I 	I 	I 		I 
C26_app429	create another like 	create another like 	create another like 	create another like 	create another like 
C26_app430				<lb n="c57-0106__main__7"/> 	
C26_app431	yourself, equal in deformity and 	yourself, equal in deformity and 	yourself, equal in deformity and 	yourself, equal in deformity & 	yourself, equal in deformity and 
C26_app432	wickedness.”<p eID="novel1_letter4_chapter19_div4_div21_p10"/><p sID="novel1_letter4_chapter19_div4_div21_p11"/>“Slave, 	wickedness.”<p eID="novel1_letter4_chapter19_div4_div20_p10"/><p sID="novel1_letter4_chapter19_div4_div20_p11"/>“Slave, 	wickedness.”<p eID="novel1_letter4_chapter20_div4_div20_p10"/><p sID="novel1_letter4_chapter20_div4_div20_p11"/>“Slave, 	wickedness.<milestone unit="tei:p"/><lb n="c57-0106__main__8"/> Slave, said the wretch, 	wickedness.”<p eID="novel1_letter4_chapter19_div4_div21_p10"/><p sID="novel1_letter4_chapter19_div4_div21_p11"/>“Slave, 
C26_app433	I before 	I before 	I before 	I before 	I before 
C26_app434				<lb n="c57-0106__main__9"/> 	
C26_app435	reasoned with 	reasoned with 	reasoned with 	reasoned with 	reasoned with 
C26_app436	you, 	you, 	you, 	you – 	you, 
C26_app437	but you have proved 	but you have proved 	but you have proved 	but you have proved 	but you have proved 
C26_app438				<lb n="c57-0106__main__10"/> 	
C26_app439	yourself unworthy of my 	yourself unworthy of my 	yourself unworthy of my 	yourself unworthy of my 	yourself unworthy of my 
C26_app440	condescension. 	condescension. 	condescension. 	condescen<mdel>t</mdel>sion. 	condescension. 
C26_app441	Remember that I have power; you believe yourself 	Remember that I have power; you believe yourself 	Remember that I have power; you believe yourself 	Remem<lb n="c57-0106__main__11"/>ber that I have power; you believe your<lb n="c57-0106__main__12"/>self 	Remember that I have power; you believe yourself 
C26_app442	miserable, 	miserable, 	miserable, 	miserable 	miserable, 
C26_app443	but I can make you so 	but I can make you so 	but I can make you so 	but I can make you so 	but I can make you so 
C26_app444				<lb n="c57-0106__main__13"/> 	
C26_app445	wretched that the light of day 	wretched that the light of day 	wretched that the light of day 	wretched that the light of day 	wretched that the light of day 
C26_app446				<del rend="strikethrough" sID="c57-0106__main__d3e19936"/>of d<del eID="c57-0106__main__d3e19936"/> 	
C26_app447	will 	will 	will 	will 	will 
C26_app448				<lb n="c57-0106__main__14"/> 	
C26_app449	be 	be 	be 	be 	be 
C26_app450	<pb n="047" xml:id="F1818_v3_051"/>hateful 	hateful 	hateful 	hateful 	<pb n="047" xml:id="F1818_v3_051"/>hateful 
C26_app451	to you. You are my 	to you. You are my 	to you. You are my 	to you. You are my 	to you. You are my 
C26_app452	creator, 	creator, 	creator, 	creator <lb n="c57-0106__main__15"/> 	creator, 
C26_app453	but I am your 	but I am your 	but I am your 	but I am your 	but I am your 
C26_app454	master;—obey!”<p eID="novel1_letter4_chapter19_div4_div21_p11"/><p sID="novel1_letter4_chapter19_div4_div21_p12"/>“The 	master;—obey!”<p eID="novel1_letter4_chapter19_div4_div20_p11"/><p sID="novel1_letter4_chapter19_div4_div20_p12"/>“The 	master;—obey!”<p eID="novel1_letter4_chapter20_div4_div20_p11"/><p sID="novel1_letter4_chapter20_div4_div20_p12"/>“The 	master; obey!<milestone unit="tei:p"/><lb n="c57-0106__main__16"/> Wretch, said I, the 	master;—obey!”<p eID="novel1_letter4_chapter19_div4_div21_p11"/><p sID="novel1_letter4_chapter19_div4_div21_p12"/>“The 
C26_app455	hour of my 	hour of my 	hour of my 	hour of my 	hour of my 
C26_app456	weakness 	irresolution 	irresolution 	weak<lb n="c57-0106__main__17"/>ness 	weakness 
C26_app457	is 	is 	is 	is 	is 
C26_app458	past, 	past, 	past, 	past 	past, 
C26_app459	and 	<pb n="135" xml:id="F1823_v2_408"/>and 	and 	& 	and 
C26_app460	the period of your power is 	the period of your power is 	the period of your power is 	the period of your power is 	the period of your power is 
C26_app461				<lb n="c57-0106__main__18"/> 	
C26_app462	arrived. Your threats cannot move me 	arrived. Your threats cannot move me 	arrived. Your threats cannot move me 	arrived. Your threats cannot move me 	arrived. Your threats cannot move me 
C26_app463				<lb n="c57-0106__main__19"/> 	
C26_app464	to do an act of 	to do an act of 	to do an act of 	to do an act of 	to do an act of 
C26_app465	wickedness; 	wickedness; 	wickedness; 	wickedness 	wickedness; 
C26_app466	but they confirm 	but they confirm 	but they confirm 	but they confirm 	but they confirm 
C26_app467				<lb n="c57-0106__main__20"/> 	
C26_app468	me in a 	me in a 	me in a 	me in a 	me in a 
C26_app469	resolution 	determination 	determination 	resolution 	resolution 
C26_app470	of not creating you 	of not creating you 	of not creating you 	of not creating you 	of not creating you 
C26_app471	a 	a 	a 	<lb n="c57-0106__main__21"/> 	a 
C26_app472	companion in vice. Shall 	companion in vice. Shall 	companion in vice. Shall 	companion in vice. Shall 	companion in vice. Shall 
C26_app473	I, 	I, 	I, 	I 	I, 
C26_app474	in 	in 	in 	in 	in 
C26_app475	cool blood, 	cool blood, 	cool blood, 	cold blood <lb n="c57-0106__main__22"/> 	cool blood, 
C26_app476	set loose upon the earth a 	set loose upon the earth a 	set loose upon the earth a 	set loose upon the earth a 	set loose upon the earth a 
C26_app477	dæmon, 	dæmon, 	dæmon, 	dæmon <lb n="c57-0106__main__23"/> 	dæmon, 
C26_app478	whose delight is in death and 	whose delight is in death and 	whose delight is in death and 	whose delight is in death & 	whose delight is in death and 
C26_app479	wretchedness. 	wretchedness? 	wretchedness? 	wretchedness. 	wretchedness. 
C26_app480	Begone! 	Begone! 	Begone! 	<lb n="c57-0106__main__24"/> Begone, 	Begone! 
C26_app481	I am 	I am 	I am 	I am 	I am 
C26_app482	firm, 	firm, 	firm, 	firm 	firm, 
C26_app483	and your words will 	and your words will 	and your words will 	and your words will 	and your words will 
C26_app484				<lb n="c57-0106__main__25"/> 	
C26_app485	only exasperate my 	only exasperate my 	only exasperate my 	only exasperate my 	only exasperate my 
C26_app486	rage.”<p eID="novel1_letter4_chapter19_div4_div21_p12"/><p sID="novel1_letter4_chapter19_div4_div21_p13"/>The 	rage.”<p eID="novel1_letter4_chapter19_div4_div20_p12"/><p sID="novel1_letter4_chapter19_div4_div20_p13"/>The 	rage.”<p eID="novel1_letter4_chapter20_div4_div20_p12"/><p sID="novel1_letter4_chapter20_div4_div20_p13"/>The 	rage.<milestone unit="tei:p"/><lb n="c57-0106__main__26"/> The 	rage.”<p eID="novel1_letter4_chapter19_div4_div21_p12"/><p sID="novel1_letter4_chapter19_div4_div21_p13"/>The 
C26_app487	monster saw my determination 	monster saw my determination 	monster saw my determination 	Monster saw my determination 	monster saw my determination 
C26_app488				<lb n="c57-0106__main__27"/> 	
C26_app489	in my 	in my 	in my 	in my 	in my 
C26_app490	face, 	face, 	face, 	face 	face, 
C26_app491	and gnashed his teeth in the 	and gnashed his teeth in the 	and gnashed his teeth in the 	and gnashed his teeth in the 	and gnashed his teeth in the 
C26_app492				<lb n="c57-0106__main__28"/> 	
C26_app493	impotence of anger. 	impotence of anger. 	impotence of anger. 	impotence of anger. 	impotence of anger. 
C26_app494	“Shall 	“Shall 	“Shall 	Shall 	“Shall 
C26_app495	each 	each 	each 	each 	each 
C26_app496	man,” 	man,” 	man,” 	man, 	man,” 
C26_app497	cried 	cried 	cried 	cried 	cried 
C26_app498				<lb n="c57-0106__main__29"/> 	
C26_app499	he, 	he, 	he, 	he, 	he, 
C26_app500	“find a wife for 	“find a wife for 	“find a wife for 	find 	“find a wife for 
C26_app501	his 	his 	his 	his 	his 
C26_app502	bosom, 	bosom, 	bosom, 	equal, 	bosom, 
C26_app503	and each beast have 	and each beast have 	and each beast have 	& each beast have 	and each beast have 
C26_app504				<lb n="c57-0106__main__30"/> 	
C26_app505	his 	his 	his 	his 	his 
C26_app506	mate, 	mate, 	mate, 	mate <del rend="strikethrough" sID="c57-0106__main__d3e19985"/>I<del eID="c57-0106__main__d3e19985"/> 	mate, 
C26_app507	and I be 	and I be 	and I be 	and I be 	and I be 
C26_app508	alone? 	alone? 	alone? 	alone. 	alone? 
C26_app509	I had feelings 	I had feelings 	I had feelings 	I had feelings 	I had feelings 
C26_app510				<lb n="c57-0106__main__31"/> 	
C26_app511	of 	of 	of 	of 	of 
C26_app512	affection, 	affection, 	affection, 	affection 	affection, 
C26_app513	and they were 	and they were 	and they were 	& they were 	and they were 
C26_app514	requited 	requited 	requited 	returned 	requited 
C26_app515	by 	by 	by 	by 	by 
C26_app516	detestation and scorn. 	detestation and scorn. 	detestation and scorn. 	detes<lb n="c57-0106__main__32"/>tation. Man 	detestation and scorn. 
C26_app517	Man, 	Man! 	Man! 		Man, 
C26_app518	you may 	you may 	you may 	you may 	you may 
C26_app519	hate; 	hate; 	hate; 	hate, 	hate; 
C26_app520	but beware! Your hours will pass in dread and 	but beware! Your hours will pass in dread and 	but beware! your hours will pass in dread and 	but beware!<lb n="c57-0107__main__1"/> Your hours will pass in dread & 	but beware! Your hours will pass in dread and 
C26_app521	<pb n="048" xml:id="F1818_v3_052"/>misery, 	misery, 	misery, 	misery <lb n="c57-0107__main__2"/> 	<pb n="048" xml:id="F1818_v3_052"/>misery, 
C26_app522	and soon the bolt will fall which 	and soon the bolt will fall which 	and soon the bolt will fall which 	and soon the bolt will fall which 	and soon the bolt will fall which 
C26_app523	must 	must 	must 	will <lb n="c57-0107__main__3"/> 	must 
C26_app524	ravish from you your happiness for ever. 	ravish from you your happiness for ever. 	ravish from you your happiness for ever. 	ravish from you your happiness for ever. 	ravish from you your happiness for ever. 
C26_app525				<lb n="c57-0107__main__4"/> 	
C26_app526	Are you to be 	Are you to be 	Are you to be 	Are you to <metamark function="insert">^</metamark>be 	Are you to be 
C26_app527	happy, 	happy, 	happy, 	happy 	happy, 
C26_app528	while 	<pb n="136" xml:id="F1823_v2_409"/>while 	while 	while 	while 
C26_app529	I grovel in the 	I grovel in the 	I grovel in the 	I grovel in the 	I grovel in the 
C26_app530				<lb n="c57-0107__main__5"/> 	
C26_app531	intensity of my 	intensity of my 	intensity of my 	intensity of my 	intensity of my 
C26_app532	wretchedness? 	wretchedness? 	wretchedness? 	wretchedness. 	wretchedness? 
C26_app533	You 	You 	You 	You 	You 
C26_app534	can 	can 	<pb n="149" xml:id="F1831_v_165"/>can 	<del rend="strikethrough" sID="c57-0107__main__d3e20030"/>destroy<del eID="c57-0107__main__d3e20030"/><metamark function="insert">^</metamark>can 	can 
C26_app535	blast my 	blast my 	blast my 	blast my 	blast my 
C26_app536				<lb n="c57-0107__main__6"/> 	
C26_app537	other 	other 	other 	other 	other 
C26_app538	passions; 	passions; 	passions; 	passions 	passions; 
C26_app539	but revenge 	but revenge 	but revenge 	but revenge 	but revenge 
C26_app540	remains—revenge, henceforth 	remains—revenge, henceforth 	remains—revenge, henceforth 	remains; revenge <lb n="c57-0107__main__7"/> 	remains—revenge, henceforth 
C26_app541	dearer than light or 	dearer than light or 	dearer than light or 	dearer than light or 	dearer than light or 
C26_app542	food! 	food! 	food! 	food. 	food! 
C26_app543	I may 	I may 	I may 	I may 	I may 
C26_app544	die; 	die; 	die; 	die 	die; 
C26_app545	but 	but 	but 	but 	but 
C26_app546				<lb n="c57-0107__main__8"/> 	
C26_app547	first 	first 	first 	first 	first 
C26_app548	you, 	you, 	you, 	you 	you, 
C26_app549	my tyrant and 	my tyrant and 	my tyrant and 	my tyrant & 	my tyrant and 
